,accession,gene
87505,>XM_041562395.1,LOC121393573
87507,>XM_041562396.1,LOC121393574
87509,>XM_041562397.1,LOC121393575
87511,>XM_041562398.1,LOC121393576
87513,>XM_041562399.1,LOC108705531
87515,>XM_041562400.1,LOC121393131
87517,>XM_041562401.1,ush2a.L
87519,>XM_041562402.1,LOC121393577
87521,>XM_041562403.1,LOC121393578
87523,>XM_041562404.1,LOC121393579
87525,>XM_041562405.1,LOC108716304
87527,>XM_041562406.1,LOC108716471
87529,>XM_041562407.1,LOC121393580
87531,>XM_041562408.1,LOC108716306
87533,>XM_041562409.1,LOC108716096
87535,>XM_041562410.1,LOC121393581
87537,>XM_041562411.1,LOC121393582
87539,>XM_041562412.1,LOC121393583
87541,>XM_041562413.1,LOC121393584
87543,>XM_041562414.1,LOC121393585
87545,>XM_041562415.1,LOC121393586
87547,>XM_041562416.1,LOC121393587
87549,>XM_041562417.1,LOC121393587
87551,>XM_041562418.1,LOC108705534
87553,>XM_041562419.1,LOC108705534
87555,>XM_041562420.1,LOC121393588
87557,>XM_041562421.1,XB22062458.L
87559,>XM_041562422.1,XB22062458.L
87561,>XM_041562423.1,XB22062458.L
87563,>XM_041562424.1,LOC121393590
87565,>XM_041562425.1,LOC121393590
87567,>XM_041562426.1,pak5.L
87569,>XM_041562427.1,plcb4.L
87571,>XM_041562428.1,plcb4.L
87573,>XM_041562429.1,plcb4.L
87575,>XM_041562430.1,LOC108716400
87577,>XM_041562431.1,LOC121393593
87579,>XM_041562432.1,ccdc88a.L
87581,>XM_041562433.1,ccdc88a.L
87583,>XM_041562434.1,ccdc88a.L
87585,>XM_041562435.1,mtif2.L
87587,>XM_041562436.1,mtif2.L
87589,>XM_041562437.1,mtif2.L
87591,>XM_041562438.1,LOC108716080
87593,>XM_041562439.1,LOC108716080
87595,>XM_041562440.1,LOC108716080
87597,>XM_041562441.1,rex1bd.L
87599,>XM_041562442.1,LOC108716080
87601,>XM_041562443.1,LOC108716080
87603,>XM_041562444.1,LOC108716080
87605,>XM_041562445.1,LOC108716080
87607,>XM_041562446.1,sptbn1.L
87609,>XM_041562447.1,LOC121393595
87611,>XM_041562448.1,LOC121393595
87613,>XM_041562449.1,comp.L
87615,>XM_041562450.1,erlec1.L
87617,>XM_041562451.1,LOC108716082
87619,>XM_041562452.1,LOC108716082
87621,>XM_041562453.1,LOC108716082
87623,>XM_041562454.1,LOC108716082
87625,>XM_041562455.1,LOC108716082
87627,>XM_041562456.1,hmgcs1.L
87629,>XM_041562457.1,LOC108716082
87631,>XM_041562458.1,LOC108716082
87633,>XM_041562459.1,LOC108716082
87635,>XM_041562460.1,LOC108716082
87637,>XM_041562461.1,LOC108716082
87639,>XM_041562462.1,LOC108716082
87641,>XM_041562463.1,LOC108716082
87643,>XM_041562464.1,LOC108716082
87645,>XM_041562465.1,LOC108716082
87647,>XM_041562466.1,LOC108716082
87649,>XM_041562467.1,LOC108716082
87651,>XM_041562468.1,LOC108716082
87653,>XM_041562469.1,LOC108716082
87655,>XM_041562470.1,LOC108716082
87657,>XM_041562471.1,LOC108716082
87659,>XM_041562472.1,parp14.3.L
87661,>XM_041562473.1,LOC108716082
87663,>XM_041562474.1,LOC108716082
87665,>XM_041562475.1,LOC108716082
87667,>XM_041562476.1,LOC108716082
87669,>XM_041562477.1,LOC108716082
87671,>XM_041562478.1,LOC108716082
87673,>XM_041562479.1,LOC108716082
87675,>XM_041562480.1,LOC108716082
87677,>XM_041562481.1,LOC108716082
87679,>XM_041562482.1,LOC108716082
87681,>XM_041562483.1,LOC108716082
87683,>XM_041562484.1,LOC108695267
87685,>XM_041562485.1,LOC108716083
87687,>XM_041562486.1,LOC108716083
87689,>XM_041562487.1,LOC108716083
87691,>XM_041562488.1,ttc7a.L
87693,>XM_041562489.1,ttc7a.L
87695,>XM_041562490.1,ttc7a.L
87697,>XM_041562491.1,socs5.L
87699,>XM_041562492.1,socs5.L
87701,>XM_041562493.1,cript.L
87703,>XM_041562494.1,LOC108716424
87705,>XM_041562495.1,LOC108716426
87707,>XM_041562496.1,LOC108716426
87709,>XM_041562497.1,LOC108716426
87711,>XM_041562498.1,LOC108716426
87713,>XM_041562499.1,LOC108716426
87715,>XM_041562500.1,LOC108716426
87717,>XM_041562501.1,LOC108716426
87719,>XM_041562502.1,plekhh2.L
87721,>XM_041562503.1,LOC121393598
87723,>XM_041562504.1,LOC108716087
87725,>XM_041562505.1,LOC108716087
87727,>XM_041562506.1,stra6l.2.L
87729,>XM_041562507.1,LOC108716429
87731,>XM_041562508.1,eml4.L
87733,>XM_041562509.1,stra6l.2.L
87735,>XM_041562510.1,LOC108716436
87737,>XM_041562511.1,LOC121393074
87739,>XM_041562512.1,LOC121393599
87741,>XM_041562513.1,rcor3.L
87743,>XM_041562514.1,rcor3.L
87745,>XM_041562515.1,rcor3.L
87747,>XM_041562516.1,rcor3.L
87749,>XM_041562517.1,rcor3.L
87751,>XM_041562518.1,rcor3.L
87753,>XM_041562519.1,LOC121393600
87755,>XM_041562520.1,tmod1.L
87757,>XM_041562521.1,LOC108716440
87759,>XM_041562522.1,LOC108716440
87761,>XM_041562523.1,ubr2.L
87763,>XM_041562524.1,ubr2.L
87765,>XM_041562525.1,ubr2.L
87767,>XM_041562526.1,ubr2.L
87769,>XM_041562527.1,trerf1.L
87771,>XM_041562528.1,tmod1.L
87773,>XM_041562529.1,trerf1.L
87775,>XM_041562530.1,trerf1.L
87777,>XM_041562531.1,bicral.L
87779,>XM_041562532.1,traf5.L
87781,>XM_041562533.1,tmod1.L
87783,>XM_041562534.1,rd3.L
87785,>XM_041562535.1,lpgat1.L
87787,>XM_041562536.1,LOC121393601
87789,>XM_041562537.1,pacc1.L
87791,>XM_041562538.1,tmod1.L
87793,>XM_041562539.1,vash2.L
87795,>XM_041562540.1,LOC121393602
87797,>XM_041562541.1,kcnk2.L
87799,>XM_041562542.1,esrrg.L
87801,>XM_041562543.1,esrrg.L
87803,>XM_041562544.1,esrrg.L
87805,>XM_041562545.1,esrrg.L
87807,>XM_041562546.1,gpatch2.L
87809,>XM_041562547.1,gpatch2.L
87811,>XM_041562548.1,lyplal1.L
87813,>XM_041562549.1,slc30a10.L
87815,>XM_041562550.1,LOC121393603
87817,>XM_041562551.1,LOC108716469
87819,>XM_041562552.1,LOC108716469
87821,>XM_041562553.1,hmgcs1.L
87823,>XM_041562554.1,hhipl2.L
87825,>XM_041562555.1,LOC121393603
87827,>XM_041562556.1,LOC108716472
87829,>XM_041562557.1,LOC108716473
87831,>XM_041562558.1,LOC108716473
87833,>XM_041562559.1,LOC108716473
87835,>XM_041562560.1,LOC108716473
87837,>XM_041562561.1,fam177b.L
87839,>XM_041562562.1,disp1.L
87841,>XM_041562563.1,disp1.L
87843,>XM_041562564.1,LOC121393604
87845,>XM_041562565.1,LOC108716094
87847,>XM_041562566.1,LOC108716094
87849,>XM_041562567.1,nvl.L
87851,>XM_041562568.1,lbr.L
87853,>XM_041562569.1,lbr.L
87855,>XM_041562570.1,tmem63a.L
87857,>XM_041562571.1,cdc42bpa.L
87859,>XM_041562572.1,cdc42bpa.L
87861,>XM_041562573.1,cdc42bpa.L
87863,>XM_041562574.1,cdc42bpa.L
87865,>XM_041562575.1,cdc42bpa.L
87867,>XM_041562576.1,susd1.L
87869,>XM_041562577.1,cdc42bpa.L
87871,>XM_041562578.1,xdh.L
87873,>XM_041562579.1,xdh.L
87875,>XM_041562580.1,xdh.L
87877,>XM_041562581.1,xdh.L
87879,>XM_041562582.1,galnt14.L
87881,>XM_041562583.1,LOC108716497
87883,>XM_041562584.1,LOC121393607
87885,>XM_041562585.1,clip4.L
87887,>XM_041562586.1,togaram2.L
87889,>XM_041562587.1,togaram2.L
87891,>XM_041562588.1,spdya.L
87893,>XM_041562589.1,spdya.L
87895,>XM_041562590.1,slc4a1ap.L
87897,>XM_041562591.1,lrfn2.L
87899,>XM_041562592.1,lrfn2.L
87901,>XM_041562593.1,lrfn2.L
87903,>XM_041562594.1,LOC121393608
87905,>XM_041562595.1,LOC121393609
87907,>XM_041562596.1,LOC121393610
87909,>XM_041562597.1,LOC121393610
87911,>XM_041562598.1,LOC108716523
87913,>XM_041562599.1,LOC108716526
87915,>XM_041562600.1,znf318.L
87917,>XM_041562601.1,abcc10.L
87919,>XM_041562602.1,dlk2.L
87921,>XM_041562603.1,gtpbp2.L
87923,>XM_041562604.1,LOC108716535
87925,>XM_041562605.1,LOC121393611
87927,>XM_041562606.1,LOC121393613
87929,>XM_041562607.1,LOC121393614
87931,>XM_041562608.1,LOC108705669
87933,>XM_041562609.1,LOC121393615
87935,>XM_041562610.1,LOC121393616
87937,>XM_041562611.1,LOC121393617
87939,>XM_041562612.1,LOC108716102
87941,>XM_041562613.1,LOC108716102
87943,>XM_041562614.1,tmem63b.L
87945,>XM_041562615.1,tmem63b.L
87947,>XM_041562616.1,tmem63b.L
87949,>XM_041562617.1,cul9.L
87951,>XM_041562618.1,LOC108716562
87953,>XM_041562619.1,LOC108716562
87955,>XM_041562620.1,klc4.L
87957,>XM_041562621.1,klc4.L
87959,>XM_041562622.1,klc4.L
87961,>XM_041562623.1,LOC108716104
87963,>XM_041562624.1,LOC108716104
87965,>XM_041562625.1,ndufaf5.L
87967,>XM_041562626.1,LOC108716574
87969,>XM_041562627.1,LOC108716574
87971,>XM_041562628.1,prokr2.L
87973,>XM_041562629.1,LOC121393619
87975,>XM_041562630.1,aplf.L
87977,>XM_041562631.1,aplf.L
87979,>XM_041562632.1,aplf.L
87981,>XM_041562633.1,LOC108716579
87983,>XM_041562634.1,LOC108716581
87985,>XM_041562635.1,LOC121393620
87987,>XM_041562636.1,frmpd1.L
87989,>XM_041562637.1,spred2.L
87991,>XM_041562638.1,spred2.L
87993,>XM_041562639.1,LOC108716586
87995,>XM_041562640.1,peli1.L
87997,>XM_041562641.1,ehbp1.L
87999,>XM_041562642.1,ehbp1.L
88001,>XM_041562643.1,ehbp1.L
88003,>XM_041562644.1,ehbp1.L
88005,>XM_041562645.1,ehbp1.L
88007,>XM_041562646.1,LOC108716592
88009,>XM_041562647.1,LOC121393625
88011,>XM_041562648.1,LOC121393626
88013,>XM_041562649.1,LOC121393626
88015,>XM_041562650.1,LOC121393626
88017,>XM_041562651.1,rel.L
88019,>XM_041562652.1,rel.L
88021,>XM_041562653.1,rel.L
88023,>XM_041562654.1,nkx2-2.L
88025,>XM_041562655.1,LOC121393628
88027,>XM_041562656.1,LOC121393630
88029,>XM_041562657.1,LOC121393633
88031,>XM_041562658.1,LOC121393634
88033,>XM_041562659.1,LOC108713392
88035,>XM_041562660.1,LOC121393635
88037,>XM_041562661.1,LOC121393637
88039,>XM_041562662.1,LOC121393638
88041,>XM_041562663.1,dzank1.L
88043,>XM_041562664.1,dzank1.L
88045,>XM_041562665.1,LOC121393639
88047,>XM_041562666.1,LOC121393639
88049,>XM_041562667.1,LOC108716110
88051,>XM_041562668.1,rin2.L
88053,>XM_041562669.1,ralgapa2.L
88055,>XM_041562670.1,ralgapa2.L
88057,>XM_041562671.1,ralgapa2.L
88059,>XM_041562672.1,ralgapa2.L
88061,>XM_041562673.1,ralgapa2.L
88063,>XM_041562674.1,LOC121393641
88065,>XM_041562675.1,LOC121393642
88067,>XM_041562676.1,LOC121393643
88069,>XM_041562677.1,LOC121393644
88071,>XM_041562678.1,LOC121393644
88073,>XM_041562679.1,LOC121393645
88075,>XM_041562680.1,LOC121393646
88077,>XM_041562681.1,LOC108716112
88079,>XM_041562682.1,mtln.L
88081,>XM_041562683.1,LOC121393647
88083,>XM_041562684.1,gemin6.L
88085,>XM_041562685.1,rnf38.L
88087,>XM_041562686.1,arhgef33.L
88089,>XM_041562687.1,arhgef33.L
88091,>XM_041562688.1,arhgef33.L
88093,>XM_041562689.1,arhgef33.L
88095,>XM_041562690.1,pkr2.L
88097,>XM_041562691.1,rnf38.L
88099,>XM_041562692.1,pkr2.L
88101,>XM_041562693.1,pkr2.L
88103,>XM_041562694.1,rnf38.L
88105,>XM_041562695.1,map4k3.L
88107,>XM_041562696.1,map4k3.L
88109,>XM_041562697.1,map4k3.L
88111,>XM_041562698.1,rnf38.L
88113,>XM_041562699.1,map4k3.L
88115,>XM_041562700.1,LOC121393651
88117,>XM_041562701.1,LOC121393651
88119,>XM_041562702.1,LOC108716663
88121,>XM_041562703.1,LOC108716663
88123,>XM_041562704.1,LOC108716663
88125,>XM_041562705.1,LOC108716663
88127,>XM_041562706.1,LOC108716663
88129,>XM_041562707.1,LOC108716663
88131,>XM_041562708.1,LOC108716663
88133,>XM_041562709.1,LOC108716663
88135,>XM_041562710.1,LOC108716663
88137,>XM_041562711.1,LOC108716663
88139,>XM_041562712.1,fndc1.L
88141,>XM_041562713.1,LOC121393653
88143,>XM_041562714.1,LOC121393655
88145,>XM_041562715.1,utrn.L
88147,>XM_041562716.1,utrn.L
88149,>XM_041562717.1,LOC121393656
88151,>XM_041562718.1,birc6.L
88153,>XM_041562719.1,ltbp1.L
88155,>XM_041562720.1,ltbp1.L
88157,>XM_041562721.1,ltbp1.L
88159,>XM_041562722.1,rasgrp3.L
88161,>XM_041562723.1,rasgrp3.L
88163,>XM_041562724.1,mtrf1l.L
88165,>XM_041562725.1,syne1.L
88167,>XM_041562726.1,syne1.L
88169,>XM_041562727.1,syne1.L
88171,>XM_041562728.1,stxbp5.L
88173,>XM_041562729.1,LOC108716694
88175,>XM_041562730.1,LOC108716694
88177,>XM_041562731.1,LOC108716694
88179,>XM_041562732.1,sult6b1.5.L
88181,>XM_041562733.1,sult6b1.5.L
88183,>XM_041562734.1,tbc1d32.L
88185,>XM_041562735.1,tbc1d32.L
88187,>XM_041562736.1,LOC121393659
88189,>XM_041562737.1,LOC108716119
88191,>XM_041562738.1,LOC108716119
88193,>XM_041562739.1,trim67.L
88195,>XM_041562740.1,trim67.L
88197,>XM_041562741.1,trim67.L
88199,>XM_041562742.1,LOC121393660
88201,>XM_041562743.1,fam120b.L
88203,>XM_041562744.1,fam120b.L
88205,>XM_041562745.1,LOC121393661
88207,>XM_041562746.1,LOC121393664
88209,>XM_041562747.1,LOC121393664
88211,>XM_041562748.1,wdr27.L
88213,>XM_041562749.1,wdr27.L
88215,>XM_041562750.1,LOC121393665
88217,>XM_041562751.1,srd5a2.L
88219,>XM_041562752.1,srd5a2.L
88221,>XM_041562753.1,cnst.L
88223,>XM_041562754.1,cnst.L
88225,>XM_041562755.1,tfb2m.L
88227,>XM_041562756.1,tfb2m.L
88229,>XM_041562757.1,LOC108716123
88231,>XM_041562758.1,LOC108716123
88233,>XM_041562759.1,LOC108716123
88235,>XM_041562760.1,LOC108716123
88237,>XM_041562761.1,LOC108716124
88239,>XM_041562762.1,arid1b.L
88241,>XM_041562763.1,arid1b.L
88243,>XM_041562764.1,LOC108716125
88245,>XM_041562765.1,LOC108716125
88247,>XM_041562766.1,LOC108713395
88249,>XM_041562767.1,synj2.L
88251,>XM_041562768.1,synj2.L
88253,>XM_041562769.1,gtf2h5.L
88255,>XM_041562770.1,gtf2h5.L
88257,>XM_041562771.1,agt.L
88259,>XM_041562772.1,pigh.L
88261,>XM_041562773.1,galnt2.L
88263,>XM_041562774.1,urb2.L
88265,>XM_041562775.1,urb2.L
88267,>XM_041562776.1,LOC121393669
88269,>XM_041562777.1,agpat4.L
88271,>XM_041562778.1,LOC121393671
88273,>XM_041562779.1,LOC121393672
88275,>XM_041562780.1,LOC108695294
88277,>XM_041562781.1,pacrg.L
88279,>XM_041562782.1,pde10a.L
88281,>XM_041562783.1,pde10a.L
88283,>XM_041562784.1,pde10a.L
88285,>XM_041562785.1,pde10a.L
88287,>XM_041562786.1,LOC108716131
88289,>XM_041562787.1,LOC108713396
88291,>XM_041562788.1,LOC108716733
88293,>XM_041562789.1,LOC108716734
88295,>XM_041562790.1,LOC108716737
88297,>XM_041562791.1,LOC121393674
88299,>XM_041562792.1,chrm3.L
88301,>XM_041562793.1,kmo.L
88303,>XM_041562794.1,kmo.L
88305,>XM_041562795.1,kmo.L
88307,>XM_041562796.1,kmo.L
88309,>XM_041562797.1,kmo.L
88311,>XM_041562798.1,LOC121393678
88313,>XM_041562799.1,LOC121393678
88315,>XM_041562800.1,LOC121393677
88317,>XM_041562801.1,tarbp1.L
88319,>XM_041562802.1,tarbp1.L
88321,>XM_041562803.1,nid1.L
88323,>XM_041562804.1,nid1.L
88325,>XM_041562805.1,nid1.L
88327,>XM_041562806.1,ero1b.L
88329,>XM_041562807.1,ero1b.L
88331,>XM_041562808.1,ero1b.L
88333,>XM_041562809.1,LOC121393680
88335,>XM_041562810.1,LOC121393680
88337,>XM_041562811.1,LOC121393680
88339,>XM_041562812.1,LOC121393682
88341,>XM_041562813.1,LOC121393683
88343,>XM_041562814.1,slc49a3.L
88345,>XM_041562815.1,LOC121393684
88347,>XM_041562816.1,cep170.L
88349,>XM_041562817.1,cep170.L
88351,>XM_041562818.1,slc49a3.L
88353,>XM_041562819.1,cep170.L
88355,>XM_041562820.1,slc35f3.L
88357,>XM_041562821.1,pcnx2.L
88359,>XM_041562822.1,pcnx2.L
88361,>XM_041562823.1,pcnx2.L
88363,>XM_041562824.1,tab2.L
88365,>XM_041562825.1,tab2.L
88367,>XM_041562826.1,tab2.L
88369,>XM_041562827.1,tab2.L
88371,>XM_041562828.1,tab2.L
88373,>XM_041562829.1,tab2.L
88375,>XM_041562830.1,tab2.L
88377,>XM_041562831.1,tab2.L
88379,>XM_041562832.1,LOC108713400
88381,>XM_041562833.1,LOC108716149
88383,>XM_041562834.1,LOC108716149
88385,>XM_041562835.1,LOC108716149
88387,>XM_041562836.1,LOC108716149
88389,>XM_041562837.1,txlnb.L
88391,>XM_041562838.1,txlnb.L
88393,>XM_041562839.1,txlnb.L
88395,>XM_041562840.1,LOC108716785
88397,>XM_041562841.1,LOC121393688
88399,>XM_041562842.1,sytl3.L
88401,>XM_041562843.1,tagap.L
88403,>XM_041562844.1,LOC108716779
88405,>XM_041562845.1,LOC108716778
88407,>XM_041562846.1,adat2.L
88409,>XM_041562847.1,LOC108716144
88411,>XM_041562848.1,LOC108716777
88413,>XM_041562849.1,hivep2.L
88415,>XM_041562850.1,pkib.L
88417,>XM_041562851.1,pkib.L
88419,>XM_041562852.1,trdn.L
88421,>XM_041562853.1,trdn.L
88423,>XM_041562854.1,trdn.L
88425,>XM_041562855.1,trdn.L
88427,>XM_041562856.1,trdn.L
88429,>XM_041562857.1,trdn.L
88431,>XM_041562858.1,trdn.L
88433,>XM_041562859.1,trdn.L
88435,>XM_041562860.1,trdn.L
88437,>XM_041562861.1,trdn.L
88439,>XM_041562862.1,trdn.L
88441,>XM_041562863.1,trdn.L
88443,>XM_041562864.1,trdn.L
88445,>XM_041562865.1,trdn.L
88447,>XM_041562866.1,trdn.L
88449,>XM_041562867.1,trdn.L
88451,>XM_041562868.1,trdn.L
88453,>XM_041562869.1,trdn.L
88455,>XM_041562870.1,trdn.L
88457,>XM_041562871.1,trdn.L
88459,>XM_041562872.1,trdn.L
88461,>XM_041562873.1,trdn.L
88463,>XM_041562874.1,trdn.L
88465,>XM_041562875.1,trdn.L
88467,>XM_041562876.1,trdn.L
88469,>XM_041562877.1,trdn.L
88471,>XM_041562878.1,trdn.L
88473,>XM_041562879.1,trdn.L
88475,>XM_041562880.1,trdn.L
88477,>XM_041562881.1,trdn.L
88479,>XM_041562882.1,trdn.L
88481,>XM_041562883.1,trdn.L
88483,>XM_041562884.1,trdn.L
88485,>XM_041562885.1,trdn.L
88487,>XM_041562886.1,trdn.L
88489,>XM_041562887.1,trdn.L
88491,>XM_041562888.1,trdn.L
88493,>XM_041562889.1,trdn.L
88495,>XM_041562890.1,trdn.L
88497,>XM_041562891.1,trdn.L
88499,>XM_041562892.1,trdn.L
88501,>XM_041562893.1,jak3.L
88503,>XM_041562894.1,trdn.L
88505,>XM_041562895.1,trdn.L
88507,>XM_041562896.1,trdn.L
88509,>XM_041562897.1,trdn.L
88511,>XM_041562898.1,trdn.L
88513,>XM_041562899.1,trdn.L
88515,>XM_041562900.1,trdn.L
88517,>XM_041562901.1,trdn.L
88519,>XM_041562902.1,trdn.L
88521,>XM_041562903.1,jak3.L
88523,>XM_041562904.1,LOC108716142
88525,>XM_041562905.1,ncoa7.L
88527,>XM_041562906.1,ncoa7.L
88529,>XM_041562907.1,jak3.L
88531,>XM_041562908.1,ncoa7.L
88533,>XM_041562909.1,ncoa7.L
88535,>XM_041562910.1,hint3.L
88537,>XM_041562911.1,LOC121393695
88539,>XM_041562912.1,soga3.L
88541,>XM_041562913.1,soga3.L
88543,>XM_041562914.1,soga3.L
88545,>XM_041562915.1,kcnn1.L
88547,>XM_041562916.1,themis.L
88549,>XM_041562917.1,ptprk.L
88551,>XM_041562918.1,ptprk.L
88553,>XM_041562919.1,ptprk.L
88555,>XM_041562920.1,ptprk.L
88557,>XM_041562921.1,ptprk.L
88559,>XM_041562922.1,ptprk.L
88561,>XM_041562923.1,ptprk.L
88563,>XM_041562924.1,ptprk.L
88565,>XM_041562925.1,kcnn1.L
88567,>XM_041562926.1,ptprk.L
88569,>XM_041562927.1,ptprk.L
88571,>XM_041562928.1,ptprk.L
88573,>XM_041562929.1,ptprk.L
88575,>XM_041562930.1,ptprk.L
88577,>XM_041562931.1,ptprk.L
88579,>XM_041562932.1,LOC108716137
88581,>XM_041562933.1,kcnn1.L
88583,>XM_041562934.1,LOC121393699
88585,>XM_041562935.1,LOC121393699
88587,>XM_041562936.1,epb41l2.L
88589,>XM_041562937.1,epb41l2.L
88591,>XM_041562938.1,epb41l2.L
88593,>XM_041562939.1,epb41l2.L
88595,>XM_041562940.1,kcnn1.L
88597,>XM_041562941.1,epb41l2.L
88599,>XM_041562942.1,epb41l2.L
88601,>XM_041562943.1,epb41l2.L
88603,>XM_041562944.1,enpp3.L
88605,>XM_041562945.1,enpp1.L
88607,>XM_041562946.1,ocel1.L
88609,>XM_041562947.1,LOC108705432
88611,>XM_041562948.1,LOC108705432
88613,>XM_041562949.1,LOC108705432
88615,>XM_041562950.1,ocel1.L
88617,>XM_041562951.1,eya4.L
88619,>XM_041562952.1,vcan.L
88621,>XM_041562953.1,mlec.L
88623,>XM_041562954.1,aldh8a1.L
88625,>XM_041562955.1,myb.L
88627,>XM_041562956.1,myb.L
88629,>XM_041562957.1,myb.L
88631,>XM_041562958.1,myb.L
88633,>XM_041562959.1,ahi1.L
88635,>XM_041562960.1,LOC108716793
88637,>XM_041562961.1,LOC108716793
88639,>XM_041562962.1,LOC108716793
88641,>XM_041562963.1,LOC108716793
88643,>XM_041562964.1,ocel1.2.L
88645,>XM_041562965.1,LOC108716797
88647,>XM_041562966.1,cep85l.L
88649,>XM_041562967.1,LOC108696815
88651,>XM_041562968.1,LOC108705854
88653,>XM_041562969.1,LOC108705854
88655,>XM_041562970.1,LOC121393702
88657,>XM_041562971.1,LOC108696815
88659,>XM_041562972.1,dcbld1.L
88661,>XM_041562973.1,LOC108716156
88663,>XM_041562974.1,LOC121393705
88665,>XM_041562975.1,LOC108716158
88667,>XM_041562976.1,LOC108716159
88669,>XM_041562977.1,LOC108716810
88671,>XM_041562978.1,LOC108716811
88673,>XM_041562979.1,col10a1.L
88675,>XM_041562980.1,LOC121393708
88677,>XM_041562981.1,LOC121393708
88679,>XM_041562982.1,LOC121393708
88681,>XM_041562983.1,LOC121393709
88683,>XM_041562984.1,sin3b.L
88685,>XM_041562985.1,lama4.L
88687,>XM_041562986.1,ccn6.L
88689,>XM_041562987.1,LOC108716826
88691,>XM_041562988.1,LOC108716826
88693,>XM_041562989.1,LOC121393712
88695,>XM_041562990.1,slc22a16.L
88697,>XM_041562991.1,ddo.L
88699,>XM_041562992.1,wasf1.L
88701,>XM_041562993.1,LOC108716836
88703,>XM_041562994.1,LOC108716836
88705,>XM_041562995.1,armc2.L
88707,>XM_041562996.1,armc2.L
88709,>XM_041562997.1,myo9b.L
88711,>XM_041562998.1,scml4.L
88713,>XM_041562999.1,scml4.L
88715,>XM_041563000.1,myo9b.L
88717,>XM_041563001.1,bend3.L
88719,>XM_041563002.1,bend3.L
88721,>XM_041563003.1,bend3.L
88723,>XM_041563004.1,myo9b.L
88725,>XM_041563005.1,crybg1.L
88727,>XM_041563006.1,myo9b.L
88729,>XM_041563007.1,lin28b.L
88731,>XM_041563008.1,lin28b.L
88733,>XM_041563009.1,ascc3.L
88735,>XM_041563010.1,usp45.L
88737,>XM_041563011.1,usp45.L
88739,>XM_041563012.1,usp45.L
88741,>XM_041563013.1,mms22l.L
88743,>XM_041563014.1,mms22l.L
88745,>XM_041563015.1,fut9.L
88747,>XM_041563016.1,fut9.L
88749,>XM_041563017.1,fut9.L
88751,>XM_041563018.1,bach2.L
88753,>XM_041563019.1,bach2.L
88755,>XM_041563020.1,bach2.L
88757,>XM_041563021.1,LOC108716872
88759,>XM_041563022.1,ankrd6.L
88761,>XM_041563023.1,hopx.L
88763,>XM_041563024.1,LOC108716877
88765,>XM_041563025.1,LOC108716877
88767,>XM_041563026.1,LOC108716877
88769,>XM_041563027.1,LOC108716877
88771,>XM_041563028.1,pm20d2.L
88773,>XM_041563029.1,znf292.L
88775,>XM_041563030.1,znf292.L
88777,>XM_041563031.1,htr1e.L
88779,>XM_041563032.1,htr1e.L
88781,>XM_041563033.1,htr1e.L
88783,>XM_041563034.1,syncrip.L
88785,>XM_041563035.1,spink2.L
88787,>XM_041563036.1,syncrip.L
88789,>XM_041563037.1,LOC121393714
88791,>XM_041563038.1,LOC108716886
88793,>XM_041563039.1,LOC108716886
88795,>XM_041563040.1,LOC108716173
88797,>XM_041563041.1,hook3.L
88799,>XM_041563042.1,LOC121393716
88801,>XM_041563043.1,LOC121393716
88803,>XM_041563044.1,snap91.L
88805,>XM_041563045.1,snap91.L
88807,>XM_041563046.1,snap91.L
88809,>XM_041563047.1,snap91.L
88811,>XM_041563048.1,snap91.L
88813,>XM_041563049.1,snap91.L
88815,>XM_041563050.1,snap91.L
88817,>XM_041563051.1,snap91.L
88819,>XM_041563052.1,LOC121393717
88821,>XM_041563053.1,me1.L
88823,>XM_041563054.1,hook3.L
88825,>XM_041563055.1,LOC108716896
88827,>XM_041563056.1,LOC108716897
88829,>XM_041563057.1,hook3.L
88831,>XM_041563058.1,LOC121393718
88833,>XM_041563059.1,LOC121393718
88835,>XM_041563060.1,LOC108716899
88837,>XM_041563061.1,LOC108716899
88839,>XM_041563062.1,LOC108716899
88841,>XM_041563063.1,LOC108716899
88843,>XM_041563064.1,LOC108716899
88845,>XM_041563065.1,tpbg.L
88847,>XM_041563066.1,LOC108716901
88849,>XM_041563067.1,LOC108716901
88851,>XM_041563068.1,hook3.L
88853,>XM_041563069.1,LOC121393720
88855,>XM_041563070.1,LOC121393723
88857,>XM_041563071.1,LOC121393138
88859,>XM_041563072.1,LOC121393724
88861,>XM_041563073.1,LOC121393724
88863,>XM_041563074.1,LOC121393724
88865,>XM_041563075.1,LOC121393724
88867,>XM_041563076.1,LOC121393724
88869,>XM_041563077.1,LOC121393724
88871,>XM_041563078.1,LOC121393725
88873,>XM_041563079.1,LOC121393725
88875,>XM_041563080.1,LOC108705643
88877,>XM_041563081.1,hook3.L
88879,>XM_041563082.1,LOC121393139
88881,>XM_041563083.1,LOC121393139
88883,>XM_041563084.1,LOC121393728
88885,>XM_041563085.1,LOC108705821
88887,>XM_041563086.1,LOC121393729
88889,>XM_041563087.1,LOC121393730
88891,>XM_041563088.1,LOC108705644
88893,>XM_041563089.1,LOC121393733
88895,>XM_041563090.1,LOC121393731
88897,>XM_041563091.1,LOC121393738
88899,>XM_041563092.1,LOC121393739
88901,>XM_041563093.1,LOC121393740
88903,>XM_041563094.1,LOC121393742
88905,>XM_041563095.1,LOC121393743
88907,>XM_041563096.1,LOC121393744
