,accession,gene
14951,>XM_059744476.1,An15g01340
14953,>XM_059744477.1,An15g01430
14955,>XM_059744478.1,An15g01440
14957,>XM_059744479.1,An15g01450
14959,>XM_059744480.1,An01g12030
14961,>XM_059744481.1,An15g01470
14963,>XM_059744482.1,An15g01510
14965,>XM_059744483.1,An15g01520
14967,>XM_059744484.1,An15g01530
14969,>XM_059744485.1,An15g01540
14971,>XM_059744486.1,An15g01550
14973,>XM_059744487.1,An01g12040
14975,>XM_059744488.1,An15g01570
14977,>XM_059744489.1,An15g01580
14979,>XM_059744490.1,An15g01590
14981,>XM_059744491.1,An15g01600
14983,>XM_059744492.1,An15g01610
14985,>XM_059744493.1,An15g01620
14987,>XM_059744494.1,An15g01630
14989,>XM_059744495.1,An15g01640
14991,>XM_059744496.1,An15g01650
14993,>XM_059744497.1,An15g01670
14995,>XM_059744498.1,An15g01730
14997,>XM_059744499.1,An15g01740
14999,>XM_059744500.1,An01g12060
15001,>XM_059744501.1,An15g01790
15003,>XM_059744502.1,An15g01800
15005,>XM_059744503.1,An15g01810
15007,>XM_059744504.1,An15g01820
15009,>XM_059744505.1,An15g01870
15011,>XM_059744506.1,An01g12070
15013,>XM_059744507.1,An15g01880
15015,>XM_059744508.1,An15g01930
15017,>XM_059744509.1,An15g01950
15019,>XM_059744510.1,An01g12080
15021,>XM_059744511.1,An15g01990
15023,>XM_059744512.1,An15g02010
15025,>XM_059744513.1,An15g02020
15027,>XM_059744514.1,An15g02030
15029,>XM_059744515.1,An15g02050
15031,>XM_059744516.1,An15g02060
15033,>XM_059744517.1,An01g12090
15035,>XM_059744518.1,An15g02080
15037,>XM_059744519.1,An15g02090
15039,>XM_059744520.1,An15g02100
15041,>XM_059744521.1,An15g02110
15043,>XM_059744522.1,An15g02160
15045,>XM_059744523.1,An15g02170
15047,>XM_059744524.1,An15g02180
15049,>XM_059744525.1,An15g02210
15051,>XM_059744526.1,An15g02220
15053,>XM_059744527.1,An15g02230
15055,>XM_059744528.1,An15g02240
15057,>XM_059744529.1,An15g02250
15059,>XM_059744530.1,An15g02260
15061,>XM_059744531.1,An01g12110
15063,>XM_059744532.1,An15g02280
15065,>XM_059744533.1,An15g02310
15067,>XM_059744534.1,An15g02330
15069,>XM_059744535.1,An15g02390
15071,>XM_059744536.1,An15g02400
15073,>XM_059744537.1,An15g02440
15075,>XM_059744538.1,An15g02480
15077,>XM_059744539.1,An15g02500
15079,>XM_059744540.1,An15g02510
15081,>XM_059744541.1,An15g02530
15083,>XM_059744542.1,An15g02540
15085,>XM_059744543.1,An15g02560
15087,>XM_059744544.1,An15g02570
15089,>XM_059744545.1,An15g02580
15091,>XM_059744546.1,An15g02630
15093,>XM_059744547.1,An15g02660
15095,>XM_059744548.1,An15g02670
15097,>XM_059744549.1,An15g02680
15099,>XM_059744550.1,An01g12160
15101,>XM_059744551.1,An15g02700
15103,>XM_059744552.1,An15g02720
15105,>XM_059744553.1,An15g02730
15107,>XM_059744554.1,An15g02740
15109,>XM_059744555.1,An15g02780
15111,>XM_059744556.1,An01g01290
15113,>XM_059744557.1,An15g02790
15115,>XM_059744558.1,An15g02800
15117,>XM_059744559.1,An15g02810
15119,>XM_059744560.1,An15g02870
15121,>XM_059744561.1,An01g12180
15123,>XM_059744562.1,An15g02890
15125,>XM_059744563.1,An15g02910
15127,>XM_059744564.1,An15g02920
15129,>XM_059744565.1,An15g02940
15131,>XM_059744566.1,An15g02950
15133,>XM_059744567.1,An15g02960
15135,>XM_059744568.1,An15g02970
15137,>XM_059744569.1,An01g12190
15139,>XM_059744570.1,An15g03000
15141,>XM_059744571.1,An15g03010
15143,>XM_059744572.1,An15g03050
15145,>XM_059744573.1,An15g03060
15147,>XM_059744574.1,An15g03070
15149,>XM_059744575.1,An15g03080
15151,>XM_059744576.1,An15g03100
15153,>XM_059744577.1,An15g03110
15155,>XM_059744578.1,An15g03120
15157,>XM_059744579.1,An15g03130
15159,>XM_059744580.1,An15g03160
15161,>XM_059744581.1,An15g03170
15163,>XM_059744582.1,An15g03180
15165,>XM_059744583.1,An15g03230
15167,>XM_059744584.1,An15g03250
15169,>XM_059744585.1,An15g03270
15171,>XM_059744586.1,An15g03290
15173,>XM_059744587.1,An15g03310
15175,>XM_059744588.1,An15g03320
15177,>XM_059744589.1,An15g03370
15179,>XM_059744590.1,An15g03400
15181,>XM_059744591.1,An15g03420
15183,>XM_059744592.1,An15g03430
15185,>XM_059744593.1,An15g03440
15187,>XM_059744594.1,An15g03450
15189,>XM_059744595.1,An15g03460
15191,>XM_059744596.1,An15g03470
15193,>XM_059744597.1,An15g03480
15195,>XM_059744598.1,An15g03490
15197,>XM_059744599.1,An15g03510
15199,>XM_059744600.1,An15g03520
15201,>XM_059744601.1,An15g03550
15203,>XM_059744602.1,An15g03560
15205,>XM_059744603.1,An15g03580
15207,>XM_059744604.1,An15g03590
15209,>XM_059744605.1,An15g03600
15211,>XM_059744606.1,An15g03610
15213,>XM_059744607.1,An15g03620
15215,>XM_059744608.1,An15g03630
15217,>XM_059744609.1,An15g03640
15219,>XM_059744610.1,An15g03660
15221,>XM_059744611.1,An01g12260
15223,>XM_059744612.1,An15g03690
15225,>XM_059744613.1,An15g03700
15227,>XM_059744614.1,An15g03740
15229,>XM_059744615.1,An15g03750
15231,>XM_059744616.1,An15g03760
15233,>XM_059744617.1,An15g03770
15235,>XM_059744618.1,An01g01300
15237,>XM_059744619.1,An15g03790
15239,>XM_059744620.1,An15g03820
15241,>XM_059744621.1,An15g03830
15243,>XM_059744622.1,An15g03850
15245,>XM_059744623.1,An15g03860
15247,>XM_059744624.1,An15g03870
15249,>XM_059744625.1,An15g03880
15251,>XM_059744626.1,An15g03890
15253,>XM_059744627.1,An15g03900
15255,>XM_059744628.1,An15g03930
15257,>XM_059744629.1,An15g03950
15259,>XM_059744630.1,An15g03960
15261,>XM_059744631.1,An15g03970
15263,>XM_059744632.1,An15g04000
15265,>XM_059744633.1,An15g04010
15267,>XM_059744634.1,An15g04020
15269,>XM_059744635.1,An15g04030
15271,>XM_059744636.1,An15g04040
15273,>XM_059744637.1,An15g04070
15275,>XM_059744638.1,An15g04080
15277,>XM_059744639.1,An15g04110
15279,>XM_059744640.1,An15g04120
15281,>XM_059744641.1,An15g04140
15283,>XM_059744642.1,An15g04160
15285,>XM_059744643.1,An15g04200
15287,>XM_059744644.1,An15g04220
15289,>XM_059744645.1,An15g04240
15291,>XM_059744646.1,An15g04250
15293,>XM_059744647.1,An15g04270
15295,>XM_059744648.1,An15g04290
15297,>XM_059744649.1,An15g04330
15299,>XM_059744650.1,An15g04370
15301,>XM_059744651.1,An15g04390
15303,>XM_059744652.1,An15g04400
15305,>XM_059744653.1,An15g04410
15307,>XM_059744654.1,An15g04440
15309,>XM_059744655.1,An15g04450
15311,>XM_059744656.1,An15g04460
15313,>XM_059744657.1,An15g04490
15315,>XM_059744658.1,An15g04500
15317,>XM_059744659.1,An15g04510
15319,>XM_059744660.1,An01g12350
15321,>XM_059744661.1,An15g04530
15323,>XM_059744662.1,An15g04540
15325,>XM_059744663.1,An15g04560
15327,>XM_059744664.1,An15g04590
15329,>XM_059744665.1,An15g04630
15331,>XM_059744666.1,An15g04660
15333,>XM_059744667.1,An15g04690
15335,>XM_059744668.1,An15g04710
15337,>XM_059744669.1,An01g12370
15339,>XM_059744670.1,An15g04720
15341,>XM_059744671.1,An15g04740
15343,>XM_059744672.1,An15g04790
15345,>XM_059744673.1,An15g04820
15347,>XM_059744674.1,An01g01310
15349,>XM_059744675.1,An15g04840
15351,>XM_059744676.1,An15g04850
15353,>XM_059744677.1,An15g04870
15355,>XM_059744678.1,An15g04900
15357,>XM_059744679.1,An15g04920
15359,>XM_059744680.1,An15g04930
15361,>XM_059744681.1,An15g04950
15363,>XM_059744682.1,An15g04960
15365,>XM_059744683.1,An15g04970
15367,>XM_059744684.1,An15g04980
15369,>XM_059744685.1,An15g04990
15371,>XM_059744686.1,An15g05000
15373,>XM_059744687.1,An15g05050
15375,>XM_059744688.1,An01g12395
15377,>XM_059744689.1,An15g05110
15379,>XM_059744690.1,An15g05120
15381,>XM_059744691.1,An15g05130
15383,>XM_059744692.1,An15g05160
15385,>XM_059744693.1,An15g05180
15387,>XM_059744694.1,An15g05190
15389,>XM_059744695.1,An15g05200
15391,>XM_059744696.1,An15g05210
15393,>XM_059744697.1,An15g05220
15395,>XM_059744698.1,An15g05240
15397,>XM_059744699.1,An15g05250
15399,>XM_059744700.1,An15g05260
15401,>XM_059744701.1,An15g05290
15403,>XM_059744702.1,An15g05300
15405,>XM_059744703.1,An15g05330
15407,>XM_059744704.1,An15g05340
15409,>XM_059744705.1,An15g05380
15411,>XM_059744706.1,An15g05390
15413,>XM_059744707.1,An15g05430
15415,>XM_059744708.1,An01g12430
15417,>XM_059744709.1,An15g05480
15419,>XM_059744710.1,An15g05490
15421,>XM_059744711.1,An15g05500
15423,>XM_059744712.1,An15g05520
15425,>XM_059744713.1,An15g05540
15427,>XM_059744714.1,An15g05560
15429,>XM_059744715.1,An15g05570
15431,>XM_059744716.1,An15g05590
15433,>XM_059744717.1,An15g05600
15435,>XM_059744718.1,An15g05620
15437,>XM_059744719.1,An15g05630
15439,>XM_059744720.1,An15g05640
15441,>XM_059744721.1,An15g05710
15443,>XM_059744722.1,An15g05720
15445,>XM_059744723.1,An15g05750
15447,>XM_059744724.1,An15g05760
15449,>XM_059744725.1,An15g05770
15451,>XM_059744726.1,An15g05780
15453,>XM_059744727.1,An15g05790
15455,>XM_059744728.1,An15g05800
15457,>XM_059744729.1,An15g05820
15459,>XM_059744730.1,An15g05830
15461,>XM_059744731.1,An15g05850
15463,>XM_059744732.1,An15g05860
15465,>XM_059744733.1,An15g05870
15467,>XM_059744734.1,An01g01320
15469,>XM_059744735.1,An01g12470
15471,>XM_059744736.1,An15g05880
15473,>XM_059744737.1,An15g05900
15475,>XM_059744738.1,An15g05950
15477,>XM_059744739.1,An15g05980
15479,>XM_059744740.1,An15g06000
15481,>XM_059744741.1,An15g06040
15483,>XM_059744742.1,An15g06050
15485,>XM_059744743.1,An15g06060
15487,>XM_059744744.1,An15g06070
15489,>XM_059744745.1,An01g12490
15491,>XM_059744746.1,An15g06090
15493,>XM_059744747.1,An15g06140
15495,>XM_059744748.1,An15g06170
15497,>XM_059744749.1,An15g06190
15499,>XM_059744750.1,An15g06200
15501,>XM_059744751.1,An15g06220
15503,>XM_059744752.1,An15g06300
15505,>XM_059744753.1,An15g06310
15507,>XM_059744754.1,An15g06330
15509,>XM_059744755.1,An15g06340
15511,>XM_059744756.1,An15g06370
15513,>XM_059744757.1,An15g06380
15515,>XM_059744758.1,An15g06400
15517,>XM_059744759.1,An15g06450
15519,>XM_059744760.1,An15g06460
15521,>XM_059744761.1,An01g12540
15523,>XM_059744762.1,An15g06500
15525,>XM_059744763.1,An15g06510
15527,>XM_059744764.1,An15g06520
15529,>XM_059744765.1,An15g06530
15531,>XM_059744766.1,An15g06560
15533,>XM_059744767.1,An15g06570
15535,>XM_059744768.1,An15g06590
15537,>XM_059744769.1,An15g06600
15539,>XM_059744770.1,An15g06610
15541,>XM_059744771.1,An15g06620
15543,>XM_059744772.1,An15g06630
15545,>XM_059744773.1,An15g06640
15547,>XM_059744774.1,An15g06650
15549,>XM_059744775.1,An01g12560
15551,>XM_059744776.1,An15g06730
15553,>XM_059744777.1,An15g06750
15555,>XM_059744778.1,An15g06790
15557,>XM_059744779.1,An15g06800
15559,>XM_059744780.1,An15g06820
15561,>XM_059744781.1,An15g06830
15563,>XM_059744782.1,An15g06840
15565,>XM_059744783.1,An15g06870
15567,>XM_059744784.1,An15g06880
15569,>XM_059744785.1,An01g01330
15571,>XM_059744786.1,An15g06890
15573,>XM_059744787.1,An15g06910
15575,>XM_059744788.1,An15g06930
15577,>XM_059744789.1,An15g06960
15579,>XM_059744790.1,An15g06990
15581,>XM_059744791.1,An15g07000
15583,>XM_059744792.1,An15g07010
15585,>XM_059744793.1,An15g07020
15587,>XM_059744794.1,An15g07030
15589,>XM_059744795.1,An15g07050
15591,>XM_059744796.1,An15g07100
15593,>XM_059744797.1,An15g07130
15595,>XM_059744798.1,An15g07170
15597,>XM_059744799.1,An15g07180
15599,>XM_059744800.1,An01g12610
15601,>XM_059744801.1,An15g07210
15603,>XM_059744802.1,An15g07230
15605,>XM_059744803.1,An15g07270
15607,>XM_059744804.1,An15g07280
15609,>XM_059744805.1,An15g07290
15611,>XM_059744806.1,An01g12620
15613,>XM_059744807.1,An15g07300
15615,>XM_059744808.1,An15g07310
15617,>XM_059744809.1,An15g07330
15619,>XM_059744810.1,An15g07340
15621,>XM_059744811.1,An15g07350
15623,>XM_059744812.1,An15g07380
15625,>XM_059744813.1,An15g07400
15627,>XM_059744814.1,An01g12630
15629,>XM_059744815.1,An15g07470
15631,>XM_059744816.1,An15g07490
15633,>XM_059744817.1,An15g07510
15635,>XM_059744818.1,An15g07530
15637,>XM_059744819.1,An15g07540
15639,>XM_059744820.1,An15g07600
15641,>XM_059744821.1,An15g07610
15643,>XM_059744822.1,An15g07620
15645,>XM_059744823.1,An15g07630
15647,>XM_059744824.1,An15g07640
15649,>XM_059744825.1,An15g07650
15651,>XM_059744826.1,An01g12660
15653,>XM_059744827.1,An15g07660
15655,>XM_059744828.1,An15g07670
15657,>XM_059744829.1,An15g07680
15659,>XM_059744830.1,An15g07690
15661,>XM_059744831.1,An15g07710
15663,>XM_059744832.1,An15g07740
15665,>XM_059744833.1,An15g07750
15667,>XM_059744834.1,An01g12670
15669,>XM_059744835.1,An15g07770
15671,>XM_059744836.1,An15g07780
15673,>XM_059744837.1,An15g07790
15675,>XM_059744838.1,An15g07810
15677,>XM_059744839.1,An15g07850
15679,>XM_059744840.1,An01g12680
15681,>XM_059744841.1,An15g07860
15683,>XM_059744842.1,An15g07880
15685,>XM_059744843.1,An15g07890
15687,>XM_059744844.1,An15g07920
15689,>XM_059744845.1,An15g07930
15691,>XM_059744846.1,An16g00020
15693,>XM_059744847.1,An01g12690
15695,>XM_059744848.1,An16g00030
15697,>XM_059744849.1,An16g00040
15699,>XM_059744850.1,An16g00050
15701,>XM_059744851.1,An16g00060
15703,>XM_059744852.1,An16g00080
15705,>XM_059744853.1,An16g00100
15707,>XM_059744854.1,An16g00160
15709,>XM_059744855.1,An16g00180
15711,>XM_059744856.1,An16g00190
15713,>XM_059744857.1,An16g00200
15715,>XM_059744858.1,An16g00230
15717,>XM_059744859.1,An16g00260
15719,>XM_059744860.1,An16g00270
15721,>XM_059744861.1,An16g00280
15723,>XM_059744862.1,An16g00310
15725,>XM_059744863.1,An01g12720
15727,>XM_059744864.1,An16g00330
15729,>XM_059744865.1,An16g00340
15731,>XM_059744866.1,An16g00350
15733,>XM_059744867.1,An16g00360
15735,>XM_059744868.1,An16g00380
15737,>XM_059744869.1,An16g00390
15739,>XM_059744870.1,An01g12730
15741,>XM_059744871.1,An16g00430
15743,>XM_059744872.1,An16g00435
15745,>XM_059744873.1,An16g00470
15747,>XM_059744874.1,An16g00480
15749,>XM_059744875.1,An16g00490
15751,>XM_059744876.1,An16g00520
15753,>XM_059744877.1,An16g00560
15755,>XM_059744878.1,An16g00570
15757,>XM_059744879.1,An16g00580
15759,>XM_059744880.1,An16g00590
15761,>XM_059744881.1,An16g00610
15763,>XM_059744882.1,An16g00620
15765,>XM_059744883.1,An01g12750
15767,>XM_059744884.1,An16g00630
15769,>XM_059744885.1,An16g00640
15771,>XM_059744886.1,An16g00670
15773,>XM_059744887.1,An16g00730
15775,>XM_059744888.1,An01g12760
15777,>XM_059744889.1,An16g00740
15779,>XM_059744890.1,An16g00770
15781,>XM_059744891.1,An16g00790
15783,>XM_059744892.1,An16g00820
15785,>XM_059744893.1,An01g12770
15787,>XM_059744894.1,An16g00870
15789,>XM_059744895.1,An16g00880
15791,>XM_059744896.1,An16g00950
15793,>XM_059744897.1,An16g00970
15795,>XM_059744898.1,An16g00980
15797,>XM_059744899.1,An16g01020
15799,>XM_059744900.1,An01g12790
15801,>XM_059744901.1,An16g01050
15803,>XM_059744902.1,An16g01060
15805,>XM_059744903.1,An16g01070
15807,>XM_059744904.1,An16g01090
15809,>XM_059744905.1,An16g01100
15811,>XM_059744906.1,An16g01110
15813,>XM_059744907.1,An16g01130
15815,>XM_059744908.1,An16g01140
15817,>XM_059744909.1,An16g01160
15819,>XM_059744910.1,An16g01180
15821,>XM_059744911.1,An16g01190
15823,>XM_059744912.1,An16g01200
15825,>XM_059744913.1,An16g01220
15827,>XM_059744914.1,An16g01230
15829,>XM_059744915.1,An01g12810
15831,>XM_059744916.1,An16g01240
15833,>XM_059744917.1,An16g01260
15835,>XM_059744918.1,An16g01270
15837,>XM_059744919.1,An16g01290
15839,>XM_059744920.1,An16g01300
15841,>XM_059744921.1,An16g01320
15843,>XM_059744922.1,An16g01360
15845,>XM_059744923.1,An16g01400
15847,>XM_059744924.1,An16g01420
15849,>XM_059744925.1,An16g01430
15851,>XM_059744926.1,An01g12830
15853,>XM_059744927.1,An16g01440
15855,>XM_059744928.1,An16g01450
15857,>XM_059744929.1,An16g01470
15859,>XM_059744930.1,An16g01510
15861,>XM_059744931.1,An16g01520
15863,>XM_059744932.1,An01g12840
15865,>XM_059744933.1,An16g01540
15867,>XM_059744934.1,An16g01560
15869,>XM_059744935.1,An16g01580
15871,>XM_059744936.1,An16g01600
15873,>XM_059744937.1,An01g12850
15875,>XM_059744938.1,An16g01640
15877,>XM_059744939.1,An16g01690
15879,>XM_059744940.1,An16g01700
15881,>XM_059744941.1,An16g01710
15883,>XM_059744942.1,An16g01720
15885,>XM_059744943.1,An01g12860
15887,>XM_059744944.1,An16g01790
15889,>XM_059744945.1,An16g01800
15891,>XM_059744946.1,An16g01820
15893,>XM_059744947.1,An01g12880
15895,>XM_059744948.1,An16g01840
15897,>XM_059744949.1,An16g01910
15899,>XM_059744950.1,An16g01920
15901,>XM_059744951.1,An01g12890
15903,>XM_059744952.1,An16g01950
15905,>XM_059744953.1,An16g01970
15907,>XM_059744954.1,An16g01980
15909,>XM_059744955.1,An16g02000
15911,>XM_059744956.1,An16g02010
15913,>XM_059744957.1,An16g02020
15915,>XM_059744958.1,An16g02030
15917,>XM_059744959.1,An01g12910
15919,>XM_059744960.1,An16g02050
15921,>XM_059744961.1,An16g02060
15923,>XM_059744962.1,An16g02070
15925,>XM_059744963.1,An16g02110
15927,>XM_059744964.1,An16g02120
15929,>XM_059744965.1,An16g02130
15931,>XM_059744966.1,An01g12920
15933,>XM_059744967.1,An16g02160
15935,>XM_059744968.1,An16g02220
15937,>XM_059744969.1,An16g02230
15939,>XM_059744970.1,An01g12940
15941,>XM_059744971.1,An16g02250
15943,>XM_059744972.1,An16g02260
15945,>XM_059744973.1,An16g02270
15947,>XM_059744974.1,An16g02280
15949,>XM_059744975.1,An16g02310
15951,>XM_059744976.1,An16g02320
15953,>XM_059744977.1,An16g02340
15955,>XM_059744978.1,An16g02370
15957,>XM_059744979.1,An16g02380
15959,>XM_059744980.1,An16g02390
15961,>XM_059744981.1,An16g02410
15963,>XM_059744982.1,An01g12960
15965,>XM_059744983.1,An16g02440
15967,>XM_059744984.1,An16g02450
15969,>XM_059744985.1,An16g02520
15971,>XM_059744986.1,An16g02540
15973,>XM_059744987.1,An16g02550
15975,>XM_059744988.1,An16g02580
15977,>XM_059744989.1,An16g02595
15979,>XM_059744990.1,An16g02610
15981,>XM_059744991.1,An16g02620
15983,>XM_059744992.1,An16g02630
15985,>XM_059744993.1,An01g12980
15987,>XM_059744994.1,An16g02640
15989,>XM_059744995.1,An16g02680
15991,>XM_059744996.1,An16g02690
15993,>XM_059744997.1,An16g02710
15995,>XM_059744998.1,An16g02720
15997,>XM_059744999.1,An16g02740
15999,>XM_059745000.1,An16g02750
16001,>XM_059745001.1,An16g02760
16003,>XM_059745002.1,An16g02780
16005,>XM_059745003.1,An16g02790
16007,>XM_059745004.1,An16g02800
16009,>XM_059745005.1,An16g02810
16011,>XM_059745006.1,An16g02830
16013,>XM_059745007.1,An16g02860
16015,>XM_059745008.1,An16g02870
16017,>XM_059745009.1,An16g02880
16019,>XM_059745010.1,An16g02900
16021,>XM_059745011.1,An16g02910
16023,>XM_059745012.1,An16g02920
16025,>XM_059745013.1,An16g02960
16027,>XM_059745014.1,An16g03030
16029,>XM_059745015.1,An16g03040
16031,>XM_059745016.1,An01g01370
16033,>XM_059745017.1,An01g13020
16035,>XM_059745018.1,An16g03060
16037,>XM_059745019.1,An16g03110
16039,>XM_059745020.1,An16g03120
16041,>XM_059745021.1,An16g03130
16043,>XM_059745022.1,An16g03150
16045,>XM_059745023.1,An16g03160
16047,>XM_059745024.1,An16g03170
16049,>XM_059745025.1,An16g03180
16051,>XM_059745026.1,An16g03190
16053,>XM_059745027.1,An16g03195
16055,>XM_059745028.1,An16g03200
16057,>XM_059745029.1,An16g03210
16059,>XM_059745030.1,An16g03220
16061,>XM_059745031.1,An16g03230
16063,>XM_059745032.1,An01g13040
16065,>XM_059745033.1,An16g03240
16067,>XM_059745034.1,An16g03250
16069,>XM_059745035.1,An16g03260
16071,>XM_059745036.1,An16g03270
16073,>XM_059745037.1,An16g03280
16075,>XM_059745038.1,An16g03290
16077,>XM_059745039.1,An16g03300
16079,>XM_059745040.1,An01g13050
16081,>XM_059745041.1,An16g03340
16083,>XM_059745042.1,An16g03350
16085,>XM_059745043.1,An16g03360
16087,>XM_059745044.1,An01g13060
16089,>XM_059745045.1,An16g03460
16091,>XM_059745046.1,An16g03470
16093,>XM_059745047.1,An16g03480
16095,>XM_059745048.1,An16g03510
16097,>XM_059745049.1,An16g03530
16099,>XM_059745050.1,An01g13070
16101,>XM_059745051.1,An16g03550
16103,>XM_059745052.1,An16g03560
16105,>XM_059745053.1,An16g03570
16107,>XM_059745054.1,An16g03640
16109,>XM_059745055.1,An16g03660
16111,>XM_059745056.1,An16g03670
16113,>XM_059745057.1,An16g03680
16115,>XM_059745058.1,An16g03720
16117,>XM_059745059.1,An16g03730
16119,>XM_059745060.1,An01g13090
16121,>XM_059745061.1,An16g03770
16123,>XM_059745062.1,An16g03790
16125,>XM_059745063.1,An16g03800
16127,>XM_059745064.1,An16g03830
16129,>XM_059745065.1,An16g03870
16131,>XM_059745066.1,An16g03880
16133,>XM_059745067.1,An16g03890
16135,>XM_059745068.1,An16g03900
16137,>XM_059745069.1,An16g03920
16139,>XM_059745070.1,An16g03930
16141,>XM_059745071.1,An16g03940
16143,>XM_059745072.1,An01g13110
16145,>XM_059745073.1,An16g03960
16147,>XM_059745074.1,An16g03970
16149,>XM_059745075.1,An16g03980
16151,>XM_059745076.1,An16g03990
16153,>XM_059745077.1,An16g04010
16155,>XM_059745078.1,An16g04040
16157,>XM_059745079.1,An16g04060
16159,>XM_059745080.1,An16g04070
16161,>XM_059745081.1,An16g04080
16163,>XM_059745082.1,An16g04100
16165,>XM_059745083.1,An16g04110
16167,>XM_059745084.1,An16g04120
16169,>XM_059745085.1,An16g04150
16171,>XM_059745086.1,An16g04190
16173,>XM_059745087.1,An16g04200
16175,>XM_059745088.1,An16g04240
16177,>XM_059745089.1,An01g13150
16179,>XM_059745090.1,An16g04260
16181,>XM_059745091.1,An16g04280
16183,>XM_059745092.1,An16g04290
16185,>XM_059745093.1,An16g04300
16187,>XM_059745094.1,An16g04310
16189,>XM_059745095.1,An16g04340
16191,>XM_059745096.1,An16g04360
16193,>XM_059745097.1,An16g04370
16195,>XM_059745098.1,An16g04380
16197,>XM_059745099.1,An16g04410
16199,>XM_059745100.1,An01g13170
16201,>XM_059745101.1,An16g04460
16203,>XM_059745102.1,An16g04470
16205,>XM_059745103.1,An16g04480
16207,>XM_059745104.1,An16g04490
16209,>XM_059745105.1,An16g04510
16211,>XM_059745106.1,An16g04530
16213,>XM_059745107.1,An16g04540
16215,>XM_059745108.1,An01g13180
16217,>XM_059745109.1,An16g04570
16219,>XM_059745110.1,An16g04590
16221,>XM_059745111.1,An16g04720
16223,>XM_059745112.1,An16g04780
16225,>XM_059745113.1,An16g04800
16227,>XM_059745114.1,An16g04810
16229,>XM_059745115.1,An16g04850
16231,>XM_059745116.1,An16g04860
16233,>XM_059745117.1,An16g04920
16235,>XM_059745118.1,An16g04950
16237,>XM_059745119.1,An16g04960
16239,>XM_059745120.1,An16g04980
16241,>XM_059745121.1,An16g04990
16243,>XM_059745122.1,An16g05000
16245,>XM_059745123.1,An16g05040
16247,>XM_059745124.1,An16g05060
16249,>XM_059745125.1,An16g05070
16251,>XM_059745126.1,An16g05080
16253,>XM_059745127.1,An01g13230
16255,>XM_059745128.1,An16g05100
16257,>XM_059745129.1,An16g05110
16259,>XM_059745130.1,An16g05140
16261,>XM_059745131.1,An16g05160
16263,>XM_059745132.1,An16g05170
16265,>XM_059745133.1,An16g05180
16267,>XM_059745134.1,An16g05200
16269,>XM_059745135.1,An16g05210
16271,>XM_059745136.1,An16g05220
16273,>XM_059745137.1,An16g05230
16275,>XM_059745138.1,An16g05240
16277,>XM_059745139.1,An16g05250
16279,>XM_059745140.1,An16g05280
16281,>XM_059745141.1,An01g13250
16283,>XM_059745142.1,An16g05290
16285,>XM_059745143.1,An16g05300
16287,>XM_059745144.1,An16g05310
16289,>XM_059745145.1,An16g05350
16291,>XM_059745146.1,An16g05360
16293,>XM_059745147.1,An16g05370
16295,>XM_059745148.1,An16g05400
16297,>XM_059745149.1,An16g05410
16299,>XM_059745150.1,An16g05430
16301,>XM_059745151.1,An16g05470
16303,>XM_059745152.1,An16g05480
16305,>XM_059745153.1,An16g05490
16307,>XM_059745154.1,An16g05500
16309,>XM_059745155.1,An16g05530
16311,>XM_059745156.1,An16g05540
16313,>XM_059745157.1,An16g05570
16315,>XM_059745158.1,An16g05590
16317,>XM_059745159.1,An16g05600
16319,>XM_059745160.1,An16g05610
16321,>XM_059745161.1,An16g05620
16323,>XM_059745162.1,An16g05630
16325,>XM_059745163.1,An16g05640
16327,>XM_059745164.1,An16g05650
16329,>XM_059745165.1,An16g05670
16331,>XM_059745166.1,An16g05680
16333,>XM_059745167.1,An01g13290
16335,>XM_059745168.1,An16g05690
16337,>XM_059745169.1,An16g05700
16339,>XM_059745170.1,An16g05720
16341,>XM_059745171.1,An16g05730
16343,>XM_059745172.1,An16g05750
16345,>XM_059745173.1,An16g05760
16347,>XM_059745174.1,An16g05780
16349,>XM_059745175.1,An01g13300
16351,>XM_059745176.1,An16g05800
16353,>XM_059745177.1,An16g05820
16355,>XM_059745178.1,An16g05830
16357,>XM_059745179.1,An16g05850
16359,>XM_059745180.1,An16g05860
16361,>XM_059745181.1,An16g05870
16363,>XM_059745182.1,An01g13310
16365,>XM_059745183.1,An16g05890
16367,>XM_059745184.1,An16g05900
16369,>XM_059745185.1,An16g05940
16371,>XM_059745186.1,An16g05950
16373,>XM_059745187.1,An16g05970
16375,>XM_059745188.1,An16g05980
16377,>XM_059745189.1,An01g13320
16379,>XM_059745190.1,An16g05990
16381,>XM_059745191.1,An16g06000
16383,>XM_059745192.1,An16g06010
16385,>XM_059745193.1,An16g06020
16387,>XM_059745194.1,An16g06030
16389,>XM_059745195.1,An16g06040
16391,>XM_059745196.1,An16g06070
16393,>XM_059745197.1,An16g06080
16395,>XM_059745198.1,An16g06090
16397,>XM_059745199.1,An01g13330
16399,>XM_059745200.1,An16g06120
16401,>XM_059745201.1,An16g06130
16403,>XM_059745202.1,An16g06160
16405,>XM_059745203.1,An16g06180
16407,>XM_059745204.1,An16g06200
16409,>XM_059745205.1,An16g06230
16411,>XM_059745206.1,An16g06250
16413,>XM_059745207.1,An16g06260
16415,>XM_059745208.1,An16g06290
16417,>XM_059745209.1,An16g06330
16419,>XM_059745210.1,An16g06340
16421,>XM_059745211.1,An16g06360
