,accession,gene
52783,>NM_076305.7,nck-1
52785,>NM_076307.6,ZK470.1
52787,>NM_076308.2,ZK470.6
52789,>NM_076310.8,vha-12
52791,>NM_076311.5,F20B6.4
52793,>NM_076312.5,F20B6.5
52795,>NM_076315.5,F20B6.9
52797,>NM_076319.1,W01H2.2
52799,>NM_076321.7,F48D6.4
52801,>NM_076322.6,F48D6.4
52803,>NM_076323.8,F48D6.4
52805,>NM_076324.5,hlh-13
52807,>NM_076326.5,taf-11.1
52809,>NM_076327.4,srv-6
52811,>NM_076328.9,C52B9.4
52813,>NM_076330.8,mec-18
52815,>NM_076331.6,twk-28
52817,>NM_076339.4,C24A8.5
52819,>NM_076342.6,cst-1
52821,>NM_076344.5,F14H12.3
52823,>NM_076346.7,col-165
52825,>NM_076347.5,F14H12.6
52827,>NM_076348.2,F14H12.7
52829,>NM_076350.4,R160.3
52831,>NM_076351.3,R160.4
52833,>NM_076355.6,lst-2
52835,>NM_076357.4,D1079.1
52837,>NM_076362.2,F15A8.1
52839,>NM_076364.4,mltn-13
52841,>NM_076365.8,F02E8.4
52843,>NM_076366.8,aps-2
52845,>NM_076367.6,atg-16.1
52847,>NM_076369.6,asb-2
52849,>NM_076370.5,ncr-1
52851,>NM_076373.9,rhi-1
52853,>NM_076375.6,tmyb-1
52855,>NM_076376.8,tmyb-1
52857,>NM_076377.6,pdi-2
52859,>NM_076379.3,C07A12.2
52861,>NM_076381.4,C05E11.6
52863,>NM_076382.6,amt-4
52865,>NM_076383.5,amt-1
52867,>NM_076384.7,C05E11.3
52869,>NM_076385.5,C05E11.7
52871,>NM_076386.3,C05E11.2
52873,>NM_076387.7,lnp-1
52875,>NM_076388.6,flp-12
52877,>NM_076391.6,C46C11.3
52879,>NM_076394.6,ent-5
52881,>NM_076395.7,ceh-1
52883,>NM_076396.8,nhr-45
52885,>NM_076398.7,mfsd-12
52887,>NM_076399.10,tmem-135
52889,>NM_076402.9,hyl-2
52891,>NM_076404.8,dhhc-10
52893,>NM_076406.8,glit-1
52895,>NM_076407.8,rpl-23A.1
52897,>NM_076409.7,acc-3
52899,>NM_076410.4,aman-1
52901,>NM_076411.8,lon-2
52903,>NM_076412.2,C39E6.2
52905,>NM_076414.7,mls-2
52907,>NM_076415.6,npr-1
52909,>NM_076416.3,hum-10
52911,>NM_076417.7,F43C9.2
52913,>NM_076418.7,F43C9.1
52915,>NM_076429.5,arrd-23
52917,>NM_076430.9,T07F12.2
52919,>NM_076431.4,T07F12.1
52921,>NM_076435.10,ifa-4
52923,>NM_076436.5,K05B2.4
52925,>NM_076440.8,act-4
52927,>NM_076442.7,M03F4.6
52929,>NM_076447.6,lfi-1
52931,>NM_076448.8,ZC8.6
52933,>NM_076449.6,set-30
52935,>NM_076450.7,hsd-2
52937,>NM_076451.6,hsd-3
52939,>NM_076453.6,ZC449.2
52941,>NM_076454.4,ZC449.1
52943,>NM_076456.4,ZC449.5
52945,>NM_076457.5,Y64H9A.2
52947,>NM_076459.3,C24H10.4
52949,>NM_076460.5,C24H10.3
52951,>NM_076461.2,C24H10.2
52953,>NM_076463.10,cal-5
52955,>NM_076465.5,pnk-4
52957,>NM_076467.7,vit-2
52959,>NM_076468.9,C42D8.1
52961,>NM_076469.6,apl-1
52963,>NM_076470.8,apl-1
52965,>NM_076472.4,dpy-8
52967,>NM_076474.3,C31H2.4
52969,>NM_076475.3,EGAP5.1
52971,>NM_076476.6,mans-3
52973,>NM_076478.7,zchc-1A
52975,>NM_076479.8,metl-9
52977,>NM_076480.2,sru-48
52979,>NM_076481.8,zig-6
52981,>NM_076487.4,mtm-5
52983,>NM_076488.8,Y34B4A.7
52985,>NM_076489.9,nspg-14
52987,>NM_076490.7,nspg-13
52989,>NM_076491.7,nspg-12
52991,>NM_076495.6,Y34B4A.2
52993,>NM_076499.9,ift-81
52995,>NM_076502.5,C26B9.5
52997,>NM_076503.5,C26B9.6
52999,>NM_076504.8,C26B9.3
53001,>NM_076505.5,C26B9.2
53003,>NM_076509.7,pfn-2
53005,>NM_076511.4,F35C8.5
53007,>NM_076514.8,sek-4
53009,>NM_076515.4,sek-5
53011,>NM_076517.4,C03F11.2
53013,>NM_076518.7,scav-1
53015,>NM_076519.7,C03F11.4
53017,>NM_076520.5,C41A3.2
53019,>NM_076522.3,pks-1
53021,>NM_076525.5,ddr-1
53023,>NM_076526.7,dpyd-1
53025,>NM_076528.5,C25F6.1
53027,>NM_076530.1,F55D1.1
53029,>NM_076531.8,bus-8B
53031,>NM_076534.5,T23F2.4
53033,>NM_076538.3,C54G7.1
53035,>NM_076539.7,ifta-1
53037,>NM_076542.8,unc-97
53039,>NM_076543.7,sulp-2
53041,>NM_076544.5,soc-3
53043,>NM_076548.7,T22B7.4
53045,>NM_076549.6,srv-7
53047,>NM_076551.8,T22B7.3
53049,>NM_076557.3,W01C8.1
53051,>NM_076558.11,W01C8.5
53053,>NM_076560.12,cyp-43A1
53055,>NM_076566.4,tag-294
53057,>NM_076569.12,sft-4
53059,>NM_076570.5,gakh-1
53061,>NM_076571.8,F46G11.2
53063,>NM_076572.6,twnk-1
53065,>NM_076573.6,F46G11.4
53067,>NM_076574.5,F13D11.3
53069,>NM_076576.7,acp-5
53071,>NM_076577.11,F13D11.4
53073,>NM_076578.8,dct-11
53075,>NM_076579.9,puf-9
53077,>NM_076584.6,flp-7
53079,>NM_076585.4,F49E10.2
53081,>NM_076586.5,F49E10.2
53083,>NM_076587.7,tbc-16
53085,>NM_076588.8,nlp-49
53087,>NM_076589.4,Y23B4A.1
53089,>NM_076592.10,acs-17
53091,>NM_076593.8,mig-23
53093,>NM_076594.6,R07E4.5
53095,>NM_076595.6,R07E4.3
53097,>NM_076601.7,inx-3
53099,>NM_076603.6,sups-1
53101,>NM_076605.5,C09B8.4
53103,>NM_076606.6,lelo-3
53105,>NM_076607.9,ipp-5
53107,>NM_076611.4,gln-1
53109,>NM_076612.8,ptr-4
53111,>NM_076614.2,C45B2.3
53113,>NM_076615.7,C45B2.2
53115,>NM_076616.5,spig-20
53117,>NM_076617.6,C45B2.8
53119,>NM_076619.6,C15H9.5
53121,>NM_076620.5,C15H9.4
53123,>NM_076621.8,C15H9.11
53125,>NM_076622.8,kynu-1
53127,>NM_076625.2,C15H9.3
53129,>NM_076626.4,C15H9.2
53131,>NM_076627.6,nnt-1
53133,>NM_076628.6,C15H9.9
53135,>NM_076630.6,tag-275
53137,>NM_076631.5,odd-2
53139,>NM_076633.4,T25B2.1
53141,>NM_076635.5,T13C5.2
53143,>NM_076639.6,T13C5.6
53145,>NM_076640.8,C14F11.7
53147,>NM_076641.7,lrch-1
53149,>NM_076642.7,lite-1
53151,>NM_076645.5,rml-3
53153,>NM_076648.8,W05H9.2
53155,>NM_076649.6,lro-1
53157,>NM_076652.8,lev-9
53159,>NM_076653.6,mom-1
53161,>NM_076658.5,col-167
53163,>NM_076660.5,C03B1.13
53165,>NM_076662.2,C03B1.9
53167,>NM_076664.8,C03B1.5
53169,>NM_076665.4,C03B1.10
53171,>NM_076666.4,C03B1.14
53173,>NM_076667.1,C03B1.4
53175,>NM_076668.5,C03B1.3
53177,>NM_076670.2,C03B1.1
53179,>NM_076671.8,lmp-1
53181,>NM_076673.4,igdb-3
53183,>NM_076674.8,glt-4
53185,>NM_076675.10,mup-2
53187,>NM_076677.5,T22E5.6
53189,>NM_076678.6,ctsa-2
53191,>NM_076679.2,K10C2.2
53193,>NM_076680.6,K10C2.7
53195,>NM_076681.7,asp-14
53197,>NM_076682.7,fah-1
53199,>NM_076683.2,grl-6
53201,>NM_076684.5,K10C2.6
53203,>NM_076685.4,nas-33
53205,>NM_076686.7,pept-1
53207,>NM_076687.2,K04E7.1
53209,>NM_076688.6,C15B12.2
53211,>NM_076689.1,C15B12.3
53213,>NM_076690.8,C15B12.4
53215,>NM_076691.7,C15B12.1
53217,>NM_076693.5,actl-1
53219,>NM_076694.7,cdf-1
53221,>NM_076695.6,cdf-1
53223,>NM_076697.7,ttr-35
53225,>NM_076698.6,ets-4
53227,>NM_076700.6,ceh-60
53229,>NM_076702.3,T14E8.2
53231,>NM_076703.8,svh-2
53233,>NM_076707.5,fbxl-4
53235,>NM_076708.4,fbxl-4
53237,>NM_076709.6,ttr-6
53239,>NM_076710.8,hic-1
53241,>NM_076715.6,nhr-120
53243,>NM_076718.6,nhr-173
53245,>NM_076721.7,F38B6.4
53247,>NM_076722.8,F38B6.6
53249,>NM_076723.5,F38B6.3
53251,>NM_076725.5,F38B6.2
53253,>NM_076727.9,acr-2
53255,>NM_076728.4,acr-3
53257,>NM_076730.3,smf-2
53259,>NM_076732.6,slc-25A10
53261,>NM_076734.6,R03E9.2
53263,>NM_076735.6,mdl-1
53265,>NM_076737.5,irk-1
53267,>NM_076738.7,idpp-6
53269,>NM_076739.7,bgal-2
53271,>NM_076741.8,asp-3
53273,>NM_076742.8,M03A8.3
53275,>NM_076744.10,atg-2
53277,>NM_076745.8,dhs-28
53279,>NM_076747.6,F41B4.1
53281,>NM_076749.7,F41B4.3
53283,>NM_076751.8,asg-2
53285,>NM_076752.5,C53B7.3
53287,>NM_076753.6,C53B7.2
53289,>NM_076754.5,rig-3
53291,>NM_076755.5,nep-4
53293,>NM_076756.5,odr-10
53295,>NM_076760.5,F41C6.4
53297,>NM_076761.5,col-173
53299,>NM_076762.4,F41C6.6
53301,>NM_076763.3,F41C6.7
53303,>NM_076764.5,unc-6
53305,>NM_076765.5,F14B8.4
53307,>NM_076766.9,pes-23
53309,>NM_076767.6,sid-5
53311,>NM_076769.4,otpl-3
53313,>NM_076770.8,F14B8.5
53315,>NM_076771.10,F14B8.5
53317,>NM_076772.8,F14B8.6
53319,>NM_076773.6,C16E9.2
53321,>NM_076775.6,C16E9.1
53323,>NM_076779.8,F01E11.3
53325,>NM_076781.4,ugt-57
53327,>NM_076782.4,tsp-16
53329,>NM_076785.5,cah-5
53331,>NM_076786.7,cest-19
53333,>NM_076787.6,ubc-17
53335,>NM_076789.8,pdi-6
53337,>NM_076791.1,Y1B5A.1
53339,>NM_076792.4,C36B7.4
53341,>NM_076795.5,C36B7.6
53343,>NM_076796.5,C36B7.3
53345,>NM_076797.5,C36B7.2
53347,>NM_076798.2,C36B7.1
53349,>NM_076799.7,hen-1
53351,>NM_076800.7,ist-1
53353,>NM_076801.2,clec-86
53355,>NM_076802.5,alh-10
53357,>NM_076803.7,lam-2
53359,>NM_076804.5,pgp-10
53361,>NM_076805.8,bar-1
53363,>NM_076808.7,dnj-7
53365,>NM_076810.4,C55B6.5
53367,>NM_076812.7,syd-9
53369,>NM_076813.8,syd-9
53371,>NM_076818.7,F46H5.4
53373,>NM_076819.4,F46H5.5
53375,>NM_076820.3,lact-1
53377,>NM_076823.5,grd-7
53379,>NM_076826.9,lron-7
53381,>NM_076828.9,sur-5
53383,>NM_076830.4,his-38
53385,>NM_076834.8,spp-3
53387,>NM_076835.5,spp-6
53389,>NM_076836.6,spp-4
53391,>NM_076837.8,spp-5
53393,>NM_076838.6,sng-1
53395,>NM_076839.8,ttr-30
53397,>NM_076840.8,epg-7
53399,>NM_076841.8,C07D8.6
53401,>NM_076842.1,C07D8.5
53403,>NM_076849.7,gad-2
53405,>NM_076850.4,C10A4.4
53407,>NM_076851.3,C10A4.3
53409,>NM_076852.3,C10A4.2
53411,>NM_076853.4,C10A4.7
53413,>NM_076855.5,mnm-2
53415,>NM_076856.7,clc-2
53417,>NM_076857.7,clc-5
53419,>NM_076859.7,acl-12
53421,>NM_076861.8,coh-1
53423,>NM_076863.6,F48E3.9
53425,>NM_076865.7,F48E3.2
53427,>NM_076866.6,try-14
53429,>NM_076867.5,uggt-1
53431,>NM_076868.7,F48E3.6
53433,>NM_076869.6,lgc-11
53435,>NM_076871.2,F46C8.3
53437,>NM_076872.4,ceh-14
53439,>NM_076873.7,dpy-7
53441,>NM_076874.8,glb-16
53443,>NM_076875.8,col-174
53445,>NM_076876.5,F46C8.1
53447,>NM_076877.6,F46C8.8
53449,>NM_076879.6,F08C6.5
53451,>NM_076880.8,sto-1
53453,>NM_076881.9,vps-52
53455,>NM_076882.11,apy-1
53457,>NM_076883.8,unc-98
53459,>NM_076886.8,C44E12.1
53461,>NM_076889.5,F26A10.2
53463,>NM_076892.8,pcca-1
53465,>NM_076893.4,dhs-29
53467,>NM_076894.6,F27D9.7
53469,>NM_076895.6,mfsd-8.5
53471,>NM_076898.7,clik-2
53473,>NM_076905.6,set-12
53475,>NM_076906.2,K09F5.1
53477,>NM_076910.5,deg-1
53479,>NM_076912.5,mec-7
53481,>NM_076913.6,ZK154.1
53483,>NM_076914.8,ZK154.4
53485,>NM_076915.8,ZK154.5
53487,>NM_076917.7,adm-4
53489,>NM_076921.8,sek-1
53491,>NM_076922.5,eef-1A.2
53493,>NM_076924.3,nlp-101
53495,>NM_076929.6,C39D10.2
53497,>NM_076930.6,C39D10.5
53499,>NM_076931.4,latd-1
53501,>NM_076932.1,C39D10.1
53503,>NM_076933.10,C39D10.7
53505,>NM_076934.7,zig-4
53507,>NM_076935.7,zig-3
53509,>NM_076938.7,dct-1
53511,>NM_076939.5,dct-1
53513,>NM_076940.9,sfxn-2
53515,>NM_076941.9,sem-5
53517,>NM_076942.7,F45E1.5
53519,>NM_076943.7,his-71
53521,>NM_076944.3,F45E1.4
53523,>NM_076947.1,F45E1.2
53525,>NM_076953.2,C18A11.4
53527,>NM_076955.5,C18A11.3
53529,>NM_076956.3,C18A11.2
53531,>NM_076957.9,C18A11.1
53533,>NM_076958.5,C46F2.1
53535,>NM_076959.8,K07E3.4
53537,>NM_076960.6,K07E3.4
53539,>NM_076961.7,dao-3
53541,>NM_076966.3,hlh-8
53543,>NM_076967.5,frpr-1
53545,>NM_076968.10,C02B8.6
53547,>NM_076969.1,C02B8.7
53549,>NM_076970.5,C02B8.3
53551,>NM_076973.9,F22F1.2
53553,>NM_076974.6,hil-3
53555,>NM_076975.5,F22F1.3
53557,>NM_076977.7,C17H11.2
53559,>NM_076978.6,C17H11.1
53561,>NM_076982.6,C17H11.6
53563,>NM_076983.5,cdd-1
53565,>NM_076984.5,C47D2.1
53567,>NM_076985.1,nlp-90
53569,>NM_076986.3,nlp-91
53571,>NM_076990.8,endu-2
53573,>NM_076991.7,kqt-2
53575,>NM_076992.7,M60.6
53577,>NM_076994.5,cutl-29
53579,>NM_076995.7,ksr-1
53581,>NM_076997.4,F13B9.2
53583,>NM_076998.5,sec-16A.2
53585,>NM_076999.9,sec-16A.2
53587,>NM_077000.6,R09F10.3
53589,>NM_077001.2,ced-13
53591,>NM_077002.5,inx-5
53593,>NM_077003.3,R09F10.5
53595,>NM_077004.1,srh-11
53597,>NM_077006.5,abu-9
53599,>NM_077007.6,R09F10.1
53601,>NM_077008.6,R09F10.8
53603,>NM_077010.1,F55E10.4
53605,>NM_077012.1,F55E10.2
53607,>NM_077013.1,F55E10.1
53609,>NM_077014.5,drd-5
53611,>NM_077015.7,npr-28
53613,>NM_077016.7,F40B5.2
53615,>NM_077017.5,F40B5.2
53617,>NM_077020.7,tbc-18
53619,>NM_077021.5,F41D9.2
53621,>NM_077023.5,sulp-3
53623,>NM_077024.2,F08F1.9
53625,>NM_077026.10,ced-8
53627,>NM_077028.8,tag-123
53629,>NM_077029.5,tth-1
53631,>NM_077030.5,F08F1.3
53633,>NM_077033.9,F16F9.1
53635,>NM_077034.5,dpy-6
53637,>NM_077036.4,F16F9.4
53639,>NM_077037.7,mec-10
53641,>NM_077039.6,T01B10.5
53643,>NM_077040.8,grd-14
53645,>NM_077042.7,H03E18.1
53647,>NM_077045.9,sdha-1
53649,>NM_077050.7,jmjd-3.1
53651,>NM_077053.7,F18E9.4
53653,>NM_077054.7,F18E9.3
53655,>NM_077057.5,F18E9.1
53657,>NM_077058.5,H35N09.2
53659,>NM_077059.5,H35N09.1
53661,>NM_077060.6,K01A12.2
53663,>NM_077061.7,K01A12.3
53665,>NM_077064.1,F12D9.2
53667,>NM_077067.6,K09E2.2
53669,>NM_077069.3,frpr-8
53671,>NM_077070.7,jbts-14
53673,>NM_077071.7,F53A9.3
53675,>NM_077072.6,kreg-1
53677,>NM_077073.3,F53A9.1
53679,>NM_077074.7,F53A9.6
53681,>NM_077075.7,F53A9.7
53683,>NM_077076.7,F53A9.8
53685,>NM_077077.4,F53A9.9
53687,>NM_077079.5,EGAP4.1
53689,>NM_077080.4,M02D8.3
53691,>NM_077083.5,M02D8.5
53693,>NM_077084.7,zig-12
53695,>NM_077085.3,ZK721.4
53697,>NM_077086.6,ZK721.3
53699,>NM_077087.9,unc-27
53701,>NM_077088.8,chup-1
53703,>NM_077089.8,R04E5.7
53705,>NM_077091.10,R04E5.9
53707,>NM_077095.10,sec-15
53709,>NM_077096.4,C28G1.2
53711,>NM_077097.5,ubc-23
53713,>NM_077098.6,sprp-4
53715,>NM_077099.5,C06E2.5
53717,>NM_077100.6,ubc-22
53719,>NM_077101.4,ubc-21
53721,>NM_077102.6,C06E2.1
53723,>NM_077103.4,C06E2.2
53725,>NM_077106.2,cyn-8
53727,>NM_077108.6,acs-22
53729,>NM_077110.3,dylt-2
53731,>NM_077113.3,aexr-3
53733,>NM_077114.4,nmur-1
53735,>NM_077116.5,C24A3.4
53737,>NM_077117.6,C24A3.2
53739,>NM_077122.3,T25B6.4
53741,>NM_077123.5,T25B6.5
53743,>NM_077124.6,T25B6.6
53745,>NM_077125.1,T25B6.3
53747,>NM_077126.4,snf-12
53749,>NM_077127.5,nep-22
53751,>NM_077128.2,T25B6.1
53753,>NM_077130.8,F47E1.2
53755,>NM_077131.6,F47E1.4
53757,>NM_077138.8,C25A11.2
53759,>NM_077141.4,B0563.5
53761,>NM_077142.9,tmbi-4
53763,>NM_077143.2,B0563.7
53765,>NM_077145.7,tsp-11
53767,>NM_077146.2,B0563.1
53769,>NM_077147.3,B0563.8
53771,>NM_077148.4,Y81B9A.3
53773,>NM_077150.1,Y81B9A.1
53775,>NM_077155.5,lgc-4
53777,>NM_077156.7,gpa-12
53779,>NM_077159.1,F18G5.1
53781,>NM_077160.7,F18G5.6
53783,>NM_077161.7,B0416.5
53785,>NM_077163.2,B0416.4
53787,>NM_077165.8,gly-13
53789,>NM_077167.8,B0416.2
53791,>NM_077169.5,npr-7
53793,>NM_077170.5,T20B5.2
53795,>NM_077173.6,flp-20
53797,>NM_077176.4,C23F12.4
53799,>NM_077182.2,B0272.4
53801,>NM_077183.8,B0272.3
53803,>NM_077184.8,tbb-4
53805,>NM_077185.2,memb-1
53807,>NM_077187.2,ZK899.7
53809,>NM_077188.5,ZK899.2
53811,>NM_077189.2,ZK899.3
53813,>NM_077190.5,tba-8
53815,>NM_077191.4,ZK899.5
53817,>NM_077192.7,ZK899.6
53819,>NM_077193.7,gap-2
53821,>NM_077194.8,gap-2
53823,>NM_077195.8,gap-2
53825,>NM_077196.6,gap-2
53827,>NM_077197.6,gap-2
53829,>NM_077198.7,gap-2
53831,>NM_077199.3,C07B5.2
53833,>NM_077200.7,C07B5.6
53835,>NM_077201.3,C07B5.3
53837,>NM_077203.9,nuc-1
53839,>NM_077210.8,moc-5
53841,>NM_077211.7,moc-5
53843,>NM_077214.6,gpx-5
53845,>NM_077215.5,gpx-3
53847,>NM_077216.4,del-8
53849,>NM_077219.6,C11E4.6
53851,>NM_077223.7,F34H10.3
53853,>NM_077225.8,aex-2
53855,>NM_077226.9,T14B1.1
53857,>NM_077227.8,ifp-1
53859,>NM_077230.9,F15G9.1
53861,>NM_077234.7,him-4
53863,>NM_077236.7,F15G9.5
53865,>NM_077237.4,T09B9.3
53867,>NM_077239.6,T09B9.4
53869,>NM_077240.4,T09B9.5
53871,>NM_077241.9,F36G3.1
53873,>NM_077244.4,dpy-22
53875,>NM_077246.7,ipla-2
53877,>NM_077247.8,vab-15
53879,>NM_077248.6,lec-8
53881,>NM_077250.7,scav-5
53883,>NM_077251.5,gst-36
53885,>NM_077253.4,R07B1.6
53887,>NM_077254.4,R07B1.7
53889,>NM_077255.5,pugs-5
53891,>NM_077256.4,R07B1.9
53893,>NM_077257.6,mrp-4
53895,>NM_077258.7,F21G4.1
53897,>NM_077259.3,F21G4.3
53899,>NM_077260.7,phf-34
53901,>NM_077261.4,F21G4.5
53903,>NM_077262.5,htt-1
53905,>NM_077263.2,folr-1
53907,>NM_077264.2,C17G1.2
53909,>NM_077267.6,C17G1.5
53911,>NM_077270.8,ZC506.1
53913,>NM_077272.7,pssy-1
53915,>NM_077273.4,mgl-1
53917,>NM_077274.5,F19C6.5
53919,>NM_077275.9,grk-1
53921,>NM_077276.5,F19C6.2
53923,>NM_077278.4,F19C6.3
53925,>NM_077279.6,F19C6.4
53927,>NM_077280.6,F42G10.1
53929,>NM_077281.7,mkk-4
53931,>NM_077282.4,sek-6
53933,>NM_077284.4,gnrr-3
53935,>NM_077286.7,ZC373.2
53937,>NM_077288.7,mlck-1
53939,>NM_077289.7,ZC373.5
53941,>NM_077290.8,dao-4
53943,>NM_077291.7,col-176
53945,>NM_077293.8,flp-3
53947,>NM_077299.7,moc-1
53949,>NM_077300.6,oac-14
53951,>NM_077301.9,unc-115
53953,>NM_077303.9,F09B9.4
53955,>NM_077305.8,C07A4.2
53957,>NM_077306.5,C07A4.3
53959,>NM_077307.6,ncs-4
53961,>NM_077308.7,myrf-2
53963,>NM_077309.7,arrd-28
53965,>NM_077314.3,F44A6.3
53967,>NM_077315.3,F44A6.4
53969,>NM_077316.9,F44A6.5
53971,>NM_077318.8,zipt-13
53973,>NM_077319.1,str-74
53975,>NM_077321.2,C32A9.1
53977,>NM_077322.8,F41E7.2
53979,>NM_077323.10,slc-9B.1
53981,>NM_077324.7,npr-6
53983,>NM_077325.6,fip-5
53985,>NM_077326.6,fipr-21
53987,>NM_077327.7,cnc-8
53989,>NM_077330.4,R07E3.6
53991,>NM_077332.7,R07E3.4
53993,>NM_077334.5,idpa-3
53995,>NM_077336.8,R07E3.7
53997,>NM_077337.5,efhc-1
53999,>NM_077338.6,rme-4
54001,>NM_077342.6,gur-3
54003,>NM_077345.7,cdk-11.2
54005,>NM_077349.3,C39B10.3
54007,>NM_077350.2,C39B10.4
54009,>NM_077351.4,C39B10.5
54011,>NM_077353.6,C39B10.1
54013,>NM_077354.6,elt-2
54015,>NM_077355.5,C33D3.3
54017,>NM_077356.3,C33D3.4
54019,>NM_077359.8,mboa-7
54021,>NM_077360.9,git-1
54023,>NM_077361.5,slcf-1
54025,>NM_077364.8,F59F5.3
54027,>NM_077365.3,F59F5.4
54029,>NM_077367.10,syd-2
54031,>NM_077368.7,F59F5.7
54033,>NM_077369.7,bet-2
54035,>NM_077373.5,F57C7.4
54037,>NM_077375.6,flp-19
54039,>NM_077376.10,abl-1
54041,>NM_077377.7,abl-1
54043,>NM_077378.5,abl-1
54045,>NM_077380.3,M79.2
54047,>NM_077385.6,F13E6.2
54049,>NM_077389.4,plpp-1.3
54051,>NM_077390.10,rhgf-1
54053,>NM_077393.8,mbr-1
54055,>NM_077394.4,egl-36
54057,>NM_077395.9,R07A4.2
54059,>NM_077396.8,R07A4.4
54061,>NM_077397.5,R07A4.3
54063,>NM_077399.2,clc-4
54065,>NM_077400.6,ttr-14
54067,>NM_077401.7,vap-2
54069,>NM_077403.6,T05A10.6
54071,>NM_077404.6,plc-1
54073,>NM_077408.6,C05A9.2
54075,>NM_077410.6,pgp-8
54077,>NM_077413.4,T21E8.4
54079,>NM_077414.4,T21E8.5
54081,>NM_077415.3,F47B10.6
54083,>NM_077416.4,F47B10.5
54085,>NM_077417.2,F47B10.4
54087,>NM_077418.3,F47B10.3
54089,>NM_077419.7,haly-1
54091,>NM_077420.7,suca-1
54093,>NM_077421.7,acbp-3
54095,>NM_077423.4,F47B10.9
54097,>NM_077427.8,pho-7
54099,>NM_077428.6,T21B6.3
54101,>NM_077429.9,pbo-4
54103,>NM_077430.5,K09C8.2
54105,>NM_077432.6,lge-1
54107,>NM_077433.5,pxn-2
54109,>NM_077434.4,ver-4
54111,>NM_077435.7,ver-3
54113,>NM_077436.6,col-177
54115,>NM_077437.5,del-5
54117,>NM_077438.7,ttr-31
54119,>NM_077439.4,F58A3.4
54121,>NM_077440.4,F58A3.3
54123,>NM_077444.6,ldb-1
54125,>NM_077446.6,clc-1
54127,>NM_077447.6,C09F12.2
54129,>NM_077448.6,lpr-3
54131,>NM_077450.8,lpr-5
54133,>NM_077451.7,lpr-4
54135,>NM_077452.6,apt-9
54137,>NM_077455.6,W04G3.7
54139,>NM_077458.6,R08B4.3
54141,>NM_077459.6,alr-1
54143,>NM_077461.6,C05C9.2
54145,>NM_077462.4,C05C9.1
54147,>NM_077464.4,gnrr-6
54149,>NM_077467.5,C34F6.1
54151,>NM_077468.9,col-178
54153,>NM_077469.9,col-179
54155,>NM_077470.6,hst-2
54157,>NM_077473.9,C34F6.7
54159,>NM_077478.8,C03A3.2
54161,>NM_077479.3,C03A3.3
54163,>NM_077481.2,F38B2.2
54165,>NM_077484.6,inx-2
54167,>NM_077485.6,snrp-40.1
54169,>NM_077486.6,F08G12.3
54171,>NM_077487.5,F08G12.1
54173,>NM_077488.6,vhl-1
54175,>NM_077489.5,F08G12.5
54177,>NM_077491.7,nlp-57
54179,>NM_077492.7,hizr-1
54181,>NM_077493.8,asm-2
54183,>NM_077494.7,glam-5
54185,>NM_077496.6,gcy-9
54187,>NM_077497.4,aco-1
54189,>NM_077498.9,oct-2
54191,>NM_077500.5,pgp-3
54193,>NM_077502.8,ttyh-1
54195,>NM_077504.1,F42E11.3
54197,>NM_077505.8,tni-1
54199,>NM_077506.6,prmn-1
54201,>NM_077511.8,pek-1
54203,>NM_077512.5,F46C3.2
54205,>NM_077514.7,igeg-2
54207,>NM_077515.5,lin-14
54209,>NM_077516.7,lin-14
54211,>NM_077517.4,spp-9
54213,>NM_077518.5,T25C12.3
54215,>NM_077519.4,F29G6.1
54217,>NM_077520.3,ccdc-149
54219,>NM_077521.6,hpo-34
54221,>NM_077522.7,hpo-34
54223,>NM_077523.7,sdc-2
54225,>NM_077524.7,C35C5.8
54227,>NM_077527.5,gcp-2.2
54229,>NM_077528.4,selt-1.1
54231,>NM_077529.5,selt-1.1
54233,>NM_077530.5,mig-2
54235,>NM_077531.7,lev-8
54237,>NM_077532.6,trpp-9
54239,>NM_077534.3,frm-3
54241,>NM_077535.8,abts-2
54243,>NM_077536.6,F52D10.2
54245,>NM_077538.9,ftt-2
54247,>NM_077539.7,F52D10.4
54249,>NM_077540.2,sto-3
54251,>NM_077541.4,twk-44
54253,>NM_077542.8,sto-6
54255,>NM_077543.5,sto-4
54257,>NM_077544.9,T04F8.8
54259,>NM_077546.8,T04F8.2
54261,>NM_077548.5,sfxn-1.5
54263,>NM_077549.4,noca-2
54265,>NM_077551.4,hnd-1
54267,>NM_077552.1,C44C10.7
54269,>NM_077553.1,C44C10.10
54271,>NM_077555.7,smcl-1
54273,>NM_077557.5,C44C10.3
54275,>NM_077559.3,col-180
54277,>NM_077560.5,C44C10.9
54279,>NM_077561.8,gst-42
54281,>NM_077562.4,D1053.2
54283,>NM_077563.4,D1053.3
54285,>NM_077564.3,nspa-9
54287,>NM_077568.4,lact-7
54289,>NM_077572.8,rsd-3
54291,>NM_077575.4,taf-7.1
54293,>NM_077576.6,F54F7.2
54295,>NM_077577.7,F54F7.3
54297,>NM_077578.3,F54F7.14
54299,>NM_077579.6,F54F7.6
54301,>NM_077580.4,dot-1.2
54303,>NM_077581.2,Y62H9A.1
54305,>NM_077582.2,Y62H9A.2
54307,>NM_077583.9,Y62H9A.3
54309,>NM_077584.6,Y62H9A.4
54311,>NM_077585.9,Y62H9A.5
54313,>NM_077586.7,ule-5
54315,>NM_077588.2,Y62H9A.8
54317,>NM_077589.1,Y62H9A.9
