,accession,gene
21239,>NM_139717.3,3
21240,>NM_139718.3,spo
21241,>NM_139719.2,Alp10
21242,>NM_139720.3,Alp9
21243,>NM_139721.2,CG10591
21244,>NM_139722.4,TM9SF3
21245,>NM_139724.4,Eaf6
21246,>NM_139725.3,Blimp-1
21247,>NM_139726.2,lin-28
21248,>NM_139727.4,CG10576
21249,>NM_139728.2,Ppat-Dpck
21250,>NM_139729.3,scny
21251,>NM_139730.3,Myt1
21252,>NM_139732.3,Bre1
21253,>NM_139733.2,kri
21254,>NM_139734.3,mad2
21255,>NM_139735.4,CG5568
21256,>NM_139736.2,CG18586
21257,>NM_139737.2,CG13287
21258,>NM_139738.2,PolE2
21259,>NM_139739.2,CG5592
21260,>NM_139741.3,CG10486
21261,>NM_139743.4,PXo
21262,>NM_139749.3,CG10479
21263,>NM_139750.2,alphaKap4
21264,>NM_139753.2,CG10477
21265,>NM_139754.2,CG6462
21266,>NM_139755.3,Jon65Aiv
21267,>NM_139756.3,Jon65Aiii
21268,>NM_139757.2,Jon65Aii
21269,>NM_139758.2,Jon65Ai
21270,>NM_139759.2,CG6592
21271,>NM_139760.2,CG10472
21272,>NM_139762.3,CG42269
21273,>NM_139763.3,CG6602
21274,>NM_139764.3,CG13295
21275,>NM_139765.4,CG6610
21276,>NM_139766.2,ssp6
21277,>NM_139767.2,CG13293
21278,>NM_139768.2,CG10469
21279,>NM_139769.2,CG10467
21280,>NM_139770.4,loj
21281,>NM_139773.3,CG13297
21282,>NM_139774.1,Cpr65Az
21283,>NM_139775.2,Prdm13
21284,>NM_139776.3,fmt
21285,>NM_139777.2,CG7376
21286,>NM_139779.3,CG7386
21287,>NM_139780.3,Sf3b6
21288,>NM_139781.1,CG8219
21289,>NM_139782.2,CG13299
21290,>NM_139783.2,CG10226
21291,>NM_139785.2,CG10163
21292,>NM_139786.3,CG13300
21293,>NM_139788.3,CG42747
21294,>NM_139789.2,CG10147
21295,>NM_139790.3,Bulli
21296,>NM_139791.3,Vps8
21297,>NM_139792.3,zpg
21298,>NM_139793.2,Rexo5
21299,>NM_139794.3,axed
21300,>NM_139795.3,eIF4E4
21301,>NM_139796.3,SP1173
21302,>NM_139797.4,CG8519
21303,>NM_139798.4,dikar
21304,>NM_139799.4,velo
21305,>NM_139800.3,Sbds
21306,>NM_139801.3,Ist1
21307,>NM_139802.3,Rsph3
21308,>NM_139803.3,CG14820
21309,>NM_139804.2,tow
21310,>NM_139805.2,CG10077
21311,>NM_139806.3,CG9948
21312,>NM_139807.4,Uqcc1
21313,>NM_139808.2,CG10064
21314,>NM_139809.3,Mis12
21315,>NM_139810.3,CG9953
21316,>NM_139811.2,CG10063
21317,>NM_139813.3,CG17744
21318,>NM_139816.2,CG8641
21319,>NM_139817.3,CG14823
21320,>NM_139818.3,Cpr65Ea
21321,>NM_139819.3,Cpr65Eb
21322,>NM_139820.2,Cpr65Ec
21323,>NM_139823.3,BBS1
21324,>NM_139824.3,Acbp4
21325,>NM_139825.2,Acbp6
21326,>NM_139826.3,Acbp3
21327,>NM_139831.3,CG14826
21328,>NM_139832.3,CG14829
21329,>NM_139833.2,BHD
21330,>NM_139834.3,RpL18
21331,>NM_139835.3,mRpL50
21332,>NM_139836.3,Cdc27
21333,>NM_139837.3,MED4
21334,>NM_139838.4,CG14830
21335,>NM_139839.5,unc-13-4A
21336,>NM_139843.3,CG8607
21337,>NM_139844.3,RhoGEF4
21338,>NM_139845.3,Rint1
21339,>NM_139846.3,mrva
21340,>NM_139847.4,mus312
21341,>NM_139848.4,wrm1
21342,>NM_139849.3,eco
21343,>NM_139850.4,Cln7
21344,>NM_139851.2,CG14834
21345,>NM_139852.4,CTCF
21346,>NM_139853.2,pst
21347,>NM_139854.2,Sec63
21348,>NM_139855.4,Sh3beta
21349,>NM_139856.4,akirin
21350,>NM_139857.3,SMSr
21351,>NM_139858.4,CG8564
21352,>NM_139859.2,CG8563
21353,>NM_139861.3,CG8562
21354,>NM_139862.3,CG18417
21355,>NM_139863.4,CG8560
21356,>NM_139864.3,Rac2
21357,>NM_139865.2,CG14835
21358,>NM_139868.3,ppk26
21359,>NM_139869.2,CG8543
21360,>NM_139870.2,CG8541
21361,>NM_139872.2,Cyp316a1
21362,>NM_139873.3,CG8539
21363,>NM_139874.2,CG7548
21364,>NM_139875.5,CG7546
21365,>NM_139877.1,CG16998
21366,>NM_139879.3,CG14837
21367,>NM_139880.4,frac
21368,>NM_139881.2,mmm
21369,>NM_139882.2,t-Grip84
21370,>NM_139887.5,CG7506
21371,>NM_139888.3,PGRP-SD
21372,>NM_139889.2,CG7492
21373,>NM_139891.4,Ank2
21374,>NM_139892.3,Mcad
21375,>NM_139893.4,CG7457
21376,>NM_139894.3,CG8492
21377,>NM_139897.3,CG13685
21378,>NM_139898.2,CG7409
21379,>NM_139903.2,eIF4E5
21380,>NM_139904.2,CG8281
21381,>NM_139905.4,Tmem43
21382,>NM_139906.3,Srp9
21383,>NM_139907.3,exex
21384,>NM_139908.3,CG8042
21385,>NM_139909.3,HP4
21386,>NM_139910.4,CG8209
21387,>NM_139911.3,Pop4
21388,>NM_139912.5,bip1
21389,>NM_139914.4,CG7565
21390,>NM_139917.3,Nulp1
21391,>NM_139919.2,CG7550
21392,>NM_139920.3,Setx
21393,>NM_139921.4,mus301
21394,>NM_139922.3,CG13676
21395,>NM_139924.3,mthl7
21396,>NM_139925.3,Uxs
21397,>NM_139926.3,ERR
21398,>NM_139927.4,Atg18a
21399,>NM_139928.5,MED24
21400,>NM_139929.4,CG7387
21401,>NM_139930.2,UbcE2M
21402,>NM_139931.3,Dhps
21403,>NM_139932.3,CG7366
21404,>NM_139934.4,CG8006
21405,>NM_139935.3,CG13674
21406,>NM_139936.3,CG13678
21407,>NM_139937.2,eIF4E3
21408,>NM_139938.2,CG7213
21409,>NM_139942.5,cert
21410,>NM_139943.2,CG7201
21411,>NM_139944.3,Arl5
21412,>NM_139945.3,CG13671
21413,>NM_139946.2,CG7194
21414,>NM_139947.3,Sbp2
21415,>NM_139948.4,BI-1
21416,>NM_139949.3,Cpsf6
21417,>NM_139950.3,CG13670
21418,>NM_139952.3,Cpr66Cb
21419,>NM_139953.4,Pex2
21420,>NM_139954.2,CG7083
21421,>NM_139955.4,CG7182
21422,>NM_139956.1,GAPcenA
21423,>NM_139957.3,Culd
21424,>NM_139960.2,Jon66Cii
21425,>NM_139961.4,CG7120
21426,>NM_139962.4,mkg-p
21427,>NM_139963.2,CG13667
21428,>NM_139964.3,Oseg1
21429,>NM_139965.3,Exo70
21430,>NM_139966.3,mtrm
21431,>NM_139967.2,Cbl
21432,>NM_139969.4,Unr
21433,>NM_139970.4,CG6983
21434,>NM_139971.2,CG43163
21435,>NM_139973.3,ZC3H3
21436,>NM_139974.4,Pus7
21437,>NM_139975.3,CG6683
21438,>NM_139976.2,CG6765
21439,>NM_139977.3,GstO3
21440,>NM_139978.4,se
21441,>NM_139979.3,GstO2
21442,>NM_139980.3,GstO1
21443,>NM_139981.4,rhea
21444,>NM_139982.5,CG6638
21445,>NM_139984.3,Nelf-E
21446,>NM_139985.4,CG5989
21447,>NM_139986.3,CG6282
21448,>NM_139987.3,S-Lap1
21449,>NM_139988.5,GAPsec
21450,>NM_139989.4,Zasp66
21451,>NM_139990.3,Cdc6
21452,>NM_139993.2,CG13305
21453,>NM_139994.2,Pex7
21454,>NM_139995.3,CG6511
21455,>NM_139996.3,CG6576
21456,>NM_139998.4,Acbp5
21457,>NM_140000.3,CG13310
21458,>NM_140001.4,CG13311
21459,>NM_140003.2,CG13312
21460,>NM_140004.2,CG13308
21461,>NM_140005.3,CG13309
21462,>NM_140006.6,TrpA1
21463,>NM_140009.3,orb2
21464,>NM_140010.2,CG13313
21465,>NM_140011.3,ValRS-m
21466,>NM_140012.2,CG5653
21467,>NM_140013.3,CG5021
21468,>NM_140014.4,CG5026
21469,>NM_140015.3,pix
21470,>NM_140016.3,Srp68
21471,>NM_140017.1,CG5644
21472,>NM_140018.2,CG13314
21473,>NM_140019.4,Galk
21474,>NM_140020.3,CG5068
21475,>NM_140021.2,CG5280
21476,>NM_140022.2,CG5087
21477,>NM_140023.3,Doc3
21478,>NM_140024.2,CG5194
21479,>NM_140025.4,Doc2
21480,>NM_140026.3,Doc1
21481,>NM_140027.2,Argk2
21482,>NM_140028.2,CG4911
21483,>NM_140029.4,CG4942
21484,>NM_140031.3,teq
21485,>NM_140032.3,Use1
21486,>NM_140033.3,nwk
21487,>NM_140035.2,Slc45-1
21488,>NM_140036.2,CG4476
21489,>NM_140037.1,CG4483
21490,>NM_140038.1,CG4477
21491,>NM_140041.4,PGRP-LC
21492,>NM_140042.3,PGRP-LF
21493,>NM_140043.5,UGP
21494,>NM_140045.3,mRRF1
21495,>NM_140046.4,CG4452
21496,>NM_140047.2,CG4461
21497,>NM_140048.3,CG4080
21498,>NM_140049.3,Cpr67B
21499,>NM_140050.4,CG4022
21500,>NM_140051.3,Cpsf5
21501,>NM_140052.2,Atat
21502,>NM_140053.2,Atat
21503,>NM_140054.3,MTF-1
21504,>NM_140055.4,Bet3
21505,>NM_140056.3,Nf-YA
21506,>NM_140058.3,CG3529
21507,>NM_140059.3,CG3448
21508,>NM_140060.3,phol
21509,>NM_140061.3,CG3437
21510,>NM_140062.2,CG3552
21511,>NM_140063.5,CG3434
21512,>NM_140064.3,CG44838
21513,>NM_140067.2,Jarid2
21514,>NM_140068.3,pall
21515,>NM_140069.3,CG32037
21516,>NM_140070.3,path
21517,>NM_140071.4,CG3408
21518,>NM_140072.3,Ir67a
21519,>NM_140076.2,CG3222
21520,>NM_140077.3,CG3088
21521,>NM_140078.1,CG3306
21522,>NM_140080.2,CG3335
21523,>NM_140081.3,Cyp40
21524,>NM_140082.2,CG8329
21525,>NM_140083.3,CG18179
21526,>NM_140084.2,CG18180
21527,>NM_140086.3,CG16717
21528,>NM_140087.2,CG16719
21529,>NM_140088.3,Prps
21530,>NM_140089.1,CG6761
21531,>NM_140090.2,CG16711
21532,>NM_140091.4,SH3PX1
21533,>NM_140092.2,vsg
21534,>NM_140093.2,CG18178
21535,>NM_140094.2,CG14174
21536,>NM_140095.4,defl
21537,>NM_140096.5,alpha
21538,>NM_140097.1,CG6749
21539,>NM_140100.2,Ae2
21540,>NM_140101.2,Zasp67
21541,>NM_140102.2,Ilp1
21542,>NM_140103.3,Ilp3
21543,>NM_140104.3,Ilp4
21544,>NM_140108.2,CG10809
21545,>NM_140109.2,iPLA2-VIA
21546,>NM_140110.4,Ciz1
21547,>NM_140112.2,CG34382
21548,>NM_140113.3,CG6709
21549,>NM_140114.3,Hez
21550,>NM_140115.2,CG6707
21551,>NM_140116.3,nudE
21552,>NM_140119.4,CG6685
21553,>NM_140120.2,CG6674
21554,>NM_140121.2,vnc
21555,>NM_140123.3,CG14160
21556,>NM_140127.2,CG8072
21557,>NM_140129.2,CG6628
21558,>NM_140130.2,CG8065
21559,>NM_140132.3,scramb1
21560,>NM_140133.2,Or67d
21561,>NM_140135.2,CG12362
21562,>NM_140136.1,Ir67b
21563,>NM_140137.3,S-Lap3
21564,>NM_140142.2,CG14151
21565,>NM_140143.3,Cnep1r2
21566,>NM_140144.3,CG18628
21567,>NM_140146.2,CG14154
21568,>NM_140147.3,CG14153
21569,>NM_140149.3,CG8003
21570,>NM_140150.3,simj
21571,>NM_140151.3,CG11811
21572,>NM_140152.2,ubiquinone
21573,>NM_140153.5,NijA
21574,>NM_140154.3,CG12523
21575,>NM_140155.4,tna
21576,>NM_140156.3,CG6418
21577,>NM_140157.3,Blos4
21578,>NM_140158.2,CG6409
21579,>NM_140159.2,galla-2
21580,>NM_140160.3,OXA1L
21581,>NM_140161.3,Cpr67Fa1
21582,>NM_140162.2,Cpr67Fa2
21583,>NM_140163.2,Cpr67Fb
21584,>NM_140164.4,Aps
21585,>NM_140165.2,CG14147
21586,>NM_140167.3,CG43693
21587,>NM_140168.1,CG7888
21588,>NM_140169.4,CG6321
21589,>NM_140170.2,Blos2
21590,>NM_140171.4,CG32075
21591,>NM_140172.2,CG6310
21592,>NM_140174.5,Noc1
21593,>NM_140175.3,JIL-1
21594,>NM_140177.2,Irbp18
21595,>NM_140178.4,APP-BP1
21596,>NM_140181.2,CG12522
21597,>NM_140182.3,emei
21598,>NM_140183.3,FoxK
21599,>NM_140184.4,NaPi-III
21600,>NM_140185.2,CG14143
21601,>NM_140188.4,wls
21602,>NM_140189.3,Adck5
21603,>NM_140190.2,CG14142
21604,>NM_140191.3,GlcAT-P
21605,>NM_140192.3,CG7607
21606,>NM_140193.4,nkt
21607,>NM_140194.2,Plod
21608,>NM_140195.4,Ube3a
21609,>NM_140196.4,CG7600
21610,>NM_140197.3,CG42671
21611,>NM_140198.3,Ir68a
21612,>NM_140199.4,scyl
21613,>NM_140200.2,Dyro
21614,>NM_140202.2,CG6168
21615,>NM_140203.1,CG6163
21616,>NM_140204.2,CG11726
21617,>NM_140205.2,CG7560
21618,>NM_140206.3,CG6149
21619,>NM_140207.3,CG7557
21620,>NM_140208.2,CG12289
21621,>NM_140209.1,CG7551
21622,>NM_140210.2,Fum3
21623,>NM_140213.5,chrb
21624,>NM_140215.3,Fuca
21625,>NM_140217.2,Mob2
21626,>NM_140218.4,CG7394
21627,>NM_140223.2,CG14137
21628,>NM_140225.6,Duba
21629,>NM_140227.2,Akr1B
21630,>NM_140228.2,CG6083
21631,>NM_140229.3,PCID2
21632,>NM_140231.2,CG6071
21633,>NM_140232.3,RIOK1
21634,>NM_140233.2,Polr3H
21635,>NM_140236.4,Sugb
21636,>NM_140237.2,Pldn
21637,>NM_140238.2,CG14135
21638,>NM_140239.4,Dph1
21639,>NM_140240.2,Dnai2
21640,>NM_140241.3,CG11658
21641,>NM_140242.4,mtTFB1
21642,>NM_140243.4,crim
21643,>NM_140244.5,Bmcp
21644,>NM_140247.3,Muc68D
21645,>NM_140248.2,Tim13
21646,>NM_140249.2,CG14131
21647,>NM_140250.1,twy
21648,>NM_140251.3,CG10907
21649,>NM_140252.2,Gcat
21650,>NM_140254.3,CG14130
21651,>NM_140255.4,CG5946
21652,>NM_140256.6,CG11597
21653,>NM_140257.2,RpL10Ab
21654,>NM_140258.3,CG7264
21655,>NM_140259.2,CG44837
21656,>NM_140261.2,CG5906
21657,>NM_140262.2,Sprn
21658,>NM_140263.1,CCDC151
21659,>NM_140265.2,CG11588
21660,>NM_140266.2,flavoprotein
21661,>NM_140268.2,Rpt4R
21662,>NM_140269.3,CG5883
21663,>NM_140270.4,CG7252
21664,>NM_140271.2,CG17826
21665,>NM_140272.2,obst-G
21666,>NM_140273.3,CG7248
21667,>NM_140275.2,CG14125
21668,>NM_140276.3,CG43896
21669,>NM_140278.3,CG6938
21670,>NM_140279.3,CG6931
21671,>NM_140280.3,Grip163
21672,>NM_140281.3,Pop2
21673,>NM_140282.3,CG6928
21674,>NM_140284.2,CG6793
21675,>NM_140285.3,rols
21676,>NM_140287.3,CG17154
21677,>NM_140288.3,vers
21678,>NM_140289.3,ssp
21679,>NM_140290.3,CG11560
21680,>NM_140291.1,Ir68b
21681,>NM_140292.3,DEF8
21682,>NM_140293.3,CG5645
21683,>NM_140294.4,Atg12
21684,>NM_140295.3,RhoGAP68F
21685,>NM_140296.3,eIF3l
21686,>NM_140297.4,CG9760
21687,>NM_140298.3,CAH2
21688,>NM_140299.3,Miox
21689,>NM_140300.4,thoc6
21690,>NM_140301.2,CG11529
21691,>NM_140302.2,Tsen54
21692,>NM_140304.7,app
21693,>NM_140307.4,Pbgs
21694,>NM_140308.3,Sms
21695,>NM_140309.2,INPP5E
21696,>NM_140310.3,CG4328
21697,>NM_140313.3,CG10418
21698,>NM_140314.4,CrzR
21699,>NM_140315.4,Ncc69
21700,>NM_140316.3,CG32104
21701,>NM_140317.3,Smyd4-2
21702,>NM_140319.3,CG10616
21703,>NM_140321.4,CG10660
21704,>NM_140322.3,CG10657
21705,>NM_140323.2,CG10681
21706,>NM_140324.3,CG10646
21707,>NM_140325.3,vih
21708,>NM_140326.2,CG10654
21709,>NM_140327.2,sti
21710,>NM_140328.5,tral
21711,>NM_140329.3,Gcn5
21712,>NM_140330.2,ver
21713,>NM_140331.3,nst
21714,>NM_140332.2,Pmm2
21715,>NM_140333.3,CG4069
21716,>NM_140336.2,CG10984
21717,>NM_140340.2,Hip1
21718,>NM_140341.4,CG10969
21719,>NM_140342.2,CG17666
21720,>NM_140343.4,CG42709
21721,>NM_140344.3,Atg1
21722,>NM_140345.4,Sap130
21723,>NM_140346.2,Sf3a2
21724,>NM_140347.4,CG42588
21725,>NM_140348.2,nebu
21726,>NM_140349.3,CG10948
21727,>NM_140350.5,Wbp2
21728,>NM_140351.3,Ent3
21729,>NM_140352.3,CG10943
21730,>NM_140353.3,CG14120
21731,>NM_140354.2,CG43894
21732,>NM_140355.2,CG14118
21733,>NM_140357.3,CG10752
21734,>NM_140358.2,CG10748
21735,>NM_140359.2,CG10749
21736,>NM_140360.2,CG11262
21737,>NM_140361.2,CG11263
21738,>NM_140363.3,Cul6
21739,>NM_140364.3,MICAL-like
21740,>NM_140365.3,CG11267
21741,>NM_140366.3,Icmt
21742,>NM_140367.4,Adk2
21743,>NM_140368.2,Zmynd10
21744,>NM_140370.3,Srrm1
21745,>NM_140371.2,CG11279
21746,>NM_140372.2,CG14115
21747,>NM_140374.1,CG17300
21748,>NM_140375.3,CG11251
21749,>NM_140376.2,snky
21750,>NM_140378.3,SNCF
21751,>NM_140379.3,CG14111
21752,>NM_140380.4,CG14107
21753,>NM_140381.3,CG14110
21754,>NM_140382.3,CG10171
21755,>NM_140383.2,Poc1
21756,>NM_140384.2,CG10222
21757,>NM_140385.4,flr
21758,>NM_140386.2,CG14106
21759,>NM_140387.2,CG14105
21760,>NM_140388.2,CG10713
21761,>NM_140389.3,CG10154
21762,>NM_140390.4,CG10725
21763,>NM_140391.4,CG10140
21764,>NM_140392.2,CG14109
21765,>NM_140393.4,cmb
21766,>NM_140394.2,JMJD7
21767,>NM_140395.2,CG10116
21768,>NM_140396.2,CG10738
21769,>NM_140397.2,CG10089
21770,>NM_140400.2,Abp1
21771,>NM_140401.2,Tgi
21772,>NM_140402.5,Spt20
21773,>NM_140403.2,Vps36
21774,>NM_140404.2,Liprin-beta
21775,>NM_140405.2,CG10710
21776,>NM_140407.2,CG8757
21777,>NM_140408.3,CG8745
21778,>NM_140409.2,CG13737
21779,>NM_140411.5,dysc
21780,>NM_140412.2,CG8833
21781,>NM_140415.4,ssp2
21782,>NM_140416.3,CG13738
21783,>NM_140417.3,CG17364
21784,>NM_140419.3,CG17362
21785,>NM_140420.2,CG9040
21786,>NM_140421.3,CG17361
21787,>NM_140422.3,CG17359
21788,>NM_140423.3,Nprl3
21789,>NM_140424.2,upSET
21790,>NM_140427.3,endos
21791,>NM_140428.4,CG6650
21792,>NM_140429.5,CG6661
21793,>NM_140430.4,Hsp110
21794,>NM_140431.3,Neurl4
21795,>NM_140432.5,CG6833
21796,>NM_140433.2,CG13484
21797,>NM_140436.3,CG8100
21798,>NM_140437.2,Sox21a
21799,>NM_140438.3,Sox21b
21800,>NM_140439.3,nan
21801,>NM_140440.3,CG7768
21802,>NM_140441.3,CG7924
21803,>NM_140442.2,CG7906
21804,>NM_140443.2,CG13482
21805,>NM_140445.3,CG3868
21806,>NM_140446.3,CG3919
21807,>NM_140447.4,bbg
21808,>NM_140448.3,bbg
21809,>NM_140449.4,CG9592
21810,>NM_140450.2,CG4613
21811,>NM_140451.3,Gbs-70E
21812,>NM_140452.2,shd
21813,>NM_140453.3,CG9628
21814,>NM_140454.3,CG4914
21815,>NM_140455.2,Dnaaf6
21816,>NM_140456.2,gdrd
21817,>NM_140457.2,CG13474
21818,>NM_140458.1,CG17177
21819,>NM_140460.2,CG13473
21820,>NM_140461.3,CG13471
21821,>NM_140463.4,Mgat4a
21822,>NM_140464.2,Mgat4b
21823,>NM_140465.3,mop
21824,>NM_140466.2,bmm
21825,>NM_140467.3,Tdrd3
21826,>NM_140468.3,Helz
21827,>NM_140469.3,gnu
21828,>NM_140471.3,DCX-EMAP
21829,>NM_140472.2,DCX-EMAP
21830,>NM_140473.3,CG3349
21831,>NM_140474.4,CG5114
21832,>NM_140476.3,Reck
21833,>NM_140477.2,Sytbeta
21834,>NM_140479.2,CG18581
21835,>NM_140480.3,CG12310
21836,>NM_140481.2,CG13461
21837,>NM_140482.4,CG18649
21838,>NM_140483.4,EAChm
21839,>NM_140484.3,CG13460
21840,>NM_140488.3,sstn
21841,>NM_140489.3,GlyRS
21842,>NM_140490.4,Ctps
21843,>NM_140491.2,CG13458
21844,>NM_140492.4,Cep135
21845,>NM_140493.4,CG16959
21846,>NM_140494.2,CG13457
21847,>NM_140495.2,CG12316
21848,>NM_140496.3,Pex3
21849,>NM_140497.3,FucTA
21850,>NM_140498.2,Msh6
21851,>NM_140499.3,Prp31
21852,>NM_140500.3,CG6878
21853,>NM_140501.3,CG7011
21854,>NM_140502.3,Prx1
21855,>NM_140507.1,cocoon
21856,>NM_140508.3,CG13455
21857,>NM_140510.3,CG7275
21858,>NM_140511.4,CG7272
21859,>NM_140512.2,CG7857
21860,>NM_140513.4,CG7841
21861,>NM_140514.3,CG13454
21862,>NM_140515.2,yellow-k
21863,>NM_140516.3,CG7945
21864,>NM_140518.3,AGO2
21865,>NM_140519.4,CG7739
21866,>NM_140520.4,SCCRO
21867,>NM_140521.3,dop
21868,>NM_140522.3,Ufsp2
21869,>NM_140523.4,mrn
21870,>NM_140524.4,CG12301
21871,>NM_140525.4,AIMP2
21872,>NM_140526.5,CG7656
21873,>NM_140527.5,RhoGAP71E
21874,>NM_140529.3,CG7650
21875,>NM_140530.3,CG13449
21876,>NM_140532.3,Phs
21877,>NM_140534.3,comm3
21878,>NM_140537.5,Eig71Eh
21879,>NM_140538.3,Eig71Ei
21880,>NM_140539.1,Eig71Ej
21881,>NM_140540.3,Eig71Ek
21882,>NM_140542.2,CG7579
21883,>NM_140543.4,Pgant8
21884,>NM_140544.2,comm2
21885,>NM_140546.2,CG13445
21886,>NM_140547.5,fwe
21887,>NM_140548.5,DCP2
21888,>NM_140549.3,CG12713
21889,>NM_140550.3,CG18081
21890,>NM_140551.3,CG15715
21891,>NM_140557.5,sff
21892,>NM_140558.4,GXIVsPLA2
21893,>NM_140559.1,elgi
21894,>NM_140560.3,CG17032
21895,>NM_140561.4,Brr2
21896,>NM_140562.2,CG10516
21897,>NM_140563.3,CG17026
21898,>NM_140564.3,CG17029
21899,>NM_140565.2,CG17028
21900,>NM_140566.3,CG17027
21901,>NM_140567.3,Hip14
21902,>NM_140568.3,hzg
21903,>NM_140569.2,mib1
21904,>NM_140571.5,CG5895
21905,>NM_140573.6,Mbs
21906,>NM_140574.2,CG13075
21907,>NM_140575.4,Tasp1
21908,>NM_140576.4,CG5235
21909,>NM_140577.2,ClC-c
21910,>NM_140578.2,CG13074
21911,>NM_140579.2,ATPsynbetaL
21912,>NM_140580.2,IleRS-m
21913,>NM_140581.4,IntS9
21914,>NM_140582.3,Zn72D
21915,>NM_140583.4,Strump
21916,>NM_140584.3,Trs20
21917,>NM_140586.3,CG5157
21918,>NM_140587.4,CG5151
21919,>NM_140588.2,CG13073
21920,>NM_140589.3,3
21921,>NM_140590.4,Tmx3
21922,>NM_140591.4,PDCD-5
21923,>NM_140592.4,MED10
21924,>NM_140594.2,CG13055
21925,>NM_140595.3,CG13054
21926,>NM_140597.3,CG13070
21927,>NM_140598.3,CG4950
21928,>NM_140599.3,CG13068
21929,>NM_140600.3,CG13067
21930,>NM_140601.3,CG13065
21931,>NM_140602.2,CG13050
21932,>NM_140604.2,CG13048
21933,>NM_140605.2,CG13047
21934,>NM_140606.4,CG13046
21935,>NM_140607.3,CG13045
21936,>NM_140608.3,CG4962
21937,>NM_140609.3,CG4982
21938,>NM_140610.4,CG13044
21939,>NM_140611.4,CG13043
21940,>NM_140612.2,CG13063
21941,>NM_140613.2,CG13042
21942,>NM_140614.3,CG13062
21943,>NM_140615.3,CG13041
21944,>NM_140616.3,CG13060
21945,>NM_140617.3,CG13059
21946,>NM_140618.3,CG13040
21947,>NM_140619.3,CG13039
21948,>NM_140620.3,CG13058
21949,>NM_140621.2,CG4998
21950,>NM_140622.3,Golgin104
21951,>NM_140623.4,Tcs3
21952,>NM_140624.3,ringer
21953,>NM_140625.3,Cpr72Ea
21954,>NM_140626.2,Cpr72Eb
21955,>NM_140627.3,Cpr72Ec
21956,>NM_140628.3,CG4842
21957,>NM_140629.3,roq
21958,>NM_140630.3,Agpat4
21959,>NM_140631.2,Agpat3
21960,>NM_140632.3,RAF2
21961,>NM_140634.2,Gagr
21962,>NM_140636.3,Serinc
21963,>NM_140637.3,GluRS-m
21964,>NM_140638.3,TyrRS
21965,>NM_140642.3,CG42514
21966,>NM_140645.3,CG13033
21967,>NM_140646.4,CG4229
21968,>NM_140647.4,Rpn12
21969,>NM_140648.2,UQCR-C2
21970,>NM_140649.4,spd-2
21971,>NM_140651.3,CG4101
21972,>NM_140652.4,Baldspot
21973,>NM_140653.3,coatomer
21974,>NM_140654.2,CG13032
21975,>NM_140655.3,Lasp
21976,>NM_140657.2,CG13031
21977,>NM_140658.3,CG13026
21978,>NM_140659.3,PGRP-SB2
21979,>NM_140660.4,PGRP-SB1
21980,>NM_140661.3,CG9701
21981,>NM_140662.4,mus302
21982,>NM_140663.4,CG9705
21983,>NM_140664.4,CG9706
21984,>NM_140665.2,CG9674
21985,>NM_140666.4,nudC
21986,>NM_140667.3,CG13024
21987,>NM_140668.3,kud
21988,>NM_140669.4,Zcchc7
21989,>NM_140670.2,sinah
21990,>NM_140671.2,CG13029
21991,>NM_140672.3,CG9951
21992,>NM_140673.5,Lmpt
21993,>NM_140674.4,Lmpt
21994,>NM_140676.4,Lmpt
21995,>NM_140678.2,CG13023
21996,>NM_140679.4,CG11905
21997,>NM_140680.3,CG13022
21998,>NM_140685.5,Exn
21999,>NM_140686.4,CG3764
22000,>NM_140687.5,CG6664
22001,>NM_140688.3,CG7728
22002,>NM_140689.4,CG6652
22003,>NM_140690.3,Fit2
22004,>NM_140692.3,Ilp8
22005,>NM_140693.3,beg
22006,>NM_140697.4,Papst2
22007,>NM_140698.3,Pop5
22008,>NM_140699.3,rogdi
22009,>NM_140700.3,CG7724
22010,>NM_140705.3,CG7707
22011,>NM_140706.3,CG6497
22012,>NM_140707.2,CG13723
22013,>NM_140708.3,ubiquinone
22014,>NM_140709.1,CG13724
22015,>NM_140710.2,CG13725
22016,>NM_140711.3,CG6479
22017,>NM_140712.1,CG13727
22018,>NM_140713.2,brv2
22019,>NM_140714.4,Mip
22020,>NM_140715.3,CG7692
22021,>NM_140716.2,Cad74A
22022,>NM_140717.4,CG13728
22023,>NM_140719.4,Sec3
22024,>NM_140720.5,Coq4
22025,>NM_140723.1,CG12229
22026,>NM_140725.2,CG18265
22027,>NM_140726.3,QIL1
22028,>NM_140727.2,SecCl
22029,>NM_140728.4,UQCR-Q
22030,>NM_140729.2,CG13733
22031,>NM_140730.4,qjt
22032,>NM_140732.3,Oatp74D
22033,>NM_140733.3,U4-U6-60K
22034,>NM_140734.3,CG7564
22035,>NM_140735.3,Edc3
22036,>NM_140736.3,Nedd4
22037,>NM_140738.2,CG7542
22038,>NM_140740.4,Vps60
22039,>NM_140741.3,anchor
22040,>NM_140742.3,CG7497
22041,>NM_140743.2,CG7484
22042,>NM_140744.3,Crtc
22043,>NM_140745.3,CG6052
22044,>NM_140747.2,CG7460
22045,>NM_140748.2,CG6034
22046,>NM_140749.2,Adgf-B
22047,>NM_140751.4,NUCB1
22048,>NM_140752.3,ais
22049,>NM_140754.2,Cln3
22050,>NM_140755.3,Ir75a
22051,>NM_140756.3,Ir75c
