,total,NM,NR,XM,XR,NM_XM,NR_XR
Hsp60D,2,2,0,0,0,2,0
CG42810,1,1,0,0,0,1,0
CG15638,1,1,0,0,0,1,0
CG16852,1,1,0,0,0,1,0
CG9263,1,1,0,0,0,1,0
CG9254,1,1,0,0,0,1,0
Sec71,1,1,0,0,0,1,0
CG16888,1,1,0,0,0,1,0
CG7916,1,1,0,0,0,1,0
CG7968,1,1,0,0,0,1,0
Vajk2,1,1,0,0,0,1,0
Vajk3,1,1,0,0,0,1,0
Cyp28a5,1,1,0,0,0,1,0
hll,1,1,0,0,0,1,0
NimC4,1,1,0,0,0,1,0
Send2,1,1,0,0,0,1,0
mTTF,1,1,0,0,0,1,0
Pburs,1,1,0,0,0,1,0
Cpr35B,1,1,0,0,0,1,0
CG42685,1,1,0,0,0,1,0
CG4691,1,1,0,0,0,1,0
CSN1a,1,1,0,0,0,1,0
CG4701,1,1,0,0,0,1,0
CG3491,1,1,0,0,0,1,0
Ankrd49,1,1,0,0,0,1,0
NC2beta,1,1,0,0,0,1,0
CG15269,1,1,0,0,0,1,0
ZnT35C,2,2,0,0,0,2,0
CG15263,1,1,0,0,0,1,0
CG15260,1,1,0,0,0,1,0
CG15262,1,1,0,0,0,1,0
CG15258,1,1,0,0,0,1,0
Semp1,1,1,0,0,0,1,0
CG15253,1,1,0,0,0,1,0
CG11865,1,1,0,0,0,1,0
CG7631,1,1,0,0,0,1,0
CG18477,1,1,0,0,0,1,0
CG18478,1,1,0,0,0,1,0
Ku80,1,1,0,0,0,1,0
CG18518,1,1,0,0,0,1,0
CG13244,1,1,0,0,0,1,0
CG4891,1,1,0,0,0,1,0
CG4892,1,1,0,0,0,1,0
CG4935,1,1,0,0,0,1,0
pkaap,1,1,0,0,0,1,0
CG17329,1,1,0,0,0,1,0
GMF,1,1,0,0,0,1,0
c,4,4,0,0,0,4,0
CG5861,1,1,0,0,0,1,0
CG4278,1,1,0,0,0,1,0
CG4455,1,1,0,0,0,1,0
Nepl8,1,1,0,0,0,1,0
CG4631,1,1,0,0,0,1,0
CG17996,1,1,0,0,0,1,0
Nubp1,1,1,0,0,0,1,0
ChLD3,1,1,0,0,0,1,0
mdy,4,4,0,0,0,4,0
Nepl9,1,1,0,0,0,1,0
CG6012,1,1,0,0,0,1,0
CG12288,1,1,0,0,0,1,0
beat-IIIc,2,2,0,0,0,2,0
Polr2J,1,1,0,0,0,1,0
CG15141,1,1,0,0,0,1,0
CG5043,1,1,0,0,0,1,0
SPH93,1,1,0,0,0,1,0
CG18563,1,1,0,0,0,1,0
CG5131,1,1,0,0,0,1,0
CG15142,1,1,0,0,0,1,0
mEFTs,1,1,0,0,0,1,0
CG15143,1,1,0,0,0,1,0
CG15144,1,1,0,0,0,1,0
CG15145,1,1,0,0,0,1,0
CG7094,1,1,0,0,0,1,0
CG15147,1,1,0,0,0,1,0
CG5681,1,1,0,0,0,1,0
CG15153,1,1,0,0,0,1,0
Slc25A46b,1,1,0,0,0,1,0
CG5783,1,1,0,0,0,1,0
ncm,1,1,0,0,0,1,0
Ntf-2r,1,1,0,0,0,1,0
CG10333,1,1,0,0,0,1,0
Atac2,1,1,0,0,0,1,0
IFT46,1,1,0,0,0,1,0
Cyp310a1,1,1,0,0,0,1,0
CG10336,2,2,0,0,0,2,0
CG10376,1,1,0,0,0,1,0
CG10343,1,1,0,0,0,1,0
Jwa,1,1,0,0,0,1,0
Grip71,1,1,0,0,0,1,0
CG15167,1,1,0,0,0,1,0
Ugt36F1,1,1,0,0,0,1,0
Ugt36E1,4,4,0,0,0,4,0
CG10602,3,3,0,0,0,3,0
CG10428,1,1,0,0,0,1,0
Tango6,1,1,0,0,0,1,0
EMC5,1,1,0,0,0,1,0
CG15169,1,1,0,0,0,1,0
robl37BC,1,1,0,0,0,1,0
Ttc19,1,1,0,0,0,1,0
CG10470,1,1,0,0,0,1,0
Dus4,1,1,0,0,0,1,0
CG17343,1,1,0,0,0,1,0
CG17572,1,1,0,0,0,1,0
CG10700,1,1,0,0,0,1,0
CG17344,1,1,0,0,0,1,0
DCTN6-p27,1,1,0,0,0,1,0
CG17568,1,1,0,0,0,1,0
CG17564,1,1,0,0,0,1,0
CG17349,1,1,0,0,0,1,0
CG17350,1,1,0,0,0,1,0
RtcB,1,1,0,0,0,1,0
Rab9,1,1,0,0,0,1,0
CG13084,1,1,0,0,0,1,0
CG10194,1,1,0,0,0,1,0
Dpm1,1,1,0,0,0,1,0
CG10137,1,1,0,0,0,1,0
CG13082,1,1,0,0,0,1,0
CG10337,1,1,0,0,0,1,0
CG13078,1,1,0,0,0,1,0
msb1l,1,1,0,0,0,1,0
Pmvk,1,1,0,0,0,1,0
PCNA2,1,1,0,0,0,1,0
CG10366,1,1,0,0,0,1,0
CG10631,1,1,0,0,0,1,0
CG10628,1,1,0,0,0,1,0
Dus3,1,1,0,0,0,1,0
CG13965,1,1,0,0,0,1,0
AANATL3,1,1,0,0,0,1,0
vls,1,1,0,0,0,1,0
CG10730,1,1,0,0,0,1,0
Taf13,1,1,0,0,0,1,0
nesd,2,2,0,0,0,2,0
CG13970,1,1,0,0,0,1,0
CG16798,1,1,0,0,0,1,0
CG10947,3,3,0,0,0,3,0
CG15475,1,1,0,0,0,1,0
CG17472,1,1,0,0,0,1,0
CG17470,1,1,0,0,0,1,0
CG2608,1,1,0,0,0,1,0
CG2611,1,1,0,0,0,1,0
brun,1,1,0,0,0,1,0
IKKepsilon,2,2,0,0,0,2,0
Cen,2,2,0,0,0,2,0
CG9316,1,1,0,0,0,1,0
CarT,2,2,0,0,0,2,0
Ns4,1,1,0,0,0,1,0
Pomp,1,1,0,0,0,1,0
CG9328,2,2,0,0,0,2,0
CheB38c,1,1,0,0,0,1,0
Oseg5,1,1,0,0,0,1,0
twit,1,1,0,0,0,1,0
CG14400,1,1,0,0,0,1,0
Mtp,1,1,0,0,0,1,0
Nthl1,1,1,0,0,0,1,0
tadr,2,2,0,0,0,2,0
CG9257,1,1,0,0,0,1,0
pths,1,1,0,0,0,1,0
Nbr,1,1,0,0,0,1,0
Noc2,1,1,0,0,0,1,0
Mcm10,1,1,0,0,0,1,0
CG8679,1,1,0,0,0,1,0
CG8665,1,1,0,0,0,1,0
CG17570,1,1,0,0,0,1,0
Lamp1,1,1,0,0,0,1,0
Cul2,2,2,0,0,0,2,0
CG1416,3,3,0,0,0,3,0
CG11630,1,1,0,0,0,1,0
CG11629,1,1,0,0,0,1,0
CG1421,1,1,0,0,0,1,0
CG1428,1,1,0,0,0,1,0
ttm3,1,1,0,0,0,1,0
CG10834,1,1,0,0,0,1,0
Atf6,3,3,0,0,0,3,0
CG10465,1,1,0,0,0,1,0
CG10395,2,2,0,0,0,2,0
CG10417,2,2,0,0,0,2,0
CG30440,1,1,0,0,0,1,0
CG8245,1,1,0,0,0,1,0
kune,1,1,0,0,0,1,0
scaf,2,2,0,0,0,2,0
CG7791,1,1,0,0,0,1,0
ZnT41F,4,4,0,0,0,4,0
CG43366,1,1,0,0,0,1,0
CG7882,2,2,0,0,0,2,0
Pngl,2,2,0,0,0,2,0
Tbce,2,2,0,0,0,2,0
CG7856,1,1,0,0,0,1,0
CG7849,1,1,0,0,0,1,0
SmydA-5,1,1,0,0,0,1,0
CG8343,1,1,0,0,0,1,0
CG11211,1,1,0,0,0,1,0
eIF3f2,1,1,0,0,0,1,0
CG30431,1,1,0,0,0,1,0
CG17994,1,1,0,0,0,1,0
tomboy40,1,1,0,0,0,1,0
CG15233,1,1,0,0,0,1,0
Bap170,1,1,0,0,0,1,0
Fmo-2,1,1,0,0,0,1,0
CG15908,1,1,0,0,0,1,0
PGAP3,2,2,0,0,0,2,0
CG15909,1,1,0,0,0,1,0
Tdc1,1,1,0,0,0,1,0
CG3270,1,1,0,0,0,1,0
Zip42C.2,1,1,0,0,0,1,0
phtf,1,1,0,0,0,1,0
CG9436,1,1,0,0,0,1,0
CG15237,1,1,0,0,0,1,0
ubl,1,1,0,0,0,1,0
CG15236,2,2,0,0,0,2,0
CG9447,1,1,0,0,0,1,0
Pgant3,1,1,0,0,0,1,0
Spn43Ad,1,1,0,0,0,1,0
CG11060,1,1,0,0,0,1,0
CG30384,1,1,0,0,0,1,0
Gadd45,1,1,0,0,0,1,0
CG1850,1,1,0,0,0,1,0
Glo1,1,1,0,0,0,1,0
Eaf,4,4,0,0,0,4,0
CG11123,1,1,0,0,0,1,0
Fa2h,1,1,0,0,0,1,0
CG11127,1,1,0,0,0,1,0
p47,1,1,0,0,0,1,0
mEFTu2,1,1,0,0,0,1,0
az2,1,1,0,0,0,1,0
CG1602,1,1,0,0,0,1,0
PIG-G,1,1,0,0,0,1,0
Cyt-b5,2,2,0,0,0,2,0
Gpo2,1,1,0,0,0,1,0
CG1598,1,1,0,0,0,1,0
Corin,2,2,0,0,0,2,0
CG1360,1,1,0,0,0,1,0
CG17985,1,1,0,0,0,1,0
Grl43a,1,1,0,0,0,1,0
Rdh1,1,1,0,0,0,1,0
DCTN4-p62,1,1,0,0,0,1,0
CG12826,1,1,0,0,0,1,0
mRpL52,1,1,0,0,0,1,0
CG12107,1,1,0,0,0,1,0
U2A,1,1,0,0,0,1,0
Dgat2,1,1,0,0,0,1,0
CG1946,1,1,0,0,0,1,0
CG12825,1,1,0,0,0,1,0
Nop17l,3,3,0,0,0,3,0
TTLL12,1,1,0,0,0,1,0
CG12822,2,2,0,0,0,2,0
CG12159,2,2,0,0,0,2,0
CG8728,1,1,0,0,0,1,0
azot,1,1,0,0,0,1,0
CG2915,2,2,0,0,0,2,0
Nup44A,3,3,0,0,0,3,0
sand,1,1,0,0,0,1,0
uno,2,2,0,0,0,2,0
Tmem63,1,1,0,0,0,1,0
udd,1,1,0,0,0,1,0
Nup50,1,1,0,0,0,1,0
RagC-D,1,1,0,0,0,1,0
Gasz,1,1,0,0,0,1,0
CG14757,1,1,0,0,0,1,0
CG14756,1,1,0,0,0,1,0
CG14760,1,1,0,0,0,1,0
CG12126,1,1,0,0,0,1,0
CG30371,1,1,0,0,0,1,0
CG11635,1,1,0,0,0,1,0
boly,1,1,0,0,0,1,0
CG18449,1,1,0,0,0,1,0
CG2127,2,2,0,0,0,2,0
CG8701,1,1,0,0,0,1,0
CSN7,1,1,0,0,0,1,0
Mal-A4,1,1,0,0,0,1,0
Mal-A8,1,1,0,0,0,1,0
CG12780,1,1,0,0,0,1,0
Cyp6a13,1,1,0,0,0,1,0
CG14752,1,1,0,0,0,1,0
CG8736,1,1,0,0,0,1,0
CG8642,1,1,0,0,0,1,0
Vps25,1,1,0,0,0,1,0
beta3GalTII,1,1,0,0,0,1,0
Gle1,1,1,0,0,0,1,0
CG8738,1,1,0,0,0,1,0
CG8584,1,1,0,0,0,1,0
PGRP-SC1a,1,1,0,0,0,1,0
CG14743,1,1,0,0,0,1,0
PGRP-SC2,1,1,0,0,0,1,0
CG8746,1,1,0,0,0,1,0
CG13751,1,1,0,0,0,1,0
MrgBP,1,1,0,0,0,1,0
CCT8,1,1,0,0,0,1,0
CG8252,1,1,0,0,0,1,0
CG30349,1,1,0,0,0,1,0
Spt,1,1,0,0,0,1,0
CG8243,1,1,0,0,0,1,0
CG8237,1,1,0,0,0,1,0
AIMP1,1,1,0,0,0,1,0
FANCI,1,1,0,0,0,1,0
CG13748,1,1,0,0,0,1,0
CG8230,1,1,0,0,0,1,0
CG8229,2,2,0,0,0,2,0
spab,1,1,0,0,0,1,0
CG13744,1,1,0,0,0,1,0
CG13747,1,1,0,0,0,1,0
PPO2,1,1,0,0,0,1,0
CNT2,3,3,0,0,0,3,0
CNT1,1,1,0,0,0,1,0
Ctu1,1,1,0,0,0,1,0
CG8777,1,1,0,0,0,1,0
Pgm2a,1,1,0,0,0,1,0
tsu,1,1,0,0,0,1,0
Mys45A,1,1,0,0,0,1,0
Phax,2,2,0,0,0,2,0
alc,2,2,0,0,0,2,0
shrb,1,1,0,0,0,1,0
Prp38,1,1,0,0,0,1,0
CG8046,2,2,0,0,0,2,0
Rad51D,1,1,0,0,0,1,0
Gnptab,1,1,0,0,0,1,0
VhaAC45,2,2,0,0,0,2,0
Cyp4p2,1,1,0,0,0,1,0
Cyp4p3,1,1,0,0,0,1,0
CG2063,1,1,0,0,0,1,0
Cog6,2,2,0,0,0,2,0
Mad1,1,1,0,0,0,1,0
CG13739,1,1,0,0,0,1,0
ODA-Dnal1,1,1,0,0,0,1,0
CG13955,1,1,0,0,0,1,0
Alp6,1,1,0,0,0,1,0
Nt5c,3,3,0,0,0,3,0
Smyd4-1,2,2,0,0,0,2,0
Urod,1,1,0,0,0,1,0
RpL31,3,3,0,0,0,3,0
CG1827,1,1,0,0,0,1,0
CG1902,2,2,0,0,0,2,0
GstT1,1,1,0,0,0,1,0
CG12926,1,1,0,0,0,1,0
CG1773,1,1,0,0,0,1,0
CG10459,1,1,0,0,0,1,0
CG1688,1,1,0,0,0,1,0
CG1663,1,1,0,0,0,1,0
Lsm11,1,1,0,0,0,1,0
Marc,1,1,0,0,0,1,0
CG1671,1,1,0,0,0,1,0
Lime,1,1,0,0,0,1,0
CG12744,2,2,0,0,0,2,0
CG1441,2,2,0,0,0,2,0
Pdrg1,1,1,0,0,0,1,0
CG1418,1,1,0,0,0,1,0
CG12133,1,1,0,0,0,1,0
CG12128,2,2,0,0,0,2,0
CG12129,1,1,0,0,0,1,0
sel,1,1,0,0,0,1,0
PIG-N,1,1,0,0,0,1,0
CG12920,1,1,0,0,0,1,0
CG1371,1,1,0,0,0,1,0
RpLP0-like,1,1,0,0,0,1,0
CG12917,1,1,0,0,0,1,0
CG18011,1,1,0,0,0,1,0
CG12209,1,1,0,0,0,1,0
CG12909,1,1,0,0,0,1,0
Obp46a,1,1,0,0,0,1,0
Ndg,2,2,0,0,0,2,0
CG12902,3,3,0,0,0,3,0
Ir47a,1,1,0,0,0,1,0
CG12898,1,1,0,0,0,1,0
CG12896,1,1,0,0,0,1,0
Caf1-105,1,1,0,0,0,1,0
trsn,1,1,0,0,0,1,0
Pef,1,1,0,0,0,1,0
Git,1,1,0,0,0,1,0
Elp2,1,1,0,0,0,1,0
CAH13,1,1,0,0,0,1,0
Mat1,1,1,0,0,0,1,0
Nop10,1,1,0,0,0,1,0
mms4,1,1,0,0,0,1,0
CG12341,1,1,0,0,0,1,0
dgo,2,2,0,0,0,2,0
Lsm10,1,1,0,0,0,1,0
RpS15Ab,1,1,0,0,0,1,0
CG12343,1,1,0,0,0,1,0
nclb,1,1,0,0,0,1,0
CG18004,3,3,0,0,0,3,0
CG12942,1,1,0,0,0,1,0
Obp47a,2,2,0,0,0,2,0
CG13231,1,1,0,0,0,1,0
CG12391,1,1,0,0,0,1,0
CG13218,1,1,0,0,0,1,0
CG13228,1,1,0,0,0,1,0
CG13227,1,1,0,0,0,1,0
CG13217,1,1,0,0,0,1,0
CG13216,1,1,0,0,0,1,0
CG13215,1,1,0,0,0,1,0
Listericin,1,1,0,0,0,1,0
CG13226,1,1,0,0,0,1,0
Cpr47Ea,1,1,0,0,0,1,0
Cpr47Eb,1,1,0,0,0,1,0
CG13223,1,1,0,0,0,1,0
Cpr47Ec,1,1,0,0,0,1,0
Cpr47Ed,1,1,0,0,0,1,0
Cpr47Ee,1,1,0,0,0,1,0
Cpr47Eg,1,1,0,0,0,1,0
CG9067,1,1,0,0,0,1,0
Fbl6,3,3,0,0,0,3,0
CG18335,1,1,0,0,0,1,0
Obp47b,1,1,0,0,0,1,0
CG7745,1,1,0,0,0,1,0
lambdaTry,1,1,0,0,0,1,0
kappaTry,1,1,0,0,0,1,0
CG13202,1,1,0,0,0,1,0
CG12384,1,1,0,0,0,1,0
ix,1,1,0,0,0,1,0
CG13204,2,2,0,0,0,2,0
sprt,1,1,0,0,0,1,0
Egm,1,1,0,0,0,1,0
CG13198,1,1,0,0,0,1,0
Tret1-1,2,2,0,0,0,2,0
Tret1-2,1,1,0,0,0,1,0
CG13196,1,1,0,0,0,1,0
Ir48b,1,1,0,0,0,1,0
CG13193,1,1,0,0,0,1,0
Ir48c,1,1,0,0,0,1,0
CG13192,1,1,0,0,0,1,0
S2P,1,1,0,0,0,1,0
Sln,1,1,0,0,0,1,0
Twdlbeta,1,1,0,0,0,1,0
cuff,1,1,0,0,0,1,0
Zip48C,1,1,0,0,0,1,0
reb,1,1,0,0,0,1,0
exp,2,2,0,0,0,2,0
CG8298,2,2,0,0,0,2,0
Drep3,2,2,0,0,0,2,0
CG8888,1,1,0,0,0,1,0
CG13186,1,1,0,0,0,1,0
SkpB,1,1,0,0,0,1,0
Smyd4-4,1,1,0,0,0,1,0
OSCP1,1,1,0,0,0,1,0
Hen1,1,1,0,0,0,1,0
Prp8,1,1,0,0,0,1,0
EndoG,1,1,0,0,0,1,0
CG8860,1,1,0,0,0,1,0
CG13175,1,1,0,0,0,1,0
Cyp6g2,1,1,0,0,0,1,0
Cyp6t3,1,1,0,0,0,1,0
CG8858,1,1,0,0,0,1,0
CG13171,1,1,0,0,0,1,0
CG13170,1,1,0,0,0,1,0
CG43316,1,1,0,0,0,1,0
Vha36-2,1,1,0,0,0,1,0
CG8850,2,2,0,0,0,2,0
salto,4,4,0,0,0,4,0
CG17739,1,1,0,0,0,1,0
CG8841,3,3,0,0,0,3,0
CG8839,4,4,0,0,0,4,0
ana3,1,1,0,0,0,1,0
CG13159,1,1,0,0,0,1,0
Cpr49Ab,1,1,0,0,0,1,0
CG13155,1,1,0,0,0,1,0
Cpr49Ad,1,1,0,0,0,1,0
Cpr49Ae,1,1,0,0,0,1,0
Cpr49Ag,1,1,0,0,0,1,0
Cpr49Ah,1,1,0,0,0,1,0
CG13157,1,1,0,0,0,1,0
CG8834,1,1,0,0,0,1,0
CG13154,1,1,0,0,0,1,0
Nup54,1,1,0,0,0,1,0
DUBAI,2,2,0,0,0,2,0
CG8545,1,1,0,0,0,1,0
Nepl10,1,1,0,0,0,1,0
Dh44-R2,2,2,0,0,0,2,0
s-cup,1,1,0,0,0,1,0
CG13151,1,1,0,0,0,1,0
CG8818,1,1,0,0,0,1,0
CG8569,1,1,0,0,0,1,0
Cyp301a1,1,1,0,0,0,1,0
Ak6,1,1,0,0,0,1,0
ClC-b,1,1,0,0,0,1,0
spt4,1,1,0,0,0,1,0
CG8785,2,2,0,0,0,2,0
CG8778,1,1,0,0,0,1,0
ZnT49B,2,2,0,0,0,2,0
CG8646,1,1,0,0,0,1,0
Obp49a,1,1,0,0,0,1,0
CG8768,1,1,0,0,0,1,0
Mos,1,1,0,0,0,1,0
mRpL18,1,1,0,0,0,1,0
CG12374,1,1,0,0,0,1,0
Cyp9h1,1,1,0,0,0,1,0
Balat,1,1,0,0,0,1,0
SCCRO3,3,3,0,0,0,3,0
Sans,2,2,0,0,0,2,0
CG13324,1,1,0,0,0,1,0
CG3955,1,1,0,0,0,1,0
CG13326,1,1,0,0,0,1,0
CG15870,1,1,0,0,0,1,0
Spt-I,3,3,0,0,0,3,0
FLASH,2,2,0,0,0,2,0
CG4627,1,1,0,0,0,1,0
Fsn,2,2,0,0,0,2,0
Pex13,1,1,0,0,0,1,0
fsd,1,1,0,0,0,1,0
CG4676,1,1,0,0,0,1,0
CG4679,1,1,0,0,0,1,0
GstE14,1,1,0,0,0,1,0
CG4712,2,2,0,0,0,2,0
CG4714,1,1,0,0,0,1,0
CG10799,1,1,0,0,0,1,0
CG4734,1,1,0,0,0,1,0
CG10814,1,1,0,0,0,1,0
CG4744,1,1,0,0,0,1,0
CG30059,1,1,0,0,0,1,0
Ser8,1,1,0,0,0,1,0
cbc,1,1,0,0,0,1,0
CG13330,1,1,0,0,0,1,0
CG13332,1,1,0,0,0,1,0
Roe1,1,1,0,0,0,1,0
link,1,1,0,0,0,1,0
CG42807,2,2,0,0,0,2,0
fand,1,1,0,0,0,1,0
S-Lap5,1,1,0,0,0,1,0
CG12464,1,1,0,0,0,1,0
CG6209,1,1,0,0,0,1,0
CG18368,1,1,0,0,0,1,0
CG6220,1,1,0,0,0,1,0
CG6280,1,1,0,0,0,1,0
Cpr50Ca,1,1,0,0,0,1,0
Cpr50Cb,1,1,0,0,0,1,0
CG13339,1,1,0,0,0,1,0
CtsL2,1,1,0,0,0,1,0
CG6357,1,1,0,0,0,1,0
Syngr,1,1,0,0,0,1,0
CG30484,1,1,0,0,0,1,0
Echs1,2,2,0,0,0,2,0
CG6553,1,1,0,0,0,1,0
tum,1,1,0,0,0,1,0
Uba3,1,1,0,0,0,1,0
DJ-1alpha,1,1,0,0,0,1,0
Ctf4,1,1,0,0,0,1,0
CG18371,1,1,0,0,0,1,0
pea,1,1,0,0,0,1,0
CG13016,1,1,0,0,0,1,0
CG8323,1,1,0,0,0,1,0
CG18324,2,2,0,0,0,2,0
Sdb,1,1,0,0,0,1,0
VGAT,1,1,0,0,0,1,0
CG8468,3,3,0,0,0,3,0
Snrk,3,3,0,0,0,3,0
Usp20-33,1,1,0,0,0,1,0
SmydA-1,1,1,0,0,0,1,0
CG8531,1,1,0,0,0,1,0
beta4GalNAcTA,1,1,0,0,0,1,0
tej,1,1,0,0,0,1,0
CG8613,1,1,0,0,0,1,0
CG8617,1,1,0,0,0,1,0
Arc1,1,1,0,0,0,1,0
Arc2,1,1,0,0,0,1,0
Obp50e,1,1,0,0,0,1,0
Dh44-R1,1,1,0,0,0,1,0
CG10104,1,1,0,0,0,1,0
Sin1,1,1,0,0,0,1,0
Cpr51A,1,1,0,0,0,1,0
CG12868,1,1,0,0,0,1,0
var,2,2,0,0,0,2,0
CG12863,1,1,0,0,0,1,0
Had2,1,1,0,0,0,1,0
CG12862,1,1,0,0,0,1,0
Adgf-E,1,1,0,0,0,1,0
CG12861,1,1,0,0,0,1,0
CG12860,1,1,0,0,0,1,0
Trs31,1,1,0,0,0,1,0
hui,2,2,0,0,0,2,0
Pgm2b,1,1,0,0,0,1,0
CG10205,2,2,0,0,0,2,0
SMC2,1,1,0,0,0,1,0
Ciao1,1,1,0,0,0,1,0
HPS1,1,1,0,0,0,1,0
Cyp6a23,1,1,0,0,0,1,0
Cyp6a20,1,1,0,0,0,1,0
Cyp6a21,1,1,0,0,0,1,0
CG10257,1,1,0,0,0,1,0
pcs,1,1,0,0,0,1,0
CG10265,2,2,0,0,0,2,0
CG8089,1,1,0,0,0,1,0
GPHR,1,1,0,0,0,1,0
CG11808,1,1,0,0,0,1,0
mRpL41,1,1,0,0,0,1,0
ItgaPS4,1,1,0,0,0,1,0
CG8152,1,1,0,0,0,1,0
CG8155,1,1,0,0,0,1,0
CG8160,1,1,0,0,0,1,0
Hr51,1,1,0,0,0,1,0
Ir52a,1,1,0,0,0,1,0
Ir52d,1,1,0,0,0,1,0
CG30467,1,1,0,0,0,1,0
CG8187,1,1,0,0,0,1,0
eIF2Bgamma,1,1,0,0,0,1,0
CG8192,1,1,0,0,0,1,0
CG8195,1,1,0,0,0,1,0
Gmppa,1,1,0,0,0,1,0
Cep89,1,1,0,0,0,1,0
bug,1,1,0,0,0,1,0
CG8299,1,1,0,0,0,1,0
Cyp4aa1,1,1,0,0,0,1,0
CG8366,1,1,0,0,0,1,0
CG8314,1,1,0,0,0,1,0
Pex11ab,1,1,0,0,0,1,0
CG8320,1,1,0,0,0,1,0
Ufc1,1,1,0,0,0,1,0
CG8388,1,1,0,0,0,1,0
CG8389,2,2,0,0,0,2,0
EMC7,1,1,0,0,0,1,0
CG8414,1,1,0,0,0,1,0
Jhedup,1,1,0,0,0,1,0
Got1,2,2,0,0,0,2,0
CysRS,1,1,0,0,0,1,0
CG10734,1,1,0,0,0,1,0
lbk,1,1,0,0,0,1,0
CG8435,1,1,0,0,0,1,0
Ptp52F,1,1,0,0,0,1,0
caly,2,2,0,0,0,2,0
CG7798,1,1,0,0,0,1,0
CG15701,1,1,0,0,0,1,0
CG7786,1,1,0,0,0,1,0
CG3687,1,1,0,0,0,1,0
krimp,1,1,0,0,0,1,0
CG15708,1,1,0,0,0,1,0
prim,1,1,0,0,0,1,0
CG15705,1,1,0,0,0,1,0
CG7755,1,1,0,0,0,1,0
CG9068,1,1,0,0,0,1,0
CG30099,1,1,0,0,0,1,0
CG7747,1,1,0,0,0,1,0
CG8060,1,1,0,0,0,1,0
CG4282,1,1,0,0,0,1,0
CG7997,2,2,0,0,0,2,0
wcd,1,1,0,0,0,1,0
CG15710,1,1,0,0,0,1,0
CG6262,3,3,0,0,0,3,0
jtb,1,1,0,0,0,1,0
CG7848,1,1,0,0,0,1,0
CG15712,1,1,0,0,0,1,0
S-Lap8,1,1,0,0,0,1,0
knon,1,1,0,0,0,1,0
RpS15,2,2,0,0,0,2,0
Dolk,1,1,0,0,0,1,0
CG8306,1,1,0,0,0,1,0
CG5089,1,1,0,0,0,1,0
CG15617,1,1,0,0,0,1,0
CG5267,1,1,0,0,0,1,0
resilin,2,2,0,0,0,2,0
RalGPS,6,6,0,0,0,6,0
CG15615,1,1,0,0,0,1,0
IntS8,1,1,0,0,0,1,0
CG6426,1,1,0,0,0,1,0
CG6429,1,1,0,0,0,1,0
CG6435,1,1,0,0,0,1,0
CG6472,1,1,0,0,0,1,0
CG8910,1,1,0,0,0,1,0
CG15614,1,1,0,0,0,1,0
Vha16-4,1,1,0,0,0,1,0
CG9010,1,1,0,0,0,1,0
ste24b,1,1,0,0,0,1,0
ste24a,1,1,0,0,0,1,0
AsnRS-m,1,1,0,0,0,1,0
NiPp1,1,1,0,0,0,1,0
SmydA-6,1,1,0,0,0,1,0
Mov10,2,2,0,0,0,2,0
CG6984,1,1,0,0,0,1,0
CG15611,2,2,0,0,0,2,0
CG15605,1,1,0,0,0,1,0
Gbp1,1,1,0,0,0,1,0
CG17287,1,1,0,0,0,1,0
CG30457,1,1,0,0,0,1,0
CG10950,1,1,0,0,0,1,0
CG18469,1,1,0,0,0,1,0
CG12699,1,1,0,0,0,1,0
Vajk4,1,1,0,0,0,1,0
CG6550,1,1,0,0,0,1,0
Bap55,1,1,0,0,0,1,0
Lhr,1,1,0,0,0,1,0
CG18467,1,1,0,0,0,1,0
CG10764,1,1,0,0,0,1,0
Tes,1,1,0,0,0,1,0
NT5E-2,2,2,0,0,0,2,0
CtsK2,4,4,0,0,0,4,0
APC10,1,1,0,0,0,1,0
CG4866,1,1,0,0,0,1,0
eIF3b,2,2,0,0,0,2,0
Cc2d2a,1,1,0,0,0,1,0
Ns2,1,1,0,0,0,1,0
CG6484,1,1,0,0,0,1,0
icln,1,1,0,0,0,1,0
CG10936,1,1,0,0,0,1,0
Oxp,1,1,0,0,0,1,0
CCHa1-R,1,1,0,0,0,1,0
P32,1,1,0,0,0,1,0
CG42562,1,1,0,0,0,1,0
HPS4,2,2,0,0,0,2,0
swi2,1,1,0,0,0,1,0
rdgBbeta,1,1,0,0,0,1,0
CG10934,1,1,0,0,0,1,0
Dlish,1,1,0,0,0,1,0
Snx16,1,1,0,0,0,1,0
Hyccin,2,2,0,0,0,2,0
Vps50,1,1,0,0,0,1,0
Ir54a,1,1,0,0,0,1,0
CG10931,1,1,0,0,0,1,0
CG5002,1,1,0,0,0,1,0
Sardh,1,1,0,0,0,1,0
ACOX1,1,1,0,0,0,1,0
CG14488,1,1,0,0,0,1,0
CG18635,1,1,0,0,0,1,0
CG6362,1,1,0,0,0,1,0
fab1,2,2,0,0,0,2,0
CG5033,1,1,0,0,0,1,0
olf186-M,1,1,0,0,0,1,0
CG14490,1,1,0,0,0,1,0
CG14492,1,1,0,0,0,1,0
CG14491,1,1,0,0,0,1,0
CG10910,1,1,0,0,0,1,0
CG5770,1,1,0,0,0,1,0
CG5767,1,1,0,0,0,1,0
CG10911,1,1,0,0,0,1,0
CG10912,1,1,0,0,0,1,0
CG5756,2,2,0,0,0,2,0
EMRE,1,1,0,0,0,1,0
CG10914,1,1,0,0,0,1,0
