,accession,gene
71377,>XM_066305644.1,LOC107276000
71379,>XM_066305645.1,LOC107276000
71381,>XM_066305646.1,LOC136354054
71383,>XM_066305647.1,LOC4350389
71385,>XM_066305648.1,LOC9268942
71387,>XM_066305649.1,LOC9268942
71389,>XM_066305650.1,LOC4350799
71391,>XM_066305651.1,LOC4350803
71393,>XM_066305652.1,LOC9268259
71395,>XM_066305653.1,LOC4350803
71397,>XM_066305654.1,LOC4350803
71399,>XM_066305655.1,LOC136354055
71401,>XM_066305656.1,LOC4350517
71403,>XM_066305657.1,LOC4350517
71405,>XM_066305658.1,LOC112936992
71407,>XM_066305659.1,LOC136354059
71409,>XM_066305660.1,LOC136354059
71411,>XM_066305661.1,LOC136354059
71413,>XM_066305662.1,LOC136354059
71415,>XM_066305663.1,LOC112936807
71417,>XM_066305664.1,LOC4351215
71419,>XM_066305665.1,LOC107279481
71421,>XM_066305666.1,LOC4350137
71423,>XM_066305667.1,LOC136354064
71425,>XM_066305668.1,LOC4349744
71427,>XM_066305669.1,LOC112936902
71429,>XM_066305670.1,LOC136354065
71431,>XM_066305671.1,LOC107279506
71433,>XM_066305672.1,LOC107279372
71435,>XM_066305673.1,LOC9266548
71437,>XM_066305674.1,LOC9266548
71439,>XM_066305675.1,LOC9266548
71441,>XM_066305676.1,LOC9266548
71443,>XM_066305677.1,LOC9266548
71445,>XM_066305678.1,LOC9266548
71447,>XM_066305679.1,LOC9266548
71449,>XM_066305680.1,LOC9266548
71451,>XM_066305681.1,LOC9266548
71453,>XM_066305682.1,LOC9266548
71455,>XM_066305683.1,LOC9266548
71457,>XM_066305684.1,LOC9266548
71459,>XM_066305685.1,LOC9266548
71461,>XM_066305686.1,LOC9266548
71463,>XM_066305687.1,LOC9266548
71465,>XM_066305688.1,LOC9266548
71467,>XM_066305689.1,LOC9266548
71469,>XM_066305690.1,LOC9266548
71471,>XM_066305691.1,LOC9266548
71473,>XM_066305692.1,LOC9266548
71475,>XM_066305693.1,LOC9266548
71477,>XM_066305694.1,LOC9266548
71479,>XM_066305695.1,LOC9266548
71481,>XM_066305696.1,LOC9266548
71483,>XM_066305697.1,LOC9266548
71485,>XM_066305698.1,LOC9266548
71487,>XM_066305699.1,LOC9272222
71489,>XM_066305700.1,LOC107275745
71491,>XM_066305701.1,LOC136354071
71493,>XM_066305702.1,LOC4350932
71495,>XM_066305703.1,LOC4350932
71497,>XM_066305704.1,LOC107279337
71499,>XM_066305705.1,LOC4349630
71501,>XM_066305706.1,LOC112935989
71503,>XM_066305707.1,LOC112935989
71505,>XM_066305708.1,LOC112935989
71507,>XM_066305709.1,LOC112935989
71509,>XM_066305710.1,LOC9268504
71511,>XM_066305711.1,LOC136354076
71513,>XM_066305712.1,LOC136354080
71515,>XM_066305713.1,LOC136354082
71517,>XM_066305714.1,LOC136354083
71519,>XM_066305715.1,LOC9270094
71521,>XM_066305716.1,LOC136354084
71523,>XM_066305717.1,LOC107275920
71525,>XM_066305718.1,LOC136354086
71527,>XM_066305719.1,LOC4350213
71529,>XM_066305720.1,LOC4350213
71531,>XM_066305721.1,LOC4350213
71533,>XM_066305722.1,LOC4350213
71535,>XM_066305723.1,LOC4350215
71537,>XM_066305724.1,LOC136354089
71539,>XM_066305725.1,LOC136351150
71541,>XM_066305726.1,LOC136354091
71543,>XM_066305727.1,LOC4349705
71545,>XM_066305728.1,LOC9268917
71547,>XM_066305729.1,LOC4350717
71549,>XM_066305730.1,LOC4350717
71551,>XM_066305731.1,LOC4324606
71553,>XM_066305732.1,LOC9272396
71555,>XM_066305733.1,LOC4349621
71557,>XM_066305734.1,LOC4349621
71559,>XM_066305735.1,LOC4349621
71561,>XM_066305736.1,LOC136354095
71563,>XM_066305737.1,LOC136354095
71565,>XM_066305738.1,LOC4351051
71567,>XM_066305739.1,LOC107279369
71569,>XM_066305740.1,LOC9269799
71571,>XM_066305741.1,LOC136354096
71573,>XM_066305742.1,LOC136351170
71575,>XM_066305743.1,LOC136354100
71577,>XM_066305744.1,LOC112936903
71579,>XM_066305745.1,LOC9270400
71581,>XM_066305746.1,LOC4350889
71583,>XM_066305747.1,LOC9267355
71585,>XM_066305748.1,LOC107276800
71587,>XM_066305749.1,LOC107277339
71589,>XM_066305750.1,LOC107276803
71591,>XM_066305751.1,LOC4350249
71593,>XM_066305752.1,LOC136354107
71595,>XM_066305753.1,LOC136351147
71597,>XM_066305754.1,LOC136351152
71599,>XM_066305755.1,LOC136354109
71601,>XM_066305756.1,LOC136354110
71603,>XM_066305757.1,LOC136354110
71605,>XM_066305758.1,LOC136354110
71607,>XM_066305759.1,LOC136354110
71609,>XM_066305760.1,LOC136354110
71611,>XM_066305761.1,LOC107278689
71613,>XM_066305762.1,LOC107278689
71615,>XM_066305763.1,LOC4350121
71617,>XM_066305764.1,LOC4350122
71619,>XM_066305765.1,LOC136354111
71621,>XM_066305766.1,LOC107275783
71623,>XM_066305767.1,LOC136354113
71625,>XM_066305768.1,LOC4324102
71627,>XM_066305769.1,LOC136354115
71629,>XM_066305770.1,LOC4349874
71631,>XM_066305771.1,LOC4349874
71633,>XM_066305772.1,LOC4349874
71635,>XM_066305773.1,LOC4351086
71637,>XM_066305774.1,LOC107279242
71639,>XM_066305775.1,LOC4350193
71641,>XM_066305776.1,LOC107276978
71643,>XM_066305777.1,LOC136354120
71645,>XM_066305778.1,LOC136354120
71647,>XM_066305779.1,LOC136354120
71649,>XM_066305780.1,LOC136354120
71651,>XM_066305781.1,LOC9271264
71653,>XM_066305782.1,LOC4351148
71655,>XM_066305783.1,LOC9272485
71657,>XM_066305784.1,LOC4351178
71659,>XM_066305785.1,LOC4351178
71661,>XM_066305786.1,LOC4351178
71663,>XM_066305787.1,LOC4351178
71665,>XM_066305788.1,LOC4351178
71667,>XM_066305789.1,LOC4351178
71669,>XM_066305790.1,LOC4351178
71671,>XM_066305791.1,LOC4351178
71673,>XM_066305792.1,LOC4351178
71675,>XM_066305793.1,LOC4351178
71677,>XM_066305794.1,LOC4351178
71679,>XM_066305795.1,LOC4351178
71681,>XM_066305796.1,LOC4351178
71683,>XM_066305797.1,LOC4351178
71685,>XM_066305798.1,LOC136354125
71687,>XM_066305799.1,LOC4349683
71689,>XM_066305800.1,LOC4349683
71691,>XM_066305801.1,LOC9268316
71693,>XM_066305802.1,LOC9268316
71695,>XM_066305803.1,LOC4349685
71697,>XM_066305804.1,LOC4349688
71699,>XM_066305805.1,LOC136354126
71701,>XM_066305806.1,LOC4350583
71703,>XM_066305807.1,LOC107279350
71705,>XM_066305808.1,LOC136354128
71707,>XM_066305809.1,LOC136354130
71709,>XM_066305810.1,LOC136354131
71711,>XM_066305811.1,LOC136354132
71713,>XM_066305812.1,LOC4350129
71715,>XM_066305813.1,LOC136354133
71717,>XM_066305814.1,LOC136354134
71719,>XM_066305815.1,LOC112936911
71721,>XM_066305816.1,LOC136354135
71723,>XM_066305817.1,LOC136354136
71725,>XM_066305818.1,LOC136354137
71727,>XM_066305819.1,LOC136354138
71729,>XM_066305820.1,LOC136354139
71731,>XM_066305821.1,LOC136351194
71733,>XM_066305822.1,LOC136354140
71735,>XM_066305823.1,LOC136354141
71737,>XM_066305824.1,LOC136354142
71739,>XM_066305825.1,LOC107277266
71741,>XM_066305826.1,LOC112937022
71743,>XM_066305827.1,LOC136354144
71745,>XM_066305828.1,LOC136354147
71747,>XM_066305829.1,LOC107275766
71749,>XM_066305830.1,LOC107277541
71751,>XM_066305831.1,LOC112936979
71753,>XM_066305832.1,LOC136354149
71755,>XM_066305833.1,LOC136354152
71757,>XM_066305834.1,LOC136354153
71759,>XM_066305835.1,LOC136354155
71761,>XM_066305836.1,LOC136354156
71763,>XM_066305837.1,LOC4324222
71765,>XM_066305838.1,LOC136354157
71767,>XM_066305839.1,LOC112936982
71769,>XM_066305840.1,LOC136354159
71771,>XM_066305841.1,LOC136354160
71773,>XM_066305842.1,LOC136354161
71775,>XM_066305843.1,LOC136354162
71777,>XM_066305844.1,LOC136354164
71779,>XM_066305845.1,LOC136354166
71781,>XM_066305846.1,LOC136354168
71783,>XM_066305847.1,LOC136354170
71785,>XM_066305848.1,LOC136354171
71787,>XM_066305849.1,LOC136354173
71789,>XM_066305850.1,LOC4324682
71791,>XM_066305851.1,LOC136354174
71793,>XM_066305852.1,LOC107279367
71795,>XM_066305853.1,LOC4324682
71797,>XM_066305854.1,LOC136354177
71799,>XM_066305855.1,LOC107275482
71801,>XM_066305856.1,LOC4324682
71803,>XM_066305857.1,LOC136354178
71805,>XM_066305858.1,LOC136354179
71807,>XM_066305859.1,LOC136354180
71809,>XM_066305860.1,LOC136354181
71811,>XM_066305861.1,LOC4324682
71813,>XM_066305862.1,LOC136354182
71815,>XM_066305863.1,LOC136354183
71817,>XM_066305864.1,LOC4324682
71819,>XM_066305865.1,LOC136354184
71821,>XM_066305866.1,LOC136354185
71823,>XM_066305867.1,LOC4324682
71825,>XM_066305868.1,LOC107277722
71827,>XM_066305869.1,LOC136354186
71829,>XM_066305870.1,LOC107279374
71831,>XM_066305871.1,LOC4324682
71833,>XM_066305872.1,LOC136354189
71835,>XM_066305873.1,LOC4350558
71837,>XM_066305874.1,LOC136354190
71839,>XM_066305875.1,LOC4324682
71841,>XM_066305876.1,LOC4350560
71843,>XM_066305877.1,LOC136354192
71845,>XM_066305878.1,LOC4324682
71847,>XM_066305879.1,LOC136354193
71849,>XM_066305880.1,LOC4324682
71851,>XM_066305881.1,LOC136354195
71853,>XM_066305882.1,LOC136354196
71855,>XM_066305883.1,LOC107277866
71857,>XM_066305884.1,LOC4324682
71859,>XM_066305885.1,LOC136351183
71861,>XM_066305886.1,LOC136354198
71863,>XM_066305887.1,LOC136354199
71865,>XM_066305888.1,LOC4324682
71867,>XM_066305889.1,LOC4324682
71869,>XM_066305890.1,LOC107279381
71871,>XM_066305891.1,LOC136354201
71873,>XM_066305892.1,LOC136354202
71875,>XM_066305893.1,LOC136354203
71877,>XM_066305894.1,LOC136354204
71879,>XM_066305895.1,LOC107275759
71881,>XM_066305896.1,LOC4350708
71883,>XM_066305897.1,LOC136354205
71885,>XM_066305898.1,LOC112936998
71887,>XM_066305899.1,LOC136354210
71889,>XM_066305900.1,LOC136354211
71891,>XM_066305901.1,LOC4350743
71893,>XM_066305902.1,LOC136354214
71895,>XM_066305903.1,LOC136354216
71897,>XM_066305904.1,LOC4327411
71899,>XM_066305905.1,LOC136354218
71901,>XM_066305906.1,LOC4327411
71903,>XM_066305907.1,LOC107275843
71905,>XM_066305908.1,LOC4327411
71907,>XM_066305909.1,LOC136351257
71909,>XM_066305910.1,LOC136354220
71911,>XM_066305911.1,LOC112937007
71913,>XM_066305912.1,LOC136354221
71915,>XM_066305913.1,LOC136354223
71917,>XM_066305914.1,LOC136354224
71919,>XM_066305915.1,LOC136354225
71921,>XM_066305916.1,LOC136354226
71923,>XM_066305917.1,LOC136354227
71925,>XM_066305918.1,LOC112936941
71927,>XM_066305919.1,LOC4351032
71929,>XM_066305920.1,LOC107276246
71931,>XM_066305921.1,LOC136354230
71933,>XM_066305922.1,LOC112936858
71935,>XM_066305923.1,LOC136354231
71937,>XM_066305924.1,LOC136354232
71939,>XM_066305925.1,LOC136354233
71941,>XM_066305926.1,LOC136354234
71943,>XM_066305927.1,LOC107277046
71945,>XM_066305928.1,LOC9267616
71947,>XM_066305929.1,LOC136354235
71949,>XM_066305930.1,LOC136354236
71951,>XM_066305931.1,LOC136354237
71953,>XM_066305932.1,LOC136354238
71955,>XM_066305933.1,LOC136354239
71957,>XM_066305934.1,LOC136354241
71959,>XM_066305935.1,LOC136354243
71961,>XM_066305936.1,LOC136354244
71963,>XM_066305937.1,LOC107277874
71965,>XM_066305938.1,LOC136354246
71967,>XM_066305939.1,LOC4350216
71969,>XM_066305940.1,LOC136354248
71971,>XM_066305941.1,LOC107276481
71973,>XM_066305942.1,LOC4349912
71975,>XM_066305943.1,LOC112936831
71977,>XM_066305944.1,LOC9268179
71979,>XM_066305945.1,LOC136354249
71981,>XM_066305946.1,LOC136354251
71983,>XM_066305947.1,LOC112936873
71985,>XM_066305948.1,LOC136354252
71987,>XM_066305949.1,LOC107275351
71989,>XM_066305950.1,LOC107278568
71991,>XM_066305951.1,LOC107278568
71993,>XM_066305952.1,LOC136351128
71995,>XM_066305953.1,LOC9269217
71997,>XM_066305954.1,LOC107279343
71999,>XM_066305955.1,LOC4351099
72001,>XM_066305956.1,LOC9266107
72003,>XM_066305957.1,LOC9266107
72005,>XM_066305958.1,LOC4326419
72007,>XM_066305959.1,LOC4324762
72009,>XM_066305960.1,LOC4324762
72011,>XM_066305961.1,LOC9271540
72013,>XM_066305962.1,LOC4325055
72015,>XM_066305963.1,LOC4326744
72017,>XM_066305965.1,LOC4351241
72019,>XM_066305966.1,LOC4351241
72021,>XM_066305967.1,LOC4351241
72023,>XM_066305968.1,LOC4351277
72025,>XM_066305970.1,LOC4351449
72027,>XM_066305971.1,LOC4351451
72029,>XM_066305972.1,LOC4351457
72031,>XM_066305973.1,LOC4351457
72033,>XM_066305974.1,LOC4351482
72035,>XM_066305975.1,LOC4351482
72037,>XM_066305976.1,LOC4351526
72039,>XM_066305977.1,LOC4351651
72041,>XM_066305978.1,LOC4325064
72043,>XM_066305979.1,LOC4351753
72045,>XM_066305980.1,LOC4351753
72047,>XM_066305981.1,LOC4351908
72049,>XM_066305982.1,LOC4351908
72051,>XM_066305983.1,LOC4351953
72053,>XM_066305984.1,LOC4352024
72055,>XM_066305985.1,LOC4326215
72057,>XM_066305986.1,LOC4352211
72059,>XM_066305987.1,LOC9271373
72061,>XM_066305988.1,LOC4352275
72063,>XM_066305989.1,LOC4352332
72065,>XM_066305990.1,LOC4352332
72067,>XM_066305991.1,LOC4352332
72069,>XM_066305992.1,LOC4352456
72071,>XM_066305993.1,LOC4352518
72073,>XM_066305994.1,LOC4352559
72075,>XM_066305995.1,LOC4352575
72077,>XM_066305996.1,LOC4352681
72079,>XM_066305997.1,LOC4352706
72081,>XM_066305998.1,LOC4352791
72083,>XM_066305999.1,LOC4352843
72085,>XM_066306000.1,LOC107275306
72087,>XM_066306001.1,LOC4352871
72089,>XM_066306002.1,LOC107275306
72091,>XM_066306003.1,LOC4351470
72093,>XM_066306004.1,LOC112937430
72095,>XM_066306005.1,LOC107279577
72097,>XM_066306006.1,LOC136354499
72099,>XM_066306007.1,LOC136354500
72101,>XM_066306008.1,LOC4351922
72103,>XM_066306009.1,LOC4351922
72105,>XM_066306010.1,LOC107277954
72107,>XM_066306011.1,LOC107278113
72109,>XM_066306012.1,LOC4324748
72111,>XM_066306013.1,LOC107278113
72113,>XM_066306014.1,LOC107278113
72115,>XM_066306015.1,LOC9266774
72117,>XM_066306016.1,LOC136354510
72119,>XM_066306017.1,LOC4352192
72121,>XM_066306018.1,LOC136354511
72123,>XM_066306019.1,LOC107276472
72125,>XM_066306020.1,LOC136351239
72127,>XM_066306021.1,LOC136354512
72129,>XM_066306022.1,LOC136354513
72131,>XM_066306023.1,LOC136354514
72133,>XM_066306024.1,LOC136354515
72135,>XM_066306025.1,LOC136354516
72137,>XM_066306026.1,LOC136354517
72139,>XM_066306027.1,LOC136354518
72141,>XM_066306028.1,LOC136354519
72143,>XM_066306029.1,LOC136354520
72145,>XM_066306030.1,LOC136354523
72147,>XM_066306031.1,LOC107276994
72149,>XM_066306032.1,LOC136354527
72151,>XM_066306033.1,LOC136354528
72153,>XM_066306034.1,LOC136354529
72155,>XM_066306035.1,LOC136354531
72157,>XM_066306036.1,LOC112937462
72159,>XM_066306037.1,LOC107276495
72161,>XM_066306038.1,LOC136354532
72163,>XM_066306039.1,LOC136354533
72165,>XM_066306040.1,LOC136354534
72167,>XM_066306041.1,LOC136354536
72169,>XM_066306042.1,LOC9269494
72171,>XM_066306043.1,LOC136354540
72173,>XM_066306044.1,LOC136354541
72175,>XM_066306045.1,LOC107279874
72177,>XM_066306046.1,LOC136354542
72179,>XM_066306047.1,LOC136354543
72181,>XM_066306048.1,LOC136354544
72183,>XM_066306049.1,LOC107279742
72185,>XM_066306050.1,LOC136354545
72187,>XM_066306051.1,LOC136354546
72189,>XM_066306052.1,LOC112937317
72191,>XM_066306053.1,LOC136354548
72193,>XM_066306054.1,LOC136354549
72195,>XM_066306055.1,LOC107277714
72197,>XM_066306056.1,LOC136354551
72199,>XM_066306057.1,LOC136354552
72201,>XM_066306058.1,LOC136354554
72203,>XM_066306059.1,LOC136354556
72205,>XM_066306060.1,LOC136354557
72207,>XM_066306061.1,LOC136354558
72209,>XM_066306062.1,LOC136354559
72211,>XM_066306063.1,LOC107279663
72213,>XM_066306064.1,LOC136354561
72215,>XM_066306065.1,LOC136354562
72217,>XM_066306066.1,LOC136354563
72219,>XM_066306067.1,LOC4325067
72221,>XM_066306068.1,LOC136354568
72223,>XM_066306069.1,LOC136354569
72225,>XM_066306070.1,LOC136354570
72227,>XM_066306071.1,LOC136354571
72229,>XM_066306072.1,LOC136354572
72231,>XM_066306073.1,LOC136354574
72233,>XM_066306074.1,LOC136354575
72235,>XM_066306075.1,LOC136354576
72237,>XM_066306076.1,LOC112937322
72239,>XM_066306077.1,LOC4324736
72241,>XM_066306078.1,LOC136354580
72243,>XM_066306079.1,LOC107276318
72245,>XM_066306080.1,LOC107277384
72247,>XM_066306081.1,LOC136354581
72249,>XM_066306082.1,LOC136354582
72251,>XM_066306083.1,LOC9268090
72253,>XM_066306084.1,LOC136354585
72255,>XM_066306085.1,LOC136354586
72257,>XM_066306086.1,LOC112937385
72259,>XM_066306087.1,LOC136354588
72261,>XM_066306088.1,LOC112937443
72263,>XM_066306089.1,LOC136354591
72265,>XM_066306090.1,LOC136354592
72267,>XM_066306091.1,LOC136354593
72269,>XM_066306092.1,LOC136354594
72271,>XM_066306093.1,LOC136354595
72273,>XM_066306094.1,LOC136354596
72275,>XM_066306095.1,LOC136354597
72277,>XM_066306096.1,LOC136354598
72279,>XM_066306097.1,LOC107276381
72281,>XM_066306098.1,LOC136354599
72283,>XM_066306099.1,LOC112937328
72285,>XM_066306100.1,LOC112937329
72287,>XM_066306101.1,LOC136354600
72289,>XM_066306102.1,LOC136354601
72291,>XM_066306103.1,LOC136354602
72293,>XM_066306104.1,LOC136354603
72295,>XM_066306105.1,LOC107275832
72297,>XM_066306106.1,LOC136354605
72299,>XM_066306107.1,LOC107276283
72301,>XM_066306108.1,LOC107279693
72303,>XM_066306109.1,LOC112937467
72305,>XM_066306110.1,LOC136354608
72307,>XM_066306111.1,LOC107279698
72309,>XM_066306112.1,LOC4352743
72311,>XM_066306113.1,LOC112937336
72313,>XM_066306114.1,LOC136354611
72315,>XM_066306115.1,LOC136354612
72317,>XM_066306116.1,LOC4324795
72319,>XM_066306117.1,LOC136354613
72321,>XM_066306118.1,LOC136354615
72323,>XM_066306119.1,LOC136354616
72325,>XM_066306120.1,LOC136354617
72327,>XM_066306121.1,LOC136354618
72329,>XM_066306122.1,LOC4351313
72331,>XM_066306123.1,LOC4324795
72333,>XM_066306124.1,LOC112935992
72335,>XM_066306125.1,LOC136354621
72337,>XM_066306126.1,LOC112937436
72339,>XM_066306127.1,LOC4351503
72341,>XM_066306128.1,LOC4351503
72343,>XM_066306129.1,LOC107279713
72345,>XM_066306130.1,LOC112937367
72347,>XM_066306131.1,LOC4326745
72349,>XM_066306132.1,LOC107277160
72351,>XM_066306133.1,LOC4326745
72353,>XM_066306134.1,LOC4326745
72355,>XM_066306135.1,LOC136354627
72357,>XM_066306136.1,LOC136354629
72359,>XM_066306137.1,LOC4326745
72361,>XM_066306138.1,LOC4326745
72363,>XM_066306139.1,LOC4352000
72365,>XM_066306140.1,LOC4352000
72367,>XM_066306141.1,LOC4326745
72369,>XM_066306142.1,LOC107276373
72371,>XM_066306143.1,LOC107276373
72373,>XM_066306144.1,LOC4351570
72375,>XM_066306145.1,LOC4351570
72377,>XM_066306146.1,LOC4351570
72379,>XM_066306147.1,LOC4352740
72381,>XM_066306148.1,LOC136354633
72383,>XM_066306149.1,LOC136354640
72385,>XM_066306150.1,LOC136351068
72387,>XM_066306151.1,LOC136354642
72389,>XM_066306152.1,LOC9268759
72391,>XM_066306153.1,LOC136354643
72393,>XM_066306154.1,LOC136354643
72395,>XM_066306155.1,LOC136354643
72397,>XM_066306156.1,LOC136354644
72399,>XM_066306157.1,LOC136351077
72401,>XM_066306158.1,LOC4351290
72403,>XM_066306159.1,LOC136354646
72405,>XM_066306160.1,LOC9270132
72407,>XM_066306161.1,LOC112936058
72409,>XM_066306162.1,LOC9268724
72411,>XM_066306163.1,LOC107277800
72413,>XM_066306164.1,LOC107279756
72415,>XM_066306165.1,LOC107275848
72417,>XM_066306166.1,LOC136351126
72419,>XM_066306167.1,LOC4351733
72421,>XM_066306168.1,LOC136354654
72423,>XM_066306169.1,LOC136354654
72425,>XM_066306170.1,LOC136354656
72427,>XM_066306171.1,LOC136354656
72429,>XM_066306172.1,LOC136354656
72431,>XM_066306173.1,LOC107277909
72433,>XM_066306174.1,LOC136354660
72435,>XM_066306175.1,LOC4351910
72437,>XM_066306176.1,LOC9270455
72439,>XM_066306177.1,LOC9270455
72441,>XM_066306178.1,LOC136354666
72443,>XM_066306179.1,LOC136354667
72445,>XM_066306180.1,LOC107278174
72447,>XM_066306181.1,LOC107278174
72449,>XM_066306182.1,LOC107278174
72451,>XM_066306183.1,LOC136354668
72453,>XM_066306184.1,LOC4351852
72455,>XM_066306185.1,LOC107279686
72457,>XM_066306186.1,LOC136354672
72459,>XM_066306187.1,LOC107277806
72461,>XM_066306188.1,LOC107277806
72463,>XM_066306189.1,LOC136354675
72465,>XM_066306190.1,LOC4325051
72467,>XM_066306191.1,LOC107279763
72469,>XM_066306192.1,LOC4352005
72471,>XM_066306193.1,LOC107275294
72473,>XM_066306194.1,LOC107275294
72475,>XM_066306195.1,LOC107275294
72477,>XM_066306196.1,LOC107275294
72479,>XM_066306197.1,LOC107275294
72481,>XM_066306198.1,LOC107275294
72483,>XM_066306199.1,LOC107275294
72485,>XM_066306200.1,LOC107275294
72487,>XM_066306201.1,LOC9272053
72489,>XM_066306202.1,LOC136354681
72491,>XM_066306203.1,LOC136354682
72493,>XM_066306204.1,LOC9269255
72495,>XM_066306205.1,LOC4352176
72497,>XM_066306206.1,LOC4352176
72499,>XM_066306207.1,LOC107276640
72501,>XM_066306208.1,LOC4351961
72503,>XM_066306209.1,LOC136354686
72505,>XM_066306210.1,LOC136351132
72507,>XM_066306211.1,LOC107279560
72509,>XM_066306212.1,LOC4352233
72511,>XM_066306213.1,LOC107277331
72513,>XM_066306214.1,LOC107279704
72515,>XM_066306215.1,LOC107277791
72517,>XM_066306216.1,LOC136354692
72519,>XM_066306217.1,LOC107275547
72521,>XM_066306218.1,LOC107279724
72523,>XM_066306219.1,LOC112937375
72525,>XM_066306220.1,LOC4351636
72527,>XM_066306221.1,LOC4324772
72529,>XM_066306222.1,LOC136354698
72531,>XM_066306223.1,LOC4352851
72533,>XM_066306224.1,LOC4352860
72535,>XM_066306225.1,LOC4352860
72537,>XM_066306226.1,LOC107277136
72539,>XM_066306227.1,LOC107277958
72541,>XM_066306228.1,LOC107278020
72543,>XM_066306229.1,LOC107277958
72545,>XM_066306230.1,LOC9266999
72547,>XM_066306231.1,LOC9266999
72549,>XM_066306232.1,LOC107277958
72551,>XM_066306233.1,LOC9266999
72553,>XM_066306234.1,LOC9266999
72555,>XM_066306235.1,LOC107276278
72557,>XM_066306236.1,LOC136354703
72559,>XM_066306237.1,LOC136354703
72561,>XM_066306238.1,LOC107277958
72563,>XM_066306239.1,LOC136354704
72565,>XM_066306240.1,LOC136354707
72567,>XM_066306241.1,LOC107277177
72569,>XM_066306242.1,LOC9271010
72571,>XM_066306243.1,LOC9271010
72573,>XM_066306244.1,LOC4352691
72575,>XM_066306245.1,LOC4352694
72577,>XM_066306246.1,LOC136351107
72579,>XM_066306247.1,LOC4351771
72581,>XM_066306248.1,LOC4351583
72583,>XM_066306249.1,LOC4351566
72585,>XM_066306250.1,LOC136354713
72587,>XM_066306251.1,LOC9271488
72589,>XM_066306252.1,LOC4351687
72591,>XM_066306253.1,LOC4351687
72593,>XM_066306254.1,LOC4352127
72595,>XM_066306255.1,LOC4351860
72597,>XM_066306256.1,LOC4352417
72599,>XM_066306257.1,LOC4352002
72601,>XM_066306258.1,LOC4352002
72603,>XM_066306259.1,LOC9267893
72605,>XM_066306260.1,LOC9271078
72607,>XM_066306261.1,LOC9270461
72609,>XM_066306262.1,LOC4352356
72611,>XM_066306263.1,LOC4352356
72613,>XM_066306264.1,LOC4352356
72615,>XM_066306265.1,LOC4352356
72617,>XM_066306266.1,LOC4352356
72619,>XM_066306267.1,LOC4352356
72621,>XM_066306268.1,LOC4352356
72623,>XM_066306269.1,LOC136354718
72625,>XM_066306270.1,LOC136354718
72627,>XM_066306271.1,LOC136354721
72629,>XM_066306272.1,LOC136354721
72631,>XM_066306273.1,LOC9268829
72633,>XM_066306274.1,LOC4351995
72635,>XM_066306275.1,LOC4351995
72637,>XM_066306276.1,LOC9271052
72639,>XM_066306277.1,LOC9271052
72641,>XM_066306278.1,LOC9271052
72643,>XM_066306279.1,LOC9271052
72645,>XM_066306280.1,LOC9271052
72647,>XM_066306281.1,LOC9271052
72649,>XM_066306282.1,LOC9271052
72651,>XM_066306283.1,LOC9271052
72653,>XM_066306284.1,LOC107277261
72655,>XM_066306285.1,LOC4351805
72657,>XM_066306286.1,LOC4352121
72659,>XM_066306287.1,LOC4352121
72661,>XM_066306288.1,LOC4352059
72663,>XM_066306289.1,LOC4352059
72665,>XM_066306290.1,LOC4352060
72667,>XM_066306291.1,LOC4352654
72669,>XM_066306292.1,LOC4352654
72671,>XM_066306293.1,LOC4352636
72673,>XM_066306294.1,LOC9269277
72675,>XM_066306295.1,LOC4351637
72677,>XM_066306296.1,LOC4352427
72679,>XM_066306297.1,LOC4352427
72681,>XM_066306298.1,LOC4327745
72683,>XM_066306299.1,LOC4352351
72685,>XM_066306300.1,LOC4352350
72687,>XM_066306301.1,LOC136354722
72689,>XM_066306302.1,LOC9267420
72691,>XM_066306303.1,LOC9267420
72693,>XM_066306304.1,LOC9267420
72695,>XM_066306305.1,LOC9267420
72697,>XM_066306306.1,LOC9267420
72699,>XM_066306307.1,LOC9267420
72701,>XM_066306308.1,LOC107276050
72703,>XM_066306309.1,LOC4351739
72705,>XM_066306310.1,LOC4351445
72707,>XM_066306311.1,LOC107277905
72709,>XM_066306312.1,LOC136354727
72711,>XM_066306313.1,LOC4352757
72713,>XM_066306314.1,LOC4351586
72715,>XM_066306315.1,LOC4352274
72717,>XM_066306316.1,LOC107278197
72719,>XM_066306317.1,LOC107278197
72721,>XM_066306318.1,LOC107278197
72723,>XM_066306319.1,LOC4352279
72725,>XM_066306320.1,LOC4352279
72727,>XM_066306321.1,LOC4352278
72729,>XM_066306322.1,LOC4352286
72731,>XM_066306323.1,LOC4352286
72733,>XM_066306324.1,LOC136351104
72735,>XM_066306325.1,LOC136354731
72737,>XM_066306326.1,LOC4351897
72739,>XM_066306327.1,LOC4325094
72741,>XM_066306328.1,LOC4352700
72743,>XM_066306329.1,LOC4352165
72745,>XM_066306330.1,LOC4352165
72747,>XM_066306331.1,LOC4352165
72749,>XM_066306332.1,LOC4352165
72751,>XM_066306333.1,LOC4351256
72753,>XM_066306334.1,LOC4352347
72755,>XM_066306335.1,LOC4352347
72757,>XM_066306336.1,LOC9266439
72759,>XM_066306337.1,LOC9266439
72761,>XM_066306338.1,LOC9266439
72763,>XM_066306339.1,LOC4324837
72765,>XM_066306340.1,LOC136354733
72767,>XM_066306341.1,LOC136354734
72769,>XM_066306342.1,LOC4351811
72771,>XM_066306343.1,LOC4326541
72773,>XM_066306344.1,LOC4324837
