,accession,gene
12311,>XM_023611252.1,RHIMIDRAFT_257149
12313,>XM_023611253.1,RHIMIDRAFT_257150
12315,>XM_023611254.1,RHIMIDRAFT_257172
12317,>XM_023611255.1,RHIMIDRAFT_257182
12319,>XM_023611256.1,RHIMIDRAFT_257184
12321,>XM_023611257.1,RHIMIDRAFT_257187
12323,>XM_023611258.1,RHIMIDRAFT_257193
12325,>XM_023611259.1,RHIMIDRAFT_257200
12327,>XM_023611260.1,RHIMIDRAFT_257207
12329,>XM_023611261.1,RHIMIDRAFT_257227
12331,>XM_023611262.1,RHIMIDRAFT_257247
12333,>XM_023611263.1,RHIMIDRAFT_257253
12335,>XM_023611264.1,RHIMIDRAFT_257257
12337,>XM_023611265.1,RHIMIDRAFT_257290
12339,>XM_023611266.1,RHIMIDRAFT_257298
12341,>XM_023611267.1,RHIMIDRAFT_257323
12343,>XM_023611268.1,RHIMIDRAFT_257328
12345,>XM_023611269.1,RHIMIDRAFT_257342
12347,>XM_023611270.1,RHIMIDRAFT_257348
12349,>XM_023611271.1,RHIMIDRAFT_257353
12351,>XM_023611272.1,RHIMIDRAFT_257356
12353,>XM_023611273.1,RHIMIDRAFT_257363
12355,>XM_023611274.1,RHIMIDRAFT_257367
12357,>XM_023611275.1,RHIMIDRAFT_257380
12359,>XM_023611276.1,RHIMIDRAFT_257383
12361,>XM_023611277.1,RHIMIDRAFT_257386
12363,>XM_023611278.1,RHIMIDRAFT_257389
12365,>XM_023611279.1,RHIMIDRAFT_257397
12367,>XM_023611280.1,RHIMIDRAFT_257432
12369,>XM_023611281.1,RHIMIDRAFT_257434
12371,>XM_023611282.1,RHIMIDRAFT_257436
12373,>XM_023611283.1,RHIMIDRAFT_257441
12375,>XM_023611284.1,RHIMIDRAFT_257448
12377,>XM_023611285.1,RHIMIDRAFT_257449
12379,>XM_023611286.1,RHIMIDRAFT_257453
12381,>XM_023611287.1,RHIMIDRAFT_257456
12383,>XM_023611288.1,RHIMIDRAFT_257458
12385,>XM_023611289.1,RHIMIDRAFT_257461
12387,>XM_023611290.1,RHIMIDRAFT_257463
12389,>XM_023611291.1,RHIMIDRAFT_257512
12391,>XM_023611292.1,RHIMIDRAFT_25759
12393,>XM_023611293.1,RHIMIDRAFT_257641
12395,>XM_023611294.1,RHIMIDRAFT_257644
12397,>XM_023611295.1,RHIMIDRAFT_257646
12399,>XM_023611296.1,RHIMIDRAFT_257647
12401,>XM_023611297.1,RHIMIDRAFT_257656
12403,>XM_023611298.1,RHIMIDRAFT_257686
12405,>XM_023611299.1,RHIMIDRAFT_257695
12407,>XM_023611300.1,RHIMIDRAFT_257701
12409,>XM_023611301.1,RHIMIDRAFT_257705
12411,>XM_023611302.1,RHIMIDRAFT_257713
12413,>XM_023611303.1,RHIMIDRAFT_257725
12415,>XM_023611304.1,RHIMIDRAFT_257745
12417,>XM_023611305.1,RHIMIDRAFT_257763
12419,>XM_023611306.1,RHIMIDRAFT_257790
12421,>XM_023611307.1,RHIMIDRAFT_257796
12423,>XM_023611308.1,RHIMIDRAFT_257822
12425,>XM_023611309.1,RHIMIDRAFT_257826
12427,>XM_023611310.1,RHIMIDRAFT_257871
12429,>XM_023611311.1,RHIMIDRAFT_257884
12431,>XM_023611312.1,RHIMIDRAFT_257903
12433,>XM_023611313.1,RHIMIDRAFT_257904
12435,>XM_023611314.1,RHIMIDRAFT_257910
12437,>XM_023611315.1,RHIMIDRAFT_257912
12439,>XM_023611316.1,RHIMIDRAFT_257974
12441,>XM_023611317.1,RHIMIDRAFT_258024
12443,>XM_023611318.1,RHIMIDRAFT_258031
12445,>XM_023611319.1,RHIMIDRAFT_258055
12447,>XM_023611320.1,RHIMIDRAFT_258072
12449,>XM_023611321.1,RHIMIDRAFT_258082
12451,>XM_023611322.1,RHIMIDRAFT_258100
12453,>XM_023611323.1,RHIMIDRAFT_258110
12455,>XM_023611324.1,RHIMIDRAFT_258163
12457,>XM_023611325.1,RHIMIDRAFT_258165
12459,>XM_023611326.1,RHIMIDRAFT_258166
12461,>XM_023611327.1,RHIMIDRAFT_258168
12463,>XM_023611328.1,RHIMIDRAFT_258182
12465,>XM_023611329.1,RHIMIDRAFT_258195
12467,>XM_023611330.1,RHIMIDRAFT_258200
12469,>XM_023611331.1,RHIMIDRAFT_258206
12471,>XM_023611332.1,RHIMIDRAFT_258207
12473,>XM_023611333.1,RHIMIDRAFT_258251
12475,>XM_023611334.1,RHIMIDRAFT_258416
12477,>XM_023611335.1,RHIMIDRAFT_258432
12479,>XM_023611336.1,RHIMIDRAFT_258434
12481,>XM_023611337.1,RHIMIDRAFT_258442
12483,>XM_023611338.1,RHIMIDRAFT_258444
12485,>XM_023611339.1,RHIMIDRAFT_258446
12487,>XM_023611340.1,RHIMIDRAFT_258449
12489,>XM_023611341.1,RHIMIDRAFT_258452
12491,>XM_023611342.1,RHIMIDRAFT_258470
12493,>XM_023611343.1,RHIMIDRAFT_25848
12495,>XM_023611344.1,RHIMIDRAFT_25850
12497,>XM_023611345.1,RHIMIDRAFT_258504
12499,>XM_023611346.1,RHIMIDRAFT_25854
12501,>XM_023611347.1,RHIMIDRAFT_2586
12503,>XM_023611348.1,RHIMIDRAFT_258603
12505,>XM_023611349.1,RHIMIDRAFT_258632
12507,>XM_023611350.1,RHIMIDRAFT_258667
12509,>XM_023611351.1,RHIMIDRAFT_258680
12511,>XM_023611352.1,RHIMIDRAFT_258685
12513,>XM_023611353.1,RHIMIDRAFT_25869
12515,>XM_023611354.1,RHIMIDRAFT_258701
12517,>XM_023611355.1,RHIMIDRAFT_258704
12519,>XM_023611356.1,RHIMIDRAFT_258709
12521,>XM_023611357.1,RHIMIDRAFT_258745
12523,>XM_023611358.1,RHIMIDRAFT_258747
12525,>XM_023611359.1,RHIMIDRAFT_258752
12527,>XM_023611360.1,RHIMIDRAFT_258753
12529,>XM_023611361.1,RHIMIDRAFT_258755
12531,>XM_023611362.1,RHIMIDRAFT_258777
12533,>XM_023611363.1,RHIMIDRAFT_258780
12535,>XM_023611364.1,RHIMIDRAFT_258783
12537,>XM_023611365.1,RHIMIDRAFT_258807
12539,>XM_023611366.1,RHIMIDRAFT_258809
12541,>XM_023611367.1,RHIMIDRAFT_258820
12543,>XM_023611368.1,RHIMIDRAFT_258830
12545,>XM_023611369.1,RHIMIDRAFT_258836
12547,>XM_023611370.1,RHIMIDRAFT_258839
12549,>XM_023611371.1,RHIMIDRAFT_258877
12551,>XM_023611372.1,RHIMIDRAFT_258900
12553,>XM_023611373.1,RHIMIDRAFT_258925
12555,>XM_023611374.1,RHIMIDRAFT_258928
12557,>XM_023611375.1,RHIMIDRAFT_258962
12559,>XM_023611376.1,RHIMIDRAFT_259021
12561,>XM_023611377.1,RHIMIDRAFT_259025
12563,>XM_023611378.1,RHIMIDRAFT_259049
12565,>XM_023611379.1,RHIMIDRAFT_259053
12567,>XM_023611380.1,RHIMIDRAFT_259064
12569,>XM_023611381.1,RHIMIDRAFT_259097
12571,>XM_023611382.1,RHIMIDRAFT_259100
12573,>XM_023611383.1,RHIMIDRAFT_259124
12575,>XM_023611384.1,RHIMIDRAFT_259150
12577,>XM_023611385.1,RHIMIDRAFT_259165
12579,>XM_023611386.1,RHIMIDRAFT_259213
12581,>XM_023611387.1,RHIMIDRAFT_259214
12583,>XM_023611388.1,RHIMIDRAFT_259218
12585,>XM_023611389.1,RHIMIDRAFT_259226
12587,>XM_023611390.1,RHIMIDRAFT_259227
12589,>XM_023611391.1,RHIMIDRAFT_259231
12591,>XM_023611392.1,RHIMIDRAFT_259232
12593,>XM_023611393.1,RHIMIDRAFT_259241
12595,>XM_023611394.1,RHIMIDRAFT_259293
12597,>XM_023611395.1,RHIMIDRAFT_259307
12599,>XM_023611396.1,RHIMIDRAFT_259308
12601,>XM_023611397.1,RHIMIDRAFT_259309
12603,>XM_023611398.1,RHIMIDRAFT_259331
12605,>XM_023611399.1,RHIMIDRAFT_259335
12607,>XM_023611400.1,RHIMIDRAFT_259360
12609,>XM_023611401.1,RHIMIDRAFT_259363
12611,>XM_023611402.1,RHIMIDRAFT_259379
12613,>XM_023611403.1,RHIMIDRAFT_259387
12615,>XM_023611404.1,RHIMIDRAFT_259398
12617,>XM_023611405.1,RHIMIDRAFT_259401
12619,>XM_023611406.1,RHIMIDRAFT_259402
12621,>XM_023611407.1,RHIMIDRAFT_259405
12623,>XM_023611408.1,RHIMIDRAFT_259408
12625,>XM_023611409.1,RHIMIDRAFT_259498
12627,>XM_023611410.1,RHIMIDRAFT_259501
12629,>XM_023611411.1,RHIMIDRAFT_259504
12631,>XM_023611412.1,RHIMIDRAFT_259506
12633,>XM_023611413.1,RHIMIDRAFT_259638
12635,>XM_023611414.1,RHIMIDRAFT_259640
12637,>XM_023611415.1,RHIMIDRAFT_259642
12639,>XM_023611416.1,RHIMIDRAFT_259652
12641,>XM_023611417.1,RHIMIDRAFT_259670
12643,>XM_023611418.1,RHIMIDRAFT_259706
12645,>XM_023611419.1,RHIMIDRAFT_259714
12647,>XM_023611420.1,RHIMIDRAFT_259716
12649,>XM_023611421.1,RHIMIDRAFT_259770
12651,>XM_023611422.1,RHIMIDRAFT_259772
12653,>XM_023611423.1,RHIMIDRAFT_259777
12655,>XM_023611424.1,RHIMIDRAFT_259784
12657,>XM_023611425.1,RHIMIDRAFT_259807
12659,>XM_023611426.1,RHIMIDRAFT_259846
12661,>XM_023611427.1,RHIMIDRAFT_259850
12663,>XM_023611428.1,RHIMIDRAFT_259860
12665,>XM_023611429.1,RHIMIDRAFT_259861
12667,>XM_023611430.1,RHIMIDRAFT_259879
12669,>XM_023611431.1,RHIMIDRAFT_259912
12671,>XM_023611432.1,RHIMIDRAFT_259926
12673,>XM_023611433.1,RHIMIDRAFT_259940
12675,>XM_023611434.1,RHIMIDRAFT_259953
12677,>XM_023611435.1,RHIMIDRAFT_259961
12679,>XM_023611436.1,RHIMIDRAFT_259982
12681,>XM_023611437.1,RHIMIDRAFT_259991
12683,>XM_023611438.1,RHIMIDRAFT_260008
12685,>XM_023611439.1,RHIMIDRAFT_260069
12687,>XM_023611440.1,RHIMIDRAFT_260071
12689,>XM_023611441.1,RHIMIDRAFT_260078
12691,>XM_023611442.1,RHIMIDRAFT_260110
12693,>XM_023611443.1,RHIMIDRAFT_260115
12695,>XM_023611444.1,RHIMIDRAFT_260118
12697,>XM_023611445.1,RHIMIDRAFT_260204
12699,>XM_023611446.1,RHIMIDRAFT_260213
12701,>XM_023611447.1,RHIMIDRAFT_260218
12703,>XM_023611448.1,RHIMIDRAFT_260227
12705,>XM_023611449.1,RHIMIDRAFT_260234
12707,>XM_023611450.1,RHIMIDRAFT_260235
12709,>XM_023611451.1,RHIMIDRAFT_260241
12711,>XM_023611452.1,RHIMIDRAFT_260313
12713,>XM_023611453.1,RHIMIDRAFT_260314
12715,>XM_023611454.1,RHIMIDRAFT_260317
12717,>XM_023611455.1,RHIMIDRAFT_260335
12719,>XM_023611456.1,RHIMIDRAFT_260338
12721,>XM_023611457.1,RHIMIDRAFT_260379
12723,>XM_023611458.1,RHIMIDRAFT_260381
12725,>XM_023611459.1,RHIMIDRAFT_260407
12727,>XM_023611460.1,RHIMIDRAFT_260410
12729,>XM_023611461.1,RHIMIDRAFT_260447
12731,>XM_023611462.1,RHIMIDRAFT_260455
12733,>XM_023611463.1,RHIMIDRAFT_260490
12735,>XM_023611464.1,RHIMIDRAFT_260512
12737,>XM_023611465.1,RHIMIDRAFT_260550
12739,>XM_023611466.1,RHIMIDRAFT_260554
12741,>XM_023611467.1,RHIMIDRAFT_260557
12743,>XM_023611468.1,RHIMIDRAFT_260561
12745,>XM_023611469.1,RHIMIDRAFT_260569
12747,>XM_023611470.1,RHIMIDRAFT_260581
12749,>XM_023611471.1,RHIMIDRAFT_260610
12751,>XM_023611472.1,RHIMIDRAFT_260683
12753,>XM_023611473.1,RHIMIDRAFT_260687
12755,>XM_023611474.1,RHIMIDRAFT_260693
12757,>XM_023611475.1,RHIMIDRAFT_260708
12759,>XM_023611476.1,RHIMIDRAFT_260718
12761,>XM_023611477.1,RHIMIDRAFT_260727
12763,>XM_023611478.1,RHIMIDRAFT_260731
12765,>XM_023611479.1,RHIMIDRAFT_260735
12767,>XM_023611480.1,RHIMIDRAFT_260737
12769,>XM_023611481.1,RHIMIDRAFT_260740
12771,>XM_023611482.1,RHIMIDRAFT_260751
12773,>XM_023611483.1,RHIMIDRAFT_260758
12775,>XM_023611484.1,RHIMIDRAFT_260787
12777,>XM_023611485.1,RHIMIDRAFT_260826
12779,>XM_023611486.1,RHIMIDRAFT_260829
12781,>XM_023611487.1,RHIMIDRAFT_260832
12783,>XM_023611488.1,RHIMIDRAFT_260858
12785,>XM_023611489.1,RHIMIDRAFT_260863
12787,>XM_023611490.1,RHIMIDRAFT_260866
12789,>XM_023611491.1,RHIMIDRAFT_260917
12791,>XM_023611492.1,RHIMIDRAFT_260959
12793,>XM_023611493.1,RHIMIDRAFT_260966
12795,>XM_023611494.1,RHIMIDRAFT_260979
12797,>XM_023611495.1,RHIMIDRAFT_261007
12799,>XM_023611496.1,RHIMIDRAFT_261033
12801,>XM_023611497.1,RHIMIDRAFT_261035
12803,>XM_023611498.1,RHIMIDRAFT_261088
12805,>XM_023611499.1,RHIMIDRAFT_261091
12807,>XM_023611500.1,RHIMIDRAFT_261111
12809,>XM_023611501.1,RHIMIDRAFT_261113
12811,>XM_023611502.1,RHIMIDRAFT_261114
12813,>XM_023611503.1,RHIMIDRAFT_261115
12815,>XM_023611504.1,RHIMIDRAFT_261146
12817,>XM_023611505.1,RHIMIDRAFT_26116
12819,>XM_023611506.1,RHIMIDRAFT_261170
12821,>XM_023611507.1,RHIMIDRAFT_261216
12823,>XM_023611508.1,RHIMIDRAFT_261217
12825,>XM_023611509.1,RHIMIDRAFT_261231
12827,>XM_023611510.1,RHIMIDRAFT_261234
12829,>XM_023611511.1,RHIMIDRAFT_261242
12831,>XM_023611512.1,RHIMIDRAFT_261245
12833,>XM_023611513.1,RHIMIDRAFT_261253
12835,>XM_023611514.1,RHIMIDRAFT_261255
12837,>XM_023611515.1,RHIMIDRAFT_261276
12839,>XM_023611516.1,RHIMIDRAFT_261294
12841,>XM_023611517.1,RHIMIDRAFT_261295
12843,>XM_023611518.1,RHIMIDRAFT_261308
12845,>XM_023611519.1,RHIMIDRAFT_261312
12847,>XM_023611520.1,RHIMIDRAFT_261315
12849,>XM_023611521.1,RHIMIDRAFT_261317
12851,>XM_023611522.1,RHIMIDRAFT_261319
12853,>XM_023611523.1,RHIMIDRAFT_261356
12855,>XM_023611524.1,RHIMIDRAFT_261377
12857,>XM_023611525.1,RHIMIDRAFT_261380
12859,>XM_023611526.1,RHIMIDRAFT_261405
12861,>XM_023611527.1,RHIMIDRAFT_261411
12863,>XM_023611528.1,RHIMIDRAFT_261412
12865,>XM_023611529.1,RHIMIDRAFT_261412
12867,>XM_023611530.1,RHIMIDRAFT_261415
12869,>XM_023611531.1,RHIMIDRAFT_261418
12871,>XM_023611532.1,RHIMIDRAFT_261425
12873,>XM_023611533.1,RHIMIDRAFT_261430
12875,>XM_023611534.1,RHIMIDRAFT_261434
12877,>XM_023611535.1,RHIMIDRAFT_261440
12879,>XM_023611536.1,RHIMIDRAFT_261441
12881,>XM_023611537.1,RHIMIDRAFT_261444
12883,>XM_023611538.1,RHIMIDRAFT_261447
12885,>XM_023611539.1,RHIMIDRAFT_261455
12887,>XM_023611540.1,RHIMIDRAFT_261457
12889,>XM_023611541.1,RHIMIDRAFT_261471
12891,>XM_023611542.1,RHIMIDRAFT_261473
12893,>XM_023611543.1,RHIMIDRAFT_261536
12895,>XM_023611544.1,RHIMIDRAFT_261540
12897,>XM_023611545.1,RHIMIDRAFT_261557
12899,>XM_023611546.1,RHIMIDRAFT_261560
12901,>XM_023611547.1,RHIMIDRAFT_261567
12903,>XM_023611548.1,RHIMIDRAFT_261600
12905,>XM_023611549.1,RHIMIDRAFT_261605
12907,>XM_023611550.1,RHIMIDRAFT_261675
12909,>XM_023611551.1,RHIMIDRAFT_261677
12911,>XM_023611552.1,RHIMIDRAFT_261680
12913,>XM_023611553.1,RHIMIDRAFT_261682
12915,>XM_023611554.1,RHIMIDRAFT_261684
12917,>XM_023611555.1,RHIMIDRAFT_261685
12919,>XM_023611556.1,RHIMIDRAFT_261692
12921,>XM_023611557.1,RHIMIDRAFT_261702
12923,>XM_023611558.1,RHIMIDRAFT_261704
12925,>XM_023611559.1,RHIMIDRAFT_261713
12927,>XM_023611560.1,RHIMIDRAFT_261725
12929,>XM_023611561.1,RHIMIDRAFT_261732
12931,>XM_023611562.1,RHIMIDRAFT_261739
12933,>XM_023611563.1,RHIMIDRAFT_261741
12935,>XM_023611564.1,RHIMIDRAFT_261774
12937,>XM_023611565.1,RHIMIDRAFT_261775
12939,>XM_023611566.1,RHIMIDRAFT_261790
12941,>XM_023611567.1,RHIMIDRAFT_261792
12943,>XM_023611568.1,RHIMIDRAFT_261794
12945,>XM_023611569.1,RHIMIDRAFT_261795
12947,>XM_023611570.1,RHIMIDRAFT_261808
12949,>XM_023611571.1,RHIMIDRAFT_261842
12951,>XM_023611572.1,RHIMIDRAFT_261861
12953,>XM_023611573.1,RHIMIDRAFT_261862
12955,>XM_023611574.1,RHIMIDRAFT_261866
12957,>XM_023611575.1,RHIMIDRAFT_261873
12959,>XM_023611576.1,RHIMIDRAFT_261875
12961,>XM_023611577.1,RHIMIDRAFT_261899
12963,>XM_023611578.1,RHIMIDRAFT_261930
12965,>XM_023611579.1,RHIMIDRAFT_261931
12967,>XM_023611580.1,RHIMIDRAFT_261932
12969,>XM_023611581.1,RHIMIDRAFT_261950
12971,>XM_023611582.1,RHIMIDRAFT_261951
12973,>XM_023611583.1,RHIMIDRAFT_262055
12975,>XM_023611584.1,RHIMIDRAFT_262057
12977,>XM_023611585.1,RHIMIDRAFT_262112
12979,>XM_023611586.1,RHIMIDRAFT_262166
12981,>XM_023611587.1,RHIMIDRAFT_262179
12983,>XM_023611588.1,RHIMIDRAFT_262219
12985,>XM_023611589.1,RHIMIDRAFT_262262
12987,>XM_023611590.1,RHIMIDRAFT_262273
12989,>XM_023611591.1,RHIMIDRAFT_262275
12991,>XM_023611592.1,RHIMIDRAFT_262281
12993,>XM_023611593.1,RHIMIDRAFT_262287
12995,>XM_023611594.1,RHIMIDRAFT_262294
12997,>XM_023611595.1,RHIMIDRAFT_262305
12999,>XM_023611596.1,RHIMIDRAFT_262324
13001,>XM_023611597.1,RHIMIDRAFT_262345
13003,>XM_023611598.1,RHIMIDRAFT_262346
13005,>XM_023611599.1,RHIMIDRAFT_262350
13007,>XM_023611600.1,RHIMIDRAFT_262360
13009,>XM_023611601.1,RHIMIDRAFT_262365
13011,>XM_023611602.1,RHIMIDRAFT_262371
13013,>XM_023611603.1,RHIMIDRAFT_262388
13015,>XM_023611604.1,RHIMIDRAFT_262391
13017,>XM_023611605.1,RHIMIDRAFT_262421
13019,>XM_023611606.1,RHIMIDRAFT_262440
13021,>XM_023611607.1,RHIMIDRAFT_262462
13023,>XM_023611608.1,RHIMIDRAFT_262465
13025,>XM_023611609.1,RHIMIDRAFT_262501
13027,>XM_023611610.1,RHIMIDRAFT_26251
13029,>XM_023611611.1,RHIMIDRAFT_262514
13031,>XM_023611612.1,RHIMIDRAFT_262527
13033,>XM_023611613.1,RHIMIDRAFT_262551
13035,>XM_023611614.1,RHIMIDRAFT_262554
13037,>XM_023611615.1,RHIMIDRAFT_262557
13039,>XM_023611616.1,RHIMIDRAFT_262582
13041,>XM_023611617.1,RHIMIDRAFT_262606
13043,>XM_023611618.1,RHIMIDRAFT_262621
13045,>XM_023611619.1,RHIMIDRAFT_262627
13047,>XM_023611620.1,RHIMIDRAFT_262631
13049,>XM_023611621.1,RHIMIDRAFT_262632
13051,>XM_023611622.1,RHIMIDRAFT_262633
13053,>XM_023611623.1,RHIMIDRAFT_262642
13055,>XM_023611624.1,RHIMIDRAFT_262645
13057,>XM_023611625.1,RHIMIDRAFT_262706
13059,>XM_023611626.1,RHIMIDRAFT_262716
13061,>XM_023611627.1,RHIMIDRAFT_262722
13063,>XM_023611628.1,RHIMIDRAFT_262735
13065,>XM_023611629.1,RHIMIDRAFT_262737
13067,>XM_023611630.1,RHIMIDRAFT_262813
13069,>XM_023611631.1,RHIMIDRAFT_262820
13071,>XM_023611632.1,RHIMIDRAFT_262866
13073,>XM_023611633.1,RHIMIDRAFT_26289
13075,>XM_023611634.1,RHIMIDRAFT_262974
13077,>XM_023611635.1,RHIMIDRAFT_262975
13079,>XM_023611636.1,RHIMIDRAFT_262978
13081,>XM_023611637.1,RHIMIDRAFT_262981
13083,>XM_023611638.1,RHIMIDRAFT_262988
13085,>XM_023611639.1,RHIMIDRAFT_262999
13087,>XM_023611640.1,RHIMIDRAFT_263004
13089,>XM_023611641.1,RHIMIDRAFT_263005
13091,>XM_023611642.1,RHIMIDRAFT_263026
13093,>XM_023611643.1,RHIMIDRAFT_263041
13095,>XM_023611644.1,RHIMIDRAFT_263043
13097,>XM_023611645.1,RHIMIDRAFT_26310
13099,>XM_023611646.1,RHIMIDRAFT_263130
13101,>XM_023611647.1,RHIMIDRAFT_263133
13103,>XM_023611648.1,RHIMIDRAFT_263162
13105,>XM_023611649.1,RHIMIDRAFT_263177
13107,>XM_023611650.1,RHIMIDRAFT_263182
13109,>XM_023611651.1,RHIMIDRAFT_263236
13111,>XM_023611652.1,RHIMIDRAFT_263240
13113,>XM_023611653.1,RHIMIDRAFT_263260
13115,>XM_023611654.1,RHIMIDRAFT_263262
13117,>XM_023611655.1,RHIMIDRAFT_263266
13119,>XM_023611656.1,RHIMIDRAFT_263270
13121,>XM_023611657.1,RHIMIDRAFT_263286
13123,>XM_023611658.1,RHIMIDRAFT_263323
13125,>XM_023611659.1,RHIMIDRAFT_263340
13127,>XM_023611660.1,RHIMIDRAFT_263352
13129,>XM_023611661.1,RHIMIDRAFT_263379
13131,>XM_023611662.1,RHIMIDRAFT_263385
13133,>XM_023611663.1,RHIMIDRAFT_263386
13135,>XM_023611664.1,RHIMIDRAFT_263390
13137,>XM_023611665.1,RHIMIDRAFT_263397
13139,>XM_023611666.1,RHIMIDRAFT_263408
13141,>XM_023611667.1,RHIMIDRAFT_263411
13143,>XM_023611668.1,RHIMIDRAFT_263421
13145,>XM_023611669.1,RHIMIDRAFT_263424
13147,>XM_023611670.1,RHIMIDRAFT_263428
13149,>XM_023611671.1,RHIMIDRAFT_263444
13151,>XM_023611672.1,RHIMIDRAFT_263447
13153,>XM_023611673.1,RHIMIDRAFT_263453
13155,>XM_023611674.1,RHIMIDRAFT_263485
13157,>XM_023611675.1,RHIMIDRAFT_263488
13159,>XM_023611676.1,RHIMIDRAFT_263491
13161,>XM_023611677.1,RHIMIDRAFT_263493
13163,>XM_023611678.1,RHIMIDRAFT_263498
13165,>XM_023611679.1,RHIMIDRAFT_263537
13167,>XM_023611680.1,RHIMIDRAFT_263547
13169,>XM_023611681.1,RHIMIDRAFT_263553
13171,>XM_023611682.1,RHIMIDRAFT_263560
13173,>XM_023611683.1,RHIMIDRAFT_263587
13175,>XM_023611684.1,RHIMIDRAFT_263595
13177,>XM_023611685.1,RHIMIDRAFT_263630
13179,>XM_023611686.1,RHIMIDRAFT_263632
13181,>XM_023611687.1,RHIMIDRAFT_263634
13183,>XM_023611688.1,RHIMIDRAFT_263636
13185,>XM_023611689.1,RHIMIDRAFT_263638
13187,>XM_023611690.1,RHIMIDRAFT_263642
13189,>XM_023611691.1,RHIMIDRAFT_263693
13191,>XM_023611692.1,RHIMIDRAFT_263710
13193,>XM_023611693.1,RHIMIDRAFT_263731
13195,>XM_023611694.1,RHIMIDRAFT_263734
13197,>XM_023611695.1,RHIMIDRAFT_263741
13199,>XM_023611696.1,RHIMIDRAFT_263742
13201,>XM_023611697.1,RHIMIDRAFT_263750
13203,>XM_023611698.1,RHIMIDRAFT_26376
13205,>XM_023611699.1,RHIMIDRAFT_263762
13207,>XM_023611700.1,RHIMIDRAFT_263765
13209,>XM_023611701.1,RHIMIDRAFT_263766
13211,>XM_023611702.1,RHIMIDRAFT_263769
13213,>XM_023611703.1,RHIMIDRAFT_263770
13215,>XM_023611704.1,RHIMIDRAFT_263772
13217,>XM_023611705.1,RHIMIDRAFT_263774
13219,>XM_023611706.1,RHIMIDRAFT_263822
13221,>XM_023611707.1,RHIMIDRAFT_263826
13223,>XM_023611708.1,RHIMIDRAFT_263838
13225,>XM_023611709.1,RHIMIDRAFT_263862
13227,>XM_023611710.1,RHIMIDRAFT_263866
13229,>XM_023611711.1,RHIMIDRAFT_263876
13231,>XM_023611712.1,RHIMIDRAFT_263886
13233,>XM_023611713.1,RHIMIDRAFT_263891
13235,>XM_023611714.1,RHIMIDRAFT_263894
13237,>XM_023611715.1,RHIMIDRAFT_263899
13239,>XM_023611716.1,RHIMIDRAFT_263916
13241,>XM_023611717.1,RHIMIDRAFT_263920
13243,>XM_023611718.1,RHIMIDRAFT_263922
13245,>XM_023611719.1,RHIMIDRAFT_263923
13247,>XM_023611720.1,RHIMIDRAFT_263930
13249,>XM_023611721.1,RHIMIDRAFT_263939
13251,>XM_023611722.1,RHIMIDRAFT_264003
13253,>XM_023611723.1,RHIMIDRAFT_264020
13255,>XM_023611724.1,RHIMIDRAFT_264061
13257,>XM_023611725.1,RHIMIDRAFT_264069
13259,>XM_023611726.1,RHIMIDRAFT_264074
13261,>XM_023611727.1,RHIMIDRAFT_264077
13263,>XM_023611728.1,RHIMIDRAFT_264078
13265,>XM_023611729.1,RHIMIDRAFT_264085
13267,>XM_023611730.1,RHIMIDRAFT_264093
13269,>XM_023611731.1,RHIMIDRAFT_264118
13271,>XM_023611732.1,RHIMIDRAFT_264144
13273,>XM_023611733.1,RHIMIDRAFT_264157
13275,>XM_023611734.1,RHIMIDRAFT_264161
13277,>XM_023611735.1,RHIMIDRAFT_264191
13279,>XM_023611736.1,RHIMIDRAFT_264212
13281,>XM_023611737.1,RHIMIDRAFT_264252
13283,>XM_023611738.1,RHIMIDRAFT_264263
13285,>XM_023611739.1,RHIMIDRAFT_264275
13287,>XM_023611740.1,RHIMIDRAFT_264292
13289,>XM_023611741.1,RHIMIDRAFT_264307
13291,>XM_023611742.1,RHIMIDRAFT_264309
13293,>XM_023611743.1,RHIMIDRAFT_264374
13295,>XM_023611744.1,RHIMIDRAFT_264382
13297,>XM_023611745.1,RHIMIDRAFT_264384
13299,>XM_023611746.1,RHIMIDRAFT_264385
13301,>XM_023611747.1,RHIMIDRAFT_264386
13303,>XM_023611748.1,RHIMIDRAFT_264395
13305,>XM_023611749.1,RHIMIDRAFT_264399
13307,>XM_023611750.1,RHIMIDRAFT_264414
13309,>XM_023611751.1,RHIMIDRAFT_264426
13311,>XM_023611752.1,RHIMIDRAFT_264429
13313,>XM_023611753.1,RHIMIDRAFT_264430
13315,>XM_023611754.1,RHIMIDRAFT_264437
13317,>XM_023611755.1,RHIMIDRAFT_264450
13319,>XM_023611756.1,RHIMIDRAFT_26450
13321,>XM_023611757.1,RHIMIDRAFT_264520
13323,>XM_023611758.1,RHIMIDRAFT_264529
13325,>XM_023611759.1,RHIMIDRAFT_264530
13327,>XM_023611760.1,RHIMIDRAFT_264562
13329,>XM_023611761.1,RHIMIDRAFT_264564
13331,>XM_023611762.1,RHIMIDRAFT_264567
13333,>XM_023611763.1,RHIMIDRAFT_264570
13335,>XM_023611764.1,RHIMIDRAFT_264579
13337,>XM_023611765.1,RHIMIDRAFT_264590
13339,>XM_023611766.1,RHIMIDRAFT_264669
13341,>XM_023611767.1,RHIMIDRAFT_264674
13343,>XM_023611768.1,RHIMIDRAFT_264704
13345,>XM_023611769.1,RHIMIDRAFT_264714
