,accession,gene
108029,>XM_039105846.2,Ebf4
108031,>XM_039105847.1,Ebf4
108033,>XM_039105849.2,Ebf4
108035,>XM_039105850.2,Ebf4
108037,>XM_039105853.2,Ebf4
108039,>XM_039105855.2,Qsox2
108041,>XM_039105858.2,Tmem230
108043,>XM_039105859.2,Uqcc1
108045,>XM_039105860.2,Eed
108047,>XM_039105861.2,Uqcc1
108049,>XM_039105862.1,Uqcc1
108051,>XM_039105863.2,C5ar1
108053,>XM_039105864.2,Eed
108055,>XM_039105865.2,Gtf3c4
108057,>XM_039105866.2,Fpgs
108059,>XM_039105869.2,Elp4
108061,>XM_039105870.2,Elp4
108063,>XM_039105871.2,Elp4
108065,>XM_039105872.2,Traf1
108067,>XM_039105873.2,Traf1
108069,>XM_039105874.2,Cstdc2
108071,>XM_039105875.2,Cstdc2
108073,>XM_039105878.2,Psmf1
108075,>XM_039105882.2,Prdm11
108077,>XM_039105883.2,Bpifa3
108079,>XM_039105884.2,Bpifa3
108081,>XM_039105886.2,Bpifa3
108083,>XM_039105887.2,Bpifa3
108085,>XM_039105889.2,Muc15
108087,>XM_039105890.2,Afg2b
108089,>XM_039105891.2,Sqor
108091,>XM_039105892.2,Sqor
108093,>XM_039105894.2,Duox2
108095,>XM_039105896.2,Acvr1
108097,>XM_039105898.2,Acvr1
108099,>XM_039105899.2,Acvr1
108101,>XM_039105901.2,Tmem126b
108103,>XM_039105902.2,Acvr1
108105,>XM_039105904.2,Acvr1
108107,>XM_039105906.2,Acvr1
108109,>XM_039105907.2,Pde1a
108111,>XM_039105908.2,Pde1a
108113,>XM_039105909.2,Pde1a
108115,>XM_039105910.2,Pde1a
108117,>XM_039105916.2,Atf2
108119,>XM_039105917.2,Itpka
108121,>XM_039105918.2,P2rx3
108123,>XM_039105924.2,Dgkz
108125,>XM_039105925.2,Ankrd42
108127,>XM_039105926.2,Dgkz
108129,>XM_039105927.2,Slc20a1
108131,>XM_039105928.1,Slc20a1
108133,>XM_039105929.2,Ankrd42
108135,>XM_039105930.2,Ankrd42
108137,>XM_039105931.2,Abcb11
108139,>XM_039105932.2,Abcb11
108141,>XM_039105933.2,Abcb11
108143,>XM_039105945.2,Ppig
108145,>XM_039105948.2,Cd82
108147,>XM_039105949.2,Nars2
108149,>XM_039105951.2,Cd82
108151,>XM_039105953.2,Cd82
108153,>XM_039105956.2,Nars2
108155,>XM_039105957.2,Src
108157,>XM_039105958.2,Src
108159,>XM_039105960.2,Src
108161,>XM_039105961.2,Src
108163,>XM_039105962.2,Src
108165,>XM_039105963.2,Src
108167,>XM_039105964.2,Src
108169,>XM_039105965.2,Src
108171,>XM_039105966.2,Src
108173,>XM_039105968.2,Alg8
108175,>XM_039105970.2,Sycp2
108177,>XM_039105971.2,Alg8
108179,>XM_039105973.2,Chn1
108181,>XM_039105979.2,Pomt1
108183,>XM_039105982.2,Strbp
108185,>XM_039105983.2,Alg8
108187,>XM_039105984.2,Strbp
108189,>XM_039105985.2,Strbp
108191,>XM_039105986.2,Strbp
108193,>XM_039105987.2,Strbp
108195,>XM_039105994.2,Cox4i2
108197,>XM_039105995.2,Nr2f2
108199,>XM_039105997.1,Plcb2
108201,>XM_039105998.2,Slc2a8
108203,>XM_039105999.2,Slc2a8
108205,>XM_039106001.2,Slc24a3
108207,>XM_039106002.2,Bmp7
108209,>XM_039106003.2,Vegp2
108211,>XM_039106004.2,Vegp2
108213,>XM_039106011.2,Madd
108215,>XM_039106013.2,Lrrc32
108217,>XM_039106019.2,Madd
108219,>XM_039106021.2,Madd
108221,>XM_039106022.2,Madd
108223,>XM_039106028.2,Madd
108225,>XM_039106031.2,Madd
108227,>XM_039106051.2,Lcn4l3
108229,>XM_039106053.2,Lcn4l1
108231,>XM_039106054.2,Rpl39l3
108233,>XM_039106055.2,LOC120101432
108235,>XM_039106057.2,Rps16l1
108237,>XM_039106059.2,Rpl37l4
108239,>XM_039106066.1,LOC103691839
108241,>XM_039106070.2,Olr35
108243,>XM_039106072.1,LOC120101452
108245,>XM_039106073.1,Or4c10
108247,>XM_039106074.2,Rpl38l2
108249,>XM_039106083.2,Psmb3l2
108251,>XM_039106084.2,Pold3
108253,>XM_039106087.2,LOC120101464
108255,>XM_039106088.1,LOC120101465
108257,>XM_039106089.2,LOC120101466
108259,>XM_039106090.2,LOC120101467
108261,>XM_039106092.1,Spint4
108263,>XM_039106096.2,Zfp873l1
108265,>XM_039106100.2,Mrpl48
108267,>XM_039106101.1,Zbtb6l1
108269,>XM_039106102.2,Mrpl48
108271,>XM_039106103.2,Lrp1b
108273,>XM_039106104.1,LOC120101491
108275,>XM_039106106.2,LOC134478819
108277,>XM_039106111.2,LOC134478852
108279,>XM_039106113.2,Art2b
108281,>XM_039106114.2,Stpg3
108283,>XM_039106116.2,Ajm1
108285,>XM_039106117.2,Ajm1
108287,>XM_039106121.2,Ccdc187
108289,>XM_039106122.2,Ccdc187
108291,>XM_039106123.2,Folr2
108293,>XM_039106125.2,Ccdc187
108295,>XM_039106126.2,Ccdc187
108297,>XM_039106127.2,Ccdc187
108299,>XM_039106128.2,Lhx3
108301,>XM_039106129.2,Folr2
108303,>XM_039106131.2,Adamts13
108305,>XM_039106132.2,Adamts13
108307,>XM_039106133.2,Adamts13
108309,>XM_039106136.2,Adamts13
108311,>XM_039106137.2,Adamts13
108313,>XM_039106138.2,Adamts13
108315,>XM_039106139.2,Adamts13
108317,>XM_039106140.2,Adamts13
108319,>XM_039106142.2,Adamtsl2
108321,>XM_039106143.2,Adamtsl2
108323,>XM_039106144.2,Adamtsl2
108325,>XM_039106146.2,Ppp1r26
108327,>XM_039106149.2,Ppp1r26
108329,>XM_039106150.2,Ppp1r26
108331,>XM_039106152.2,Setx
108333,>XM_039106155.2,Ttf1
108335,>XM_039106156.2,Ttf1
108337,>XM_039106157.2,Rapgef1
108339,>XM_039106158.2,Rapgef1
108341,>XM_039106159.2,Rapgef1
108343,>XM_039106160.2,Rapgef1
108345,>XM_039106161.2,Rapgef1
108347,>XM_039106162.2,Rapgef1
108349,>XM_039106163.2,Rapgef1
108351,>XM_039106164.2,Rapgef1
108353,>XM_039106165.2,Rapgef1
108355,>XM_039106167.2,Rapgef1
108357,>XM_039106168.2,Rapgef1
108359,>XM_039106169.2,Rapgef1
108361,>XM_039106170.2,LOC100361008
108363,>XM_039106171.2,Hmcn2
108365,>XM_039106173.2,Anapc15
108367,>XM_039106176.2,Anapc15
108369,>XM_039106178.2,Pip5kl1
108371,>XM_039106179.2,Pip5kl1
108373,>XM_039106180.2,Pip5kl1
108375,>XM_039106181.2,St6galnac4
108377,>XM_039106182.2,Anapc15
108379,>XM_039106183.2,Ptrh1
108381,>XM_039106185.2,Anapc15
108383,>XM_039106187.2,Garnl3
108385,>XM_039106188.2,Garnl3
108387,>XM_039106195.2,Garnl3
108389,>XM_039106196.2,Anapc15
108391,>XM_039106197.2,Garnl3
108393,>XM_039106198.2,Garnl3
108395,>XM_039106200.2,Garnl3
108397,>XM_039106201.2,Garnl3
108399,>XM_039106202.2,Garnl3
108401,>XM_039106204.1,Anapc15
108403,>XM_039106205.2,Ralgps1
108405,>XM_039106206.2,Ralgps1
108407,>XM_039106207.2,Ralgps1
108409,>XM_039106208.2,Anapc15
108411,>XM_039106209.2,Ralgps1
108413,>XM_039106211.2,Zbtb34
108415,>XM_039106212.2,Zbtb34
108417,>XM_039106216.2,Gapvd1
108419,>XM_039106218.2,C5l1
108421,>XM_039106219.2,Epm2a
108423,>XM_039106220.1,C5l1
108425,>XM_039106221.1,C5l1
108427,>XM_039106222.1,C5l1
108429,>XM_039106225.1,C5l1
108431,>XM_039106227.2,Cntrl
108433,>XM_039106229.2,Cntrl
108435,>XM_039106230.2,Cntrl
108437,>XM_039106231.2,Cntrl
108439,>XM_039106233.2,Cntrl
108441,>XM_039106235.2,Cntrl
108443,>XM_039106236.1,Rps29-ps18
108445,>XM_039106237.2,LOC120101528
108447,>XM_039106238.2,Ttll11
108449,>XM_039106239.2,Ttll11
108451,>XM_039106241.2,Nr6a1
108453,>XM_039106242.2,Nr6a1
108455,>XM_039106243.2,Nr6a1
108457,>XM_039106244.2,Nr6a1
108459,>XM_039106245.2,Nr6a1
108461,>XM_039106246.2,Nr6a1
108463,>XM_039106247.2,LOC100362366
108465,>XM_039106248.2,LOC120101542
108467,>XM_039106249.1,Elobl8
108469,>XM_039106250.2,Lypd6
108471,>XM_039106253.2,Rif1
108473,>XM_039106254.2,Rif1
108475,>XM_039106255.2,Rif1
108477,>XM_039106256.2,Rif1
108479,>XM_039106257.2,Rif1
108481,>XM_039106258.2,Neb
108483,>XM_039106259.2,Neb
108485,>XM_039106274.1,Neb
108487,>XM_039106275.2,C1h11orf58
108489,>XM_039106281.1,Neb
108491,>XM_039106300.1,Neb
108493,>XM_039106301.2,Sox6
108495,>XM_039106304.2,Sox6
108497,>XM_039106305.2,Pkp4
108499,>XM_039106306.2,Pkp4
108501,>XM_039106307.2,Pkp4
108503,>XM_039106308.2,Pkp4
108505,>XM_039106309.2,Pkp4
108507,>XM_039106310.2,Pkp4
108509,>XM_039106311.2,Pkp4
108511,>XM_039106313.2,Sox6
108513,>XM_039106314.2,Pkp4
108515,>XM_039106315.2,Pkp4
108517,>XM_039106316.2,Pkp4
108519,>XM_039106317.2,Pkp4
108521,>XM_039106318.2,Pkp4
108523,>XM_039106321.2,Pkp4
108525,>XM_039106322.2,Pkp4
108527,>XM_039106324.2,Pkp4
108529,>XM_039106325.2,Pkp4
108531,>XM_039106326.2,LOC120101550
108533,>XM_039106327.2,Sox6
108535,>XM_039106328.1,Sox6
108537,>XM_039106329.2,Cobll1
108539,>XM_039106330.2,Cobll1
108541,>XM_039106332.2,Cobll1
108543,>XM_039106333.2,Cobll1
108545,>XM_039106334.2,Sox6
108547,>XM_039106337.2,Cobll1
108549,>XM_039106338.2,Sox6
108551,>XM_039106339.2,Rps3l1
108553,>XM_039106343.2,Sox6
108555,>XM_039106354.2,Sox6
108557,>XM_039106360.2,Sox6
108559,>XM_039106361.2,Cers6
108561,>XM_039106363.2,Sox6
108563,>XM_039106364.2,Mettl8
108565,>XM_039106365.2,Mettl8
108567,>XM_039106374.2,Sox6
108569,>XM_039106377.2,Sox6
108571,>XM_039106378.2,Sp3
108573,>XM_039106379.2,Sp3
108575,>XM_039106384.2,Ttn
108577,>XM_039106385.2,Ttn
108579,>XM_039106386.2,Ttn
108581,>XM_039106387.2,Ttn
108583,>XM_039106388.2,Ttn
108585,>XM_039106389.2,Ttn
108587,>XM_039106391.2,Ttn
108589,>XM_039106393.2,Ttn
108591,>XM_039106400.2,Ttn
108593,>XM_039106402.2,Ttn
108595,>XM_039106403.2,Ttn
108597,>XM_039106405.2,Ttn
108599,>XM_039106406.2,Ttn
108601,>XM_039106407.2,Ttn
108603,>XM_039106408.2,Ttn
108605,>XM_039106409.2,Ttn
108607,>XM_039106412.2,Ttn
108609,>XM_039106413.2,Ttn
108611,>XM_039106415.2,Ttn
108613,>XM_039106416.2,Ttn
108615,>XM_039106417.2,Ttn
108617,>XM_039106418.2,Ttn
108619,>XM_039106420.2,Ttn
108621,>XM_039106421.2,Ttn
108623,>XM_039106423.2,Ttn
108625,>XM_039106424.2,Ttn
108627,>XM_039106425.2,Ttn
108629,>XM_039106426.2,Ttn
108631,>XM_039106428.2,Ttn
108633,>XM_039106429.2,Ttn
108635,>XM_039106430.2,Ttn
108637,>XM_039106431.2,Ttn
108639,>XM_039106432.2,Ttn
108641,>XM_039106433.2,Ttn
108643,>XM_039106435.2,Pjvk
108645,>XM_039106438.2,Insc
108647,>XM_039106440.2,Insc
108649,>XM_039106441.2,Insc
108651,>XM_039106442.2,Pole4l1
108653,>XM_039106443.2,Fsip2
108655,>XM_039106444.2,Fsip2
108657,>XM_039106447.1,Itgav
108659,>XM_039106449.2,Tnks1bp1
108661,>XM_039106451.2,Phf21a
108663,>XM_039106452.2,Far1
108665,>XM_039106453.2,Far1
108667,>XM_039106456.2,D430041D05Rikl
108669,>XM_039106457.2,D430041D05Rikl
108671,>XM_039106460.2,Ano3
108673,>XM_039106461.2,Ano3
108675,>XM_039106462.2,Potefam1
108677,>XM_039106463.2,Rps8-ps17
108679,>XM_039106464.2,Tmco5b
108681,>XM_039106465.2,Tmco5b
108683,>XM_039106466.2,Fmn1
108685,>XM_039106467.2,Fmn1
108687,>XM_039106468.2,Fmn1
108689,>XM_039106470.2,Fmn1
108691,>XM_039106472.2,Fmn1
108693,>XM_039106474.2,Fmn1
108695,>XM_039106476.2,Cdin1
108697,>XM_039106477.2,Cdin1
108699,>XM_039106478.2,Cdin1
108701,>XM_039106479.2,Tmco5a
108703,>XM_039106480.2,Tmco5a
108705,>XM_039106485.2,Tmco5a
108707,>XM_039106490.2,Megf8
108709,>XM_039106493.2,Bahd1
108711,>XM_039106494.2,Sptbn5
108713,>XM_039106495.2,Sptbn5
108715,>XM_039106496.2,Sptbn5
108717,>XM_039106497.2,Sptbn5
108719,>XM_039106498.2,Sptbn5
108721,>XM_039106499.2,Sptbn5
108723,>XM_039106500.2,Sptbn5
108725,>XM_039106501.2,Sptbn5
108727,>XM_039106502.2,Sptbn5
108729,>XM_039106503.2,Mga
108731,>XM_039106505.2,Mga
108733,>XM_039106506.2,Mga
108735,>XM_039106507.2,Mga
108737,>XM_039106508.2,Mga
108739,>XM_039106509.2,Mga
108741,>XM_039106511.2,Pla2g4e
108743,>XM_039106513.2,Pla2g4e
108745,>XM_039106514.2,Pla2g4e
108747,>XM_039106516.2,Pla2g4e
108749,>XM_039106519.2,Zfp106
108751,>XM_039106529.2,Tubgcp4
108753,>XM_039106530.1,Tubgcp4
108755,>XM_039106531.2,Tubgcp4
108757,>XM_039106532.2,Tubgcp4
108759,>XM_039106534.2,Shf
108761,>XM_039106535.2,Shf
108763,>XM_039106536.2,Shf
108765,>XM_039106537.2,LOC120101643
108767,>XM_039106538.2,LOC120101643
108769,>XM_039106540.2,LOC120101644
108771,>XM_039106541.2,LOC120101644
108773,>XM_039106542.2,LOC120101644
108775,>XM_039106543.2,LOC120101644
108777,>XM_039106545.2,LOC120101647
108779,>XM_039106546.2,Cep152
108781,>XM_039106547.2,Cep152
108783,>XM_039106548.2,Cep152
108785,>XM_039106550.2,Cep152
108787,>XM_039106551.2,Cep152
108789,>XM_039106552.2,Cep152
108791,>XM_039106553.2,Cep152
108793,>XM_039106557.2,Cep152
108795,>XM_039106558.2,LOC120101650
108797,>XM_039106559.2,LOC120101654
108799,>XM_039106561.2,LOC100909998
108801,>XM_039106563.2,Vinac1
108803,>XM_039106564.2,Plcb3
108805,>XM_039106569.2,Megf8
108807,>XM_039106576.2,Shld1
108809,>XM_039106578.2,Nop10l1
108811,>XM_039106580.2,Cpne8l1
108813,>XM_039106581.2,Slc6a18
108815,>XM_039106582.1,LOC120101681
108817,>XM_039106583.1,Megf8
108819,>XM_039106584.1,Or4f4a
108821,>XM_039106587.2,Rpl31l6
108823,>XM_039106588.2,Hmgn2l1
108825,>XM_039106594.2,LOC108350623
108827,>XM_039106596.2,Zfp931l1
108829,>XM_039106597.2,Zfp950l10
108831,>XM_039106604.2,LOC120101714
108833,>XM_039106608.2,Banf2
108835,>XM_039106609.2,Banf2
108837,>XM_039106610.2,Banf2
108839,>XM_039106616.1,Cfap61
108841,>XM_039106619.2,Cfap61
108843,>XM_039106622.2,Ralgapa2
108845,>XM_039106623.2,Ralgapa2
108847,>XM_039106624.2,Ralgapa2
108849,>XM_039106628.2,Kiz
108851,>XM_039106629.2,Nkx2-4
108853,>XM_039106630.2,Dpp3l1
108855,>XM_039106633.2,ZNF69l
108857,>XM_039106634.2,LOC100362296
108859,>XM_039106636.2,Zfp442
108861,>XM_039106638.2,LOC102555217
108863,>XM_039106642.2,Zfp120
108865,>XM_039106644.2,3300002I08Rikl1
108867,>XM_039106646.2,3300002I08Rikl1
108869,>XM_039106648.2,Hbe1
108871,>XM_039106650.2,Hbe1
108873,>XM_039106651.2,Ninl
108875,>XM_039106653.2,Ninl
108877,>XM_039106654.2,Ninl
108879,>XM_039106657.2,Ninl
108881,>XM_039106658.2,Snphl1
108883,>XM_039106671.1,Nol4l
108885,>XM_039106672.2,Nol4l
108887,>XM_039106673.2,Nol4l
108889,>XM_039106674.2,Nol4l
108891,>XM_039106675.2,Nol4l
108893,>XM_039106676.2,Nol4l
108895,>XM_039106677.2,Nol4l
108897,>XM_039106678.2,Nol4l
108899,>XM_039106679.2,Nol4l
108901,>XM_039106690.2,Snrpel3
108903,>XM_039106691.2,Zfp341
108905,>XM_039106692.2,Zfp341
108907,>XM_039106694.1,Zfp341
108909,>XM_039106695.1,C1h10orf90
108911,>XM_039106696.2,Eef1a1l2
108913,>XM_039106698.2,Rpl38l6
108915,>XM_039106702.1,LOC120101769
108917,>XM_039106704.2,LOC120101769
108919,>XM_039106706.1,LOC120101770
108921,>XM_039106708.2,LOC120101770
108923,>XM_039106711.2,Mtcl2
108925,>XM_039106712.2,Tldc2
108927,>XM_039106713.2,Mroh8
108929,>XM_039106714.2,Mroh8
108931,>XM_039106715.2,Mroh8
108933,>XM_039106718.2,Banf1
108935,>XM_039106720.2,L3mbtl1
108937,>XM_039106721.2,L3mbtl1
108939,>XM_039106722.2,L3mbtl1
108941,>XM_039106723.2,Snx21
108943,>XM_039106725.2,Ripor3
108945,>XM_039106726.2,Ripor3
108947,>XM_039106727.2,Atp9a
108949,>XM_039106731.2,Atp9a
108951,>XM_039106732.2,Tshz2
108953,>XM_039106733.1,Or56b2k
108955,>XM_039106734.2,Tshz2
108957,>XM_039106735.2,Ankrd60
108959,>XM_039106736.2,Ankrd60
108961,>XM_039106737.2,Ankrd60
108963,>XM_039106738.2,Ankrd60
108965,>XM_039106739.2,Tubb1
108967,>XM_039106740.2,Zfp431l5
108969,>XM_039106741.2,Zfp873l3
108971,>XM_039106742.2,LOC120101823
108973,>XM_039106744.2,LOC120093132
108975,>XM_039106745.2,LOC120101824
108977,>XM_039106748.1,Zfp931
108979,>XM_039106754.2,Cdh4
108981,>XM_039106756.2,Lsm14b
108983,>XM_039106757.2,Lsm14b
108985,>XM_039106758.2,Rbbp8nl
108987,>XM_039106759.2,Rbbp8nl
108989,>XM_039106760.2,Dido1
108991,>XM_039106761.2,Tcfl5
108993,>XM_039106762.2,Col20a1
108995,>XM_039106763.2,Col20a1
108997,>XM_039106764.2,Col20a1
108999,>XM_039106765.2,Col20a1
109001,>XM_039106766.2,Rpl34l2
109003,>XM_039106768.2,LOC108348230
109005,>XM_039106775.2,Tbc1d13
109007,>XM_039106776.2,Tbc1d13
109009,>XM_039106777.2,Set
109011,>XM_039106778.2,Set
109013,>XM_039106780.2,Nup188
109015,>XM_039106781.2,Rpl38l5
109017,>XM_039106783.2,Arfip2
109019,>XM_039106784.2,Fmnl2
109021,>XM_039106785.2,Fmnl2
109023,>XM_039106786.2,Fmnl2
109025,>XM_039106787.2,Fmnl2
109027,>XM_039106788.2,Fmnl2
109029,>XM_039106789.2,Fmnl2
109031,>XM_039106790.2,Fmnl2
109033,>XM_039106792.2,Agbl2
109035,>XM_039106793.2,Agbl2
109037,>XM_039106794.2,Agbl2
109039,>XM_039106799.2,Agbl2
109041,>XM_039106802.2,Ckap5
109043,>XM_039106803.2,Ckap5
109045,>XM_039106805.2,Taf10
109047,>XM_039106807.1,Dll4l1
109049,>XM_039106808.1,Dll4l1
109051,>XM_039106809.2,Stard9
109053,>XM_039106810.2,Stard9
109055,>XM_039106814.2,Stard9
109057,>XM_039106816.2,Cdan1
109059,>XM_039106818.2,Tmem62
109061,>XM_039106820.2,Tmem62
109063,>XM_039106822.1,Tmem62
109065,>XM_039106826.2,Frmd5
109067,>XM_039106827.2,Frmd5
109069,>XM_039106829.2,Frmd5
109071,>XM_039106833.2,Frmd5
109073,>XM_039106834.2,Frmd5
109075,>XM_039106836.2,Frmd5
109077,>XM_039106837.2,Frmd5
109079,>XM_039106840.2,LOC120101915
109081,>XM_039106841.2,Atp8b4
109083,>XM_039106842.2,Atp8b4
109085,>XM_039106843.2,Atp8b4
109087,>XM_039106844.2,Atp8b4
109089,>XM_039106846.2,Atp8b4
109091,>XM_039106847.2,Atp8b4
109093,>XM_039106848.1,Atp8b4
109095,>XM_039106850.2,Atp8b4
109097,>XM_039106851.1,Atp8b4
109099,>XM_039106853.2,Macrod2
109101,>XM_039106854.2,Macrod2
109103,>XM_039106855.2,Macrod2
109105,>XM_039106856.2,Macrod2
109107,>XM_039106857.2,Macrod2
109109,>XM_039106858.2,Macrod2
109111,>XM_039106860.2,Macrod2
109113,>XM_039106861.2,Macrod2
109115,>XM_039106863.2,Ccm2l
109117,>XM_039106864.2,Ccm2l
109119,>XM_039106865.2,Ccm2l
109121,>XM_039106866.2,Ccm2l
109123,>XM_039106869.2,Cep250
109125,>XM_039106870.2,Cep250
109127,>XM_039106871.2,Cep250
109129,>XM_039106872.2,Cep250
109131,>XM_039106873.2,Asah2
109133,>XM_039106874.2,C3h20orf173
109135,>XM_039106875.2,Tp53rka
109137,>XM_039106878.2,Asah2
109139,>XM_039106879.2,Asah2
109141,>XM_039106880.2,C1h10orf90
109143,>XM_039106881.2,Fbxl13
109145,>XM_039106882.2,Fbxl13
109147,>XM_039106883.2,Fbxl13
109149,>XM_039106884.2,Fbxl13
109151,>XM_039106885.2,Fbxl13
109153,>XM_039106890.2,Tas2r103
109155,>XM_039106892.2,Tas2r103
109157,>XM_039106893.2,Tas2r103
109159,>XM_039106895.2,Hoxa2
109161,>XM_039106896.2,Hoxa2
109163,>XM_039106897.2,Hoxa3
109165,>XM_039106899.2,Clec2d
109167,>XM_039106900.2,Clec2d
109169,>XM_039106901.2,Clec2d
109171,>XM_039106902.2,Clec2d
109173,>XM_039106903.2,Hbs1l
109175,>XM_039106904.2,Gng12
109177,>XM_039106907.2,Tmf1
109179,>XM_039106909.2,Hbs1l
109181,>XM_039106910.2,Cdk6
109183,>XM_039106911.2,Asah2
109185,>XM_039106912.2,Hbs1l
109187,>XM_039106913.1,Dmtf1
109189,>XM_039106916.2,Wnt7a
109191,>XM_039106917.2,Wnt7a
109193,>XM_039106921.2,Wnk1
109195,>XM_039106922.2,Wnk1
109197,>XM_039106924.2,Wnk1
109199,>XM_039106925.2,Wnk1
109201,>XM_039106926.2,Wnk1
109203,>XM_039106927.2,Wnk1
109205,>XM_039106928.2,Wnk1
109207,>XM_039106929.2,Wnk1
109209,>XM_039106930.2,Wnk1
109211,>XM_039106931.2,Wnk1
109213,>XM_039106932.2,Wnk1
109215,>XM_039106933.2,Wnk1
109217,>XM_039106935.2,Wnk1
109219,>XM_039106936.2,Wnk1
109221,>XM_039106937.2,Wnk1
109223,>XM_039106938.2,Wnk1
109225,>XM_039106939.2,Wnk1
109227,>XM_039106940.2,Wnk1
109229,>XM_039106941.2,Wnk1
109231,>XM_039106942.2,Exoc4
109233,>XM_039106944.2,Exoc4
109235,>XM_039106945.2,Cntn4
109237,>XM_039106946.2,Cntn4
109239,>XM_039106947.2,Ptpn6
109241,>XM_039106948.2,Pik3c2g
109243,>XM_039106950.2,Kcnh2
109245,>XM_039106951.2,Kcnh2
109247,>XM_039106952.2,Sox5
109249,>XM_039106953.2,Sox5
109251,>XM_039106956.1,Olr1
109253,>XM_039106957.2,Olr1
109255,>XM_039106965.2,Rpl27a
109257,>XM_039106974.2,Zfp384
109259,>XM_039106980.2,Nat8b
109261,>XM_039106983.2,Slc6a13
109263,>XM_039106984.2,Camk1
109265,>XM_039106985.2,Camk1
109267,>XM_039106986.2,Stambp
109269,>XM_039106987.2,Stambp
109271,>XM_039106988.2,Asah2
109273,>XM_039106989.2,Grip2
109275,>XM_039106990.2,Prok2
109277,>XM_039106993.2,Akr1d1
109279,>XM_039106996.2,Adcyap1r1
109281,>XM_039106999.2,Adcyap1r1
109283,>XM_039107000.2,Adcyap1r1
109285,>XM_039107007.2,Cftr
109287,>XM_039107008.2,Gapdh
109289,>XM_039107009.2,Grm3
109291,>XM_039107010.2,Grm3
109293,>XM_039107011.2,Grm3
109295,>XM_039107012.2,Grm3
109297,>XM_039107013.2,Grm3
109299,>XM_039107014.2,Grm3
109301,>XM_039107015.2,Grm3
109303,>XM_039107018.2,Hgf
109305,>XM_039107019.2,Hrh1
109307,>XM_039107020.2,Kcna1
109309,>XM_039107021.2,Asah2
109311,>XM_039107022.2,Kras
109313,>XM_039107023.2,Kras
109315,>XM_039107024.2,Met
109317,>XM_039107026.2,Abca15
109319,>XM_039107027.2,Abca15
109321,>XM_039107033.2,Plekha5
109323,>XM_039107034.2,Plekha5
109325,>XM_039107035.2,Plekha5
109327,>XM_039107036.2,Plekha5
109329,>XM_039107037.2,Plekha5
109331,>XM_039107038.2,Plekha5
109333,>XM_039107039.2,Plekha5
109335,>XM_039107040.2,Plekha5
109337,>XM_039107041.2,Plekha5
109339,>XM_039107042.2,Plekha5
109341,>XM_039107045.2,Tax1bp1
109343,>XM_039107049.2,Serbp1
109345,>XM_039107050.2,Asah2
109347,>XM_039107052.2,Abcb1b
109349,>XM_039107053.2,Abcb1b
109351,>XM_039107056.2,Raf1
109353,>XM_039107057.2,Raf1
109355,>XM_039107060.2,Reln
109357,>XM_039107062.2,Reln
109359,>XM_039107064.2,Slc4a2
109361,>XM_039107065.2,Slc4a2
109363,>XM_039107070.2,Tgfa
109365,>XM_039107071.2,Tgfa
109367,>XM_039107073.2,Tbxas1
109369,>XM_039107074.2,Vwa3a
109371,>XM_039107075.2,Abcb4
109373,>XM_039107077.2,Ptn
109375,>XM_039107079.2,Vwa3a
109377,>XM_039107080.2,Cd4
109379,>XM_039107081.2,Klrk1
109381,>XM_039107082.2,Vwa3a
109383,>XM_039107083.2,Mitf
109385,>XM_039107084.2,Asah2
109387,>XM_039107085.2,Mitf
109389,>XM_039107087.2,Mitf
109391,>XM_039107089.2,Mitf
109393,>XM_039107091.2,Gata2
109395,>XM_039107102.2,Serpinh1
109397,>XM_039107103.2,St8sia1
109399,>XM_039107104.2,St8sia1
109401,>XM_039107106.2,Alox5
109403,>XM_039107109.2,Apobec1
109405,>XM_039107110.2,Apobec1
109407,>XM_039107112.2,Palb2
109409,>XM_039107113.2,Apobec1
109411,>XM_039107114.2,Kcna5
109413,>XM_039107116.2,Asah2
109415,>XM_039107117.2,Abcc9
109417,>XM_039107119.2,Abcc9
109419,>XM_039107120.2,Abcc9
109421,>XM_039107122.2,Abcc9
109423,>XM_039107123.2,Abcc9
109425,>XM_039107124.2,Abcc9
109427,>XM_039107126.2,Lep
109429,>XM_039107128.2,Tnfrsf1a
109431,>XM_039107130.2,Pparg
109433,>XM_039107135.2,Clcn1
109435,>XM_039107137.2,Gucy2c
109437,>XM_039107138.2,Gucy2c
109439,>XM_039107139.2,Wipf3
109441,>XM_039107141.2,Sfxn5
109443,>XM_039107142.2,Sfxn5
109445,>XM_039107143.2,Sfxn5
109447,>XM_039107145.2,Ppp1r17
109449,>XM_039107148.2,Erc1
109451,>XM_039107149.2,Ubfd1
109453,>XM_039107153.2,Asah2
109455,>XM_039107156.2,Cntn6
109457,>XM_039107157.2,Wnt5b
109459,>XM_039107158.2,Wnt5b
109461,>XM_039107159.2,Cttnbp2
109463,>XM_039107160.2,Cttnbp2
109465,>XM_039107161.2,Cttnbp2
109467,>XM_039107162.2,Cttnbp2
109469,>XM_039107164.2,Asic3
109471,>XM_039107165.2,Cog7
109473,>XM_039107166.2,1810009J06Rikl
109475,>XM_039107167.2,Zfand4
109477,>XM_039107168.1,Zfand4
109479,>XM_039107170.2,Zfand4
109481,>XM_039107172.2,Zfand4
109483,>XM_039107173.2,Zfand4
109485,>XM_039107174.2,Zfand4
109487,>XM_039107177.2,Zfand4
109489,>XM_039107179.2,Zfand4
109491,>XM_039107182.2,Dctn1
