,accession,gene
3159,>NM_001179877.1,OMA1
3161,>NM_001179878.3,TVP38
3163,>NM_001179879.1,TGL4
3165,>NM_001179880.4,PXL1
3167,>NM_001179881.1,SRL3
3169,>NM_001179882.3,SRP40
3171,>NM_001179883.1,PTR2
3173,>NM_001179884.3,RPL40B
3175,>NM_001179885.1,MLP1
3177,>NM_001179886.1,ESL2
3179,>NM_001179887.3,PCK1
3181,>NM_001179888.1,UBP11
3183,>NM_001179889.3,BAS1
3185,>NM_001179890.1,SKG1
3187,>NM_001179891.3,SIR1
3189,>NM_001179892.1,FLO10
3191,>NM_001179893.3,NFT1
3193,>NM_001179894.1,YKR104W
3195,>NM_001179895.3,VBA5
3197,>NM_001179896.1,GEX2
3199,>NM_001179897.1,YAL065C
3201,>NM_001179899.1,YFL068W
3203,>NM_001179900.1,YFL067W
3205,>NM_001179901.1,YFL066C
3207,>NM_001179902.1,YFL065C
3209,>NM_001179903.1,YFL064C
3211,>NM_001179905.1,COS4
3213,>NM_001179906.1,DDI3
3215,>NM_001179907.1,SNO3
3217,>NM_001179908.1,SNZ3
3219,>NM_001179909.1,THI5
3221,>NM_001179912.1,AGP3
3223,>NM_001179913.1,AQY3
3225,>NM_001179914.1,DAK2
3227,>NM_001179915.1,ZNF1
3229,>NM_001179916.1,YFL051C
3231,>NM_001179917.1,ALR2
3233,>NM_001179918.1,SWP82
3235,>NM_001179919.1,EMP47
3237,>NM_001179920.1,RGD2
3239,>NM_001179921.1,FMP32
3241,>NM_001179922.1,SEC53
3243,>NM_001179923.1,OTU1
3245,>NM_001179924.1,LAM5
3247,>NM_001179925.1,FET5
3249,>NM_001179926.1,YFL040W
3251,>NM_001179927.1,ACT1
3253,>NM_001179928.1,YPT1
3255,>NM_001179929.1,TUB2
3257,>NM_001179930.1,RPO41
3259,>NM_001179931.1,MOB2
3261,>NM_001179932.2,MIL1
3263,>NM_001179933.1,RIM15
3265,>NM_001179935.1,HAC1
3267,>NM_001179936.1,AGX1
3269,>NM_001179937.1,CAK1
3271,>NM_001179938.1,CAF16
3273,>NM_001179939.1,GYP8
3275,>NM_001179940.2,STE2
3277,>NM_001179941.1,BST1
3279,>NM_001179942.1,EPL1
3281,>NM_001179943.1,BUD27
3283,>NM_001179944.2,FRS2
3285,>NM_001179945.1,GAT1
3287,>NM_001179946.1,PAU5
3289,>NM_001179948.1,LPD1
3291,>NM_001179949.1,GNA1
3293,>NM_001179950.1,MDJ1
3295,>NM_001179952.1,HSP12
3297,>NM_001179953.1,IES1
3299,>NM_001179954.1,YFL012W
3301,>NM_001179955.1,HXT10
3303,>NM_001179956.1,WWM1
3305,>NM_001179957.1,CDC4
3307,>NM_001179958.1,SMC1
3309,>NM_001179959.1,BLM10
3311,>NM_001179961.1,SEC4
3313,>NM_001179962.1,VTC2
3315,>NM_001179963.1,MSH4
3317,>NM_001179964.1,SPB4
3319,>NM_001179965.1,DEG1
3321,>NM_001179966.1,LOC1
3323,>NM_001179967.1,NIC96
3325,>NM_001179968.1,YPI1
3327,>NM_001179969.1,RPN11
3329,>NM_001179970.1,SAD1
3331,>NM_001179971.1,YFR006W
3333,>NM_001179972.1,YFH7
3335,>NM_001179973.1,FAR7
3337,>NM_001179974.1,GCN20
3339,>NM_001179975.1,UBP6
3341,>NM_001179976.1,MIC19
3343,>NM_001179977.1,DCV1
3345,>NM_001179978.1,IOC3
3347,>NM_001179979.2,CMK1
3349,>NM_001179980.1,GSY1
3351,>NM_001179981.1,AIP5
3353,>NM_001179982.1,IGD1
3355,>NM_001179983.1,YFR018C
3357,>NM_001179984.2,FAB1
3359,>NM_001179986.1,ATG18
3361,>NM_001179987.3,ROG3
3363,>NM_001179988.1,PES4
3365,>NM_001179990.1,HIS2
3367,>NM_001179991.3,ULI1
3369,>NM_001179992.1,ECO1
3371,>NM_001179993.3,CDC14
3373,>NM_001179994.1,PTR3
3375,>NM_001179995.3,MET10
3377,>NM_001179996.2,SMC2
3379,>NM_001179997.1,RRT5
3381,>NM_001179998.3,QCR6
3383,>NM_001179999.1,PHO4
3385,>NM_001180000.3,YFR035C
3387,>NM_001180001.1,CDC26
3389,>NM_001180002.3,RSC8
3391,>NM_001180003.1,IRC5
3393,>NM_001180004.3,OSW7
3395,>NM_001180005.2,SAP155
3397,>NM_001180006.3,ERJ5
3399,>NM_001180007.1,KEG1
3401,>NM_001180008.3,IRC6
3403,>NM_001180009.1,DUG1
3405,>NM_001180010.3,MRX20
3407,>NM_001180011.1,CNN1
3409,>NM_001180012.3,BNA6
3411,>NM_001180013.1,RMD8
3413,>NM_001180014.3,KGD4
3415,>NM_001180015.1,PRE4
3417,>NM_001180016.3,RET2
3419,>NM_001180017.1,RPN12
3421,>NM_001180018.3,HXK1
3423,>NM_001180021.1,IRC7
3425,>NM_001180022.3,YFR057W
3427,>NM_001180023.1,MEI4
3429,>NM_001180024.1,AUA1
3431,>NM_001180025.1,CWP2
3433,>NM_001180026.1,SAE3
3435,>NM_001180027.1,VMA10
3437,>NM_001180028.3,SFT1
3439,>NM_001180029.1,PMP2
3441,>NM_001180030.3,RPL2A
3443,>NM_001180031.1,SBH2
3445,>NM_001180032.3,SBH1
3447,>NM_001180033.1,ERP1
3449,>NM_001180034.1,PTC6
3451,>NM_001180035.1,FUN19
3453,>NM_001180036.1,RPL34A
3455,>NM_001180041.1,TDA8
3457,>NM_001180042.1,YAL064W-B
3459,>NM_001180043.1,PAU8
3461,>NM_001180045.1,YAR066W
3463,>NM_001180047.1,YBL005W-A
3465,>NM_001180048.2,YBL005W-B
3467,>NM_001180049.1,YBL100W-A
3469,>NM_001180050.2,YBL100W-B
3471,>NM_001180052.1,YBL111C
3473,>NM_001180053.1,YBL112C
3475,>NM_001180054.1,YBL113C
3477,>NM_001180055.1,YBR012W-A
3479,>NM_001180056.2,YBR012W-B
3481,>NM_001180057.1,RPL19A
3483,>NM_001180058.2,NHP6B
3485,>NM_001180059.1,YSY6
3487,>NM_001180060.3,RMD1
3489,>NM_001180061.3,NHP10
3491,>NM_001180062.1,MCD1
3493,>NM_001180063.1,ATP16
3495,>NM_001180064.3,MED2
3497,>NM_001180065.3,PTC1
3499,>NM_001180066.1,RPT2
3501,>NM_001180067.3,APC11
3503,>NM_001180069.1,GRX6
3505,>NM_001180071.1,YDL012C
3507,>NM_001180072.3,SLX5
3509,>NM_001180073.1,NOP1
3511,>NM_001180074.1,TSC13
3513,>NM_001180076.3,CDC7
3515,>NM_001180077.1,ERP3
3517,>NM_001180078.1,OSH2
3519,>NM_001180079.3,RPN4
3521,>NM_001180080.1,GPM2
3523,>NM_001180081.1,GPD1
3525,>NM_001180083.1,DIA3
3527,>NM_001180084.1,RTK1
3529,>NM_001180086.1,MRX9
3531,>NM_001180087.2,MPS1
3533,>NM_001180088.1,ARP2
3535,>NM_001180089.1,PRP9
3537,>NM_001180090.2,DBP10
3539,>NM_001180092.1,SLM3
3541,>NM_001180094.1,GPR1
3543,>NM_001180095.1,PUS9
3545,>NM_001180096.1,BSC1
3547,>NM_001180098.1,PRM7
3549,>NM_001180099.1,NAT1
3551,>NM_001180101.1,SIR2
3553,>NM_001180102.1,PRP11
3555,>NM_001180103.1,MTF2
3557,>NM_001180104.1,FAD1
3559,>NM_001180105.1,NPC2
3561,>NM_001180106.1,SIT4
3563,>NM_001180107.1,STP4
3565,>NM_001180108.1,KNH1
3567,>NM_001180110.1,LHP1
3569,>NM_001180111.1,SLC1
3571,>NM_001180112.1,PBP4
3573,>NM_001180113.1,MCH1
3575,>NM_001180114.1,PSA1
3577,>NM_001180115.1,MBP1
3579,>NM_001180116.1,YDL057W
3581,>NM_001180117.1,USO1
3583,>NM_001180118.1,RAD59
3585,>NM_001180119.1,TSR1
3587,>NM_001180120.1,RPS29B
3589,>NM_001180122.1,SYO1
3591,>NM_001180123.1,UBC9
3593,>NM_001180124.1,PEX19
3595,>NM_001180125.1,IDP1
3597,>NM_001180126.1,COX9
3599,>NM_001180128.1,CBS1
3601,>NM_001180129.1,BDF2
3603,>NM_001180131.1,YET3
3605,>NM_001180132.1,AHK1
3607,>NM_001180133.1,BRE1
3609,>NM_001180134.1,RPL31A
3611,>NM_001180135.1,RXT3
3613,>NM_001180136.1,VAM6
3615,>NM_001180137.1,MDH3
3617,>NM_001180138.1,MRK1
3619,>NM_001180139.1,THI3
3621,>NM_001180140.1,RPP1A
3623,>NM_001180141.1,RPL13A
3625,>NM_001180142.1,RPS16B
3627,>NM_001180143.1,SUB2
3629,>NM_001180144.1,NDE2
3631,>NM_001180145.1,YDL086W
3633,>NM_001180146.1,LUC7
3635,>NM_001180147.1,ASM4
3637,>NM_001180148.1,NUR1
3639,>NM_001180149.1,RAM1
3641,>NM_001180150.1,UBX3
3643,>NM_001180151.1,SRP14
3645,>NM_001180152.1,PMT5
3647,>NM_001180154.1,PMT1
3649,>NM_001180156.1,RPN6
3651,>NM_001180157.1,SNU23
3653,>NM_001180158.1,BUG1
3655,>NM_001180159.1,GET3
3657,>NM_001180160.1,DUN1
3659,>NM_001180161.2,POL3
3661,>NM_001180162.1,QRI1
3663,>NM_001180163.1,QRI7
3665,>NM_001180164.1,NSE4
3667,>NM_001180165.1,PHO2
3669,>NM_001180166.1,MSS2
3671,>NM_001180167.1,KIN28
3673,>NM_001180168.1,YDL109C
3675,>NM_001180169.1,TMA17
3677,>NM_001180170.1,RRP42
3679,>NM_001180171.1,TRM3
3681,>NM_001180172.1,ATG20
3683,>NM_001180173.1,YDL114W
3685,>NM_001180174.1,IWR1
3687,>NM_001180175.1,NUP84
3689,>NM_001180176.1,CYK3
3691,>NM_001180178.1,HEM25
3693,>NM_001180179.1,YFH1
3695,>NM_001180180.1,EXP1
3697,>NM_001180181.1,UBP1
3699,>NM_001180182.1,SNA4
3701,>NM_001180183.1,YDL124W
3703,>NM_001180184.1,HNT1
3705,>NM_001180185.1,CDC48
3707,>NM_001180186.1,PCL2
3709,>NM_001180187.1,VCX1
3711,>NM_001180188.1,YDL129W
3713,>NM_001180189.1,RPP1B
3715,>NM_001180190.1,LYS21
3717,>NM_001180191.1,CDC53
3719,>NM_001180192.1,SRF1
3721,>NM_001180193.1,PPH21
3723,>NM_001180194.1,RPL41B
3725,>NM_001180195.1,RDI1
3727,>NM_001180196.2,RPL35A
3729,>NM_001180197.1,ARF2
3731,>NM_001180198.1,RGT2
3733,>NM_001180199.1,SCM3
3735,>NM_001180200.1,RPO21
3737,>NM_001180201.1,BPL1
3739,>NM_001180202.1,CRD1
3741,>NM_001180203.1,CCT4
3743,>NM_001180204.1,YDL144C
3745,>NM_001180205.1,COP1
3747,>NM_001180206.1,LDB17
3749,>NM_001180207.1,RPN5
3751,>NM_001180208.1,NOP14
3753,>NM_001180209.1,ATG9
3755,>NM_001180210.1,RPC53
3757,>NM_001180213.1,SAS10
3759,>NM_001180214.1,MSH5
3761,>NM_001180215.1,CLB3
3763,>NM_001180216.1,CMR1
3765,>NM_001180217.1,DMO2
3767,>NM_001180219.1,STE7
3769,>NM_001180220.1,DHH1
3771,>NM_001180221.1,ENT1
3773,>NM_001180224.1,CDC9
3775,>NM_001180225.1,CDC36
3777,>NM_001180226.1,FAP7
3779,>NM_001180227.1,NRP1
3781,>NM_001180228.1,SFA1
3783,>NM_001180229.1,UGX2
3785,>NM_001180230.1,UGA3
3787,>NM_001180231.1,GLT1
3789,>NM_001180233.1,PAR32
3791,>NM_001180234.1,DLD1
3793,>NM_001180235.1,AIR2
3795,>NM_001180236.1,GID12
3797,>NM_001180237.1,YDL177C
3799,>NM_001180238.1,DLD2
3801,>NM_001180239.1,PCL9
3803,>NM_001180240.1,AIT1
3805,>NM_001180241.1,INH1
3807,>NM_001180242.1,LYS20
3809,>NM_001180243.1,MRX19
3811,>NM_001180244.1,RPL41A
3813,>NM_001180245.1,VMA1
3815,>NM_001180246.1,YDL186W
3817,>NM_001180248.1,PPH22
3819,>NM_001180249.1,RBS1
3821,>NM_001180250.2,UFD2
3823,>NM_001180251.2,RPL35B
3825,>NM_001180252.1,ARF1
3827,>NM_001180253.1,NUS1
3829,>NM_001180254.1,SNF3
3831,>NM_001180255.2,SEC31
3833,>NM_001180257.1,ASF2
3835,>NM_001180258.1,GGC1
3837,>NM_001180259.1,YDL199C
3839,>NM_001180260.1,MGT1
3841,>NM_001180261.1,TRM8
3843,>NM_001180262.1,MRPL11
3845,>NM_001180263.1,ACK1
3847,>NM_001180264.1,RTN2
3849,>NM_001180265.1,HEM3
3851,>NM_001180266.1,YCX1
3853,>NM_001180267.1,GLE1
3855,>NM_001180268.1,NHP2
3857,>NM_001180269.1,CWC2
3859,>NM_001180270.1,UGA4
3861,>NM_001180271.1,YDL211C
3863,>NM_001180272.1,SHR3
3865,>NM_001180273.1,NOP6
3867,>NM_001180274.1,PRR2
3869,>NM_001180275.1,GDH2
3871,>NM_001180276.1,RRI1
3873,>NM_001180277.1,TIM22
3875,>NM_001180278.1,YDL218W
3877,>NM_001180279.1,DTD1
3879,>NM_001180280.1,CDC13
3881,>NM_001180282.1,FMP45
3883,>NM_001180283.1,HBT1
3885,>NM_001180284.1,WHI4
3887,>NM_001180285.1,SHS1
3889,>NM_001180286.1,GCS1
3891,>NM_001180287.1,HO
3893,>NM_001180289.1,SSB1
3895,>NM_001180290.1,PTP1
3897,>NM_001180291.1,BRE4
3899,>NM_001180292.1,OST4
3901,>NM_001180293.1,MFG1
3903,>NM_001180294.1,GYP7
3905,>NM_001180295.1,YPD1
3907,>NM_001180296.1,PHO13
3909,>NM_001180297.2,AIM6
3911,>NM_001180298.1,GUD1
3913,>NM_001180299.2,ADY3
3915,>NM_001180300.2,LRG1
3917,>NM_001180301.1,YDL241W
3919,>NM_001180303.1,AAD4
3921,>NM_001180304.1,THI13
3923,>NM_001180305.1,HXT15
3925,>NM_001180306.1,SOR2
3927,>NM_001180307.1,MPH2
3929,>NM_001180308.1,COS7
3931,>NM_001180309.1,NTH1
3933,>NM_001180310.1,YRB1
3935,>NM_001180311.3,RCR2
3937,>NM_001180312.1,RAD57
3939,>NM_001180313.1,MAF1
3941,>NM_001180314.3,SOK1
3943,>NM_001180315.3,TRP1
3945,>NM_001180317.1,GAL3
3947,>NM_001180319.1,SNQ2
3949,>NM_001180320.3,RPL4B
3951,>NM_001180321.3,PSF1
3953,>NM_001180322.1,RAD61
3955,>NM_001180324.3,DAD1
3957,>NM_001180325.3,KCS1
3959,>NM_001180326.1,MLG1
3961,>NM_001180327.1,GCV1
3963,>NM_001180328.3,DAS2
3965,>NM_001180329.3,FAL1
3967,>NM_001180330.1,ATG31
3969,>NM_001180331.1,SES1
3971,>NM_001180333.3,RPS11A
3973,>NM_001180334.3,NSI1
3975,>NM_001180335.1,VPS54
3977,>NM_001180336.1,REG1
3979,>NM_001180338.3,RAD28
3981,>NM_001180339.3,MIX14
3983,>NM_001180340.1,PST2
3985,>NM_001180341.1,MRH1
3987,>NM_001180342.3,LYS14
3989,>NM_001180343.3,ARO3
3991,>NM_001180344.1,EHD3
3993,>NM_001180345.1,KRS1
3995,>NM_001180346.3,ENA5
3997,>NM_001180347.3,ENA2
3999,>NM_001180348.1,ENA1
4001,>NM_001180349.1,RSM10
4003,>NM_001180350.3,YDR042C
4005,>NM_001180351.3,NRG1
4007,>NM_001180352.1,HEM13
4009,>NM_001180353.1,RPC11
4011,>NM_001180354.3,BAP3
4013,>NM_001180355.3,HEM12
4015,>NM_001180357.1,VMS1
4017,>NM_001180358.1,TPI1
4019,>NM_001180359.3,DET1
4021,>NM_001180360.3,DBF4
4023,>NM_001180362.1,CDC34
4025,>NM_001180363.1,PST1
4027,>NM_001180364.3,EMC10
4029,>NM_001180365.3,YOS9
4031,>NM_001180366.1,TGL2
4033,>NM_001180367.1,UBC5
4035,>NM_001180368.3,MAK21
4037,>NM_001180369.3,YDR061W
4039,>NM_001180370.1,LCB2
4041,>NM_001180371.1,AIM7
4043,>NM_001180372.3,RPS13
4045,>NM_001180373.3,RRG1
4047,>NM_001180374.1,RTR2
4049,>NM_001180375.1,OCA6
4051,>NM_001180376.3,DOS2
4053,>NM_001180377.3,DOA4
4055,>NM_001180378.1,FMP16
4057,>NM_001180379.1,PAA1
4059,>NM_001180380.3,IPT1
4061,>NM_001180381.3,SNF11
4063,>NM_001180382.1,TPS2
4065,>NM_001180383.1,PPH3
4067,>NM_001180384.3,RAD55
4069,>NM_001180385.3,SED1
4071,>NM_001180386.1,SHU2
4073,>NM_001180387.1,PET100
4075,>NM_001180388.3,VPS41
4077,>NM_001180389.1,PDC2
4079,>NM_001180390.1,STN1
4081,>NM_001180391.3,RRP8
4083,>NM_001180392.3,TVP23
4085,>NM_001180393.1,AFR1
4087,>NM_001180394.1,SSS1
4089,>NM_001180395.3,RRP1
4091,>NM_001180396.3,SLU7
4093,>NM_001180397.1,VTC5
4095,>NM_001180398.1,ILT1
4097,>NM_001180399.3,RLI1
4099,>NM_001180400.3,UBC13
4101,>NM_001180401.1,DNF2
4103,>NM_001180404.1,GIS1
4105,>NM_001180405.3,MSH6
4107,>NM_001180406.4,GRX3
4109,>NM_001180407.3,BMH2
4111,>NM_001180408.3,TVP15
4113,>NM_001180409.1,ARX1
4115,>NM_001180411.1,STE5
4117,>NM_001180412.3,SPO71
4119,>NM_001180413.3,TMS1
4121,>NM_001180414.1,ARP10
4123,>NM_001180415.1,TMN2
4125,>NM_001180416.3,TRS85
4127,>NM_001180417.3,YDR109C
4129,>NM_001180418.1,FOB1
4131,>NM_001180419.1,ALT2
4133,>NM_001180421.3,PDS1
4135,>NM_001180422.3,YDR114C
4137,>NM_001180423.1,MRX14
4139,>NM_001180424.1,MRPL1
4141,>NM_001180425.3,TMA64
4143,>NM_001180426.3,APC4
4145,>NM_001180427.1,VBA4
4147,>NM_001180428.3,TRM1
4149,>NM_001180429.3,DPB4
4151,>NM_001180430.1,KIN1
4153,>NM_001180431.1,INO2
4155,>NM_001180432.3,YDR124W
4157,>NM_001180433.3,ECM18
4159,>NM_001180434.1,SWF1
4161,>NM_001180435.1,ARO1
4163,>NM_001180436.3,MTC5
4165,>NM_001180437.3,SAC6
4167,>NM_001180438.1,FIN1
4169,>NM_001180439.1,YDR131C
4171,>NM_001180440.3,MRX16
4173,>NM_001180442.3,YCF1
4175,>NM_001180444.1,RGP1
4177,>NM_001180445.1,HPR1
4179,>NM_001180446.3,RUB1
4181,>NM_001180447.3,MTQ2
4183,>NM_001180448.1,DOP1
4185,>NM_001180449.1,PEX7
4187,>NM_001180450.3,SAN1
4189,>NM_001180451.3,MKC7
4191,>NM_001180452.1,TAF12
4193,>NM_001180453.1,SWI5
4195,>NM_001180454.3,EKI1
4197,>NM_001180455.3,KGD2
4199,>NM_001180457.1,NUM1
4201,>NM_001180458.1,CTH1
4203,>NM_001180459.3,GIR2
4205,>NM_001180460.3,ENT5
4207,>NM_001180462.1,CPR1
4209,>NM_001180463.1,RPA14
4211,>NM_001180465.3,HOM2
4213,>NM_001180466.3,SAC3
4215,>NM_001180467.1,SSY1
4217,>NM_001180468.1,ACL4
4219,>NM_001180469.3,NBP2
4221,>NM_001180470.3,CWC15
4223,>NM_001180471.1,SEC1
4225,>NM_001180472.1,TRM82
4227,>NM_001180473.3,SEC5
4229,>NM_001180474.3,TAF10
4231,>NM_001180475.1,CDC37
4233,>NM_001180476.1,STB3
4235,>NM_001180477.3,SEC7
4237,>NM_001180478.1,HSP42
4239,>NM_001180479.3,SUP35
4241,>NM_001180480.3,ARG82
4243,>NM_001180481.1,HMO1
4245,>NM_001180482.1,RSM24
4247,>NM_001180483.3,NGG1
4249,>NM_001180484.3,UBC1
4251,>NM_001180485.1,SDH4
4253,>NM_001180486.1,CSN9
4255,>NM_001180487.3,NVJ3
4257,>NM_001180488.3,SCC2
4259,>NM_001180489.1,SAS4
4261,>NM_001180490.1,CDC1
4263,>NM_001180491.3,PLP1
4265,>NM_001180492.1,ATC1
4267,>NM_001180493.1,UPS3
4269,>NM_001180494.3,SND1
4271,>NM_001180496.3,CCT6
4273,>NM_001180497.1,SLY1
4275,>NM_001180498.1,RVB1
4277,>NM_001180499.3,HST4
4279,>NM_001180500.3,NUP42
4281,>NM_001180502.1,MSS116
4283,>NM_001180503.3,REF2
4285,>NM_001180504.3,CAB5
4287,>NM_001180505.1,CBS2
4289,>NM_001180506.1,RKM2
4291,>NM_001180508.3,VPS64
4293,>NM_001180509.3,SPC19
4295,>NM_001180510.1,RAV2
4297,>NM_001180512.1,COQ4
4299,>NM_001180513.3,MSC2
4301,>NM_001180514.3,EBS1
4303,>NM_001180515.1,UME6
4305,>NM_001180516.1,MSS4
4307,>NM_001180518.3,CPP2
4309,>NM_001180519.3,GCD6
4311,>NM_001180520.1,TCP1
4313,>NM_001180521.1,UPC2
4315,>NM_001180522.3,AHA1
4317,>NM_001180524.3,ADR1
4319,>NM_001180525.1,RAD9
4321,>NM_001180526.1,SPR28
4323,>NM_001180527.3,MFB1
4325,>NM_001180529.3,GTB1
4327,>NM_001180530.1,YDR222W
4329,>NM_001180531.1,CRF1
4331,>NM_001180532.3,HTB1
4333,>NM_001180533.3,HTA1
4335,>NM_001180534.1,ADK1
4337,>NM_001180535.1,SIR4
4339,>NM_001180536.3,PCF11
4341,>NM_001180537.3,IVY1
4343,>NM_001180539.1,COX20
4345,>NM_001180540.1,HEM1
4347,>NM_001180541.3,RTN1
4349,>NM_001180542.3,LYS4
4351,>NM_001180543.1,PRP42
4353,>NM_001180544.1,FMN1
4355,>NM_001180545.3,MRPL7
4357,>NM_001180546.3,SEC26
4359,>NM_001180547.1,YDR239C
4361,>NM_001180548.1,SNU56
4363,>NM_001180550.3,AMD2
4365,>NM_001180551.3,PRP28
4367,>NM_001180552.1,PEX5
4369,>NM_001180553.1,MNN10
4371,>NM_001180554.3,TRS23
4373,>NM_001180555.1,VHS1
4375,>NM_001180556.1,YDR248C
4377,>NM_001180557.3,YDR249C
4379,>NM_001180559.3,PAM1
4381,>NM_001180560.1,BTT1
4383,>NM_001180561.1,MET32
4385,>NM_001180562.3,CHL4
4387,>NM_001180563.3,RMD5
4389,>NM_001180564.1,CTA1
4391,>NM_001180565.1,RKM4
4393,>NM_001180566.3,HSP78
4395,>NM_001180567.3,YAP6
4397,>NM_001180568.1,SWM1
4399,>NM_001180569.1,EXG2
4401,>NM_001180570.3,YDR262W
4403,>NM_001180571.3,DIN7
4405,>NM_001180572.1,AKR1
4407,>NM_001180573.1,PEX10
4409,>NM_001180574.3,HEL2
4411,>NM_001180575.3,CIA1
4413,>NM_001180576.1,MSW1
4415,>NM_001180578.1,CCC2
4417,>NM_001180580.3,GLO2
4419,>NM_001180581.3,DON1
4421,>NM_001180583.1,TLD1
4423,>NM_001180584.1,PMP3
4425,>NM_001180585.3,MTH1
4427,>NM_001180587.3,RNH202
4429,>NM_001180588.1,RRP45
4431,>NM_001180589.1,PHM6
4433,>NM_001180590.3,MRX10
4435,>NM_001180591.3,GCN2
4437,>NM_001180592.1,DPP1
4439,>NM_001180593.1,ZIP1
4441,>NM_001180594.3,MGP12
4443,>NM_001180595.3,INM2
4445,>NM_001180596.1,NSE3
4447,>NM_001180597.1,RTT103
4449,>NM_001180599.3,HRQ1
4451,>NM_001180600.3,SRP101
4453,>NM_001180601.1,SSD1
4455,>NM_001180602.1,DPL1
4457,>NM_001180603.3,HDA2
4459,>NM_001180604.3,MHR1
4461,>NM_001180605.1,SUR2
4463,>NM_001180606.1,ATP5
4465,>NM_001180607.3,BFR2
4467,>NM_001180608.3,PRO1
4469,>NM_001180609.1,CFT1
4471,>NM_001180610.1,GPI11
4473,>NM_001180611.3,RSC3
4475,>NM_001180612.3,CPR5
4477,>NM_001180613.1,HNT2
4479,>NM_001180614.1,PFU1
4481,>NM_001180615.3,PMT7
4483,>NM_001180616.3,SRB7
4485,>NM_001180617.1,GIC2
4487,>NM_001180618.1,SUM1
4489,>NM_001180619.3,TFB1
4491,>NM_001180620.3,SSF2
4493,>NM_001180621.1,PIB1
4495,>NM_001180622.1,RAD34
4497,>NM_001180623.3,IPK1
4499,>NM_001180624.3,OMS1
4501,>NM_001180625.3,HIM1
4503,>NM_001180626.3,MCM21
4505,>NM_001180627.1,YFT2
4507,>NM_001180628.1,SWA2
4509,>NM_001180629.3,ASP1
4511,>NM_001180630.1,MRPL35
4513,>NM_001180631.3,PEP7
4515,>NM_001180632.3,UTP4
4517,>NM_001180633.1,YCG1
4519,>NM_001180634.1,YSP2
4521,>NM_001180636.3,SKP1
4523,>NM_001180637.3,PEX3
4525,>NM_001180638.1,UBX5
4527,>NM_001180639.1,GPI8
4529,>NM_001180640.3,IRC3
4531,>NM_001180641.3,RQC1
4533,>NM_001180642.1,SWR1
4535,>NM_001180643.1,MSN5
4537,>NM_001180644.3,MRX8
4539,>NM_001180645.3,MRPS28
4541,>NM_001180646.1,YDR338C
4543,>NM_001180647.1,FCF1
4545,>NM_001180649.3,YDR341C
4547,>NM_001180650.3,HXT7
4549,>NM_001180651.1,HXT6
4551,>NM_001180653.1,HXT3
4553,>NM_001180654.3,SVF1
4555,>NM_001180655.3,MRP1
4557,>NM_001180656.1,PAL1
4559,>NM_001180657.1,YPS7
4561,>NM_001180658.4,ATP22
4563,>NM_001180659.3,SBE2
4565,>NM_001180660.1,YPQ2
4567,>NM_001180661.1,TRR1
4569,>NM_001180662.3,TRP4
4571,>NM_001180664.3,SPC110
4573,>NM_001180665.1,CNL1
4575,>NM_001180666.1,GGA1
4577,>NM_001180667.3,EAF1
4579,>NM_001180669.3,BCP1
4581,>NM_001180670.1,TFC6
4583,>NM_001180671.1,ESC2
4585,>NM_001180672.3,CDC40
4587,>NM_001180673.1,ESF1
4589,>NM_001180674.3,MOR1
4591,>NM_001180675.1,KEI1
4593,>NM_001180676.1,YPR1
4595,>NM_001180677.3,XRS2
4597,>NM_001180678.3,DXO1
4599,>NM_001180679.1,CTS2
4601,>NM_001180680.1,VPS74
4603,>NM_001180681.3,FRQ1
4605,>NM_001180682.3,PHO92
4607,>NM_001180683.1,BCS1
4609,>NM_001180684.3,ARH1
4611,>NM_001180685.3,ATP17
4613,>NM_001180686.1,LSM6
4615,>NM_001180687.1,RGA2
4617,>NM_001180688.3,ARO10
4619,>NM_001180689.1,YRA1
4621,>NM_001180690.3,RPP2B
4623,>NM_001180691.3,NKP1
4625,>NM_001180692.1,ATO3
4627,>NM_001180693.1,EFT2
4629,>NM_001180694.3,MUS81
4631,>NM_001180695.3,CIN10
4633,>NM_001180696.1,RVS167
4635,>NM_001180697.1,SAC7
4637,>NM_001180698.3,UBA2
4639,>NM_001180699.3,YDR391C
4641,>NM_001180700.1,SPT3
4643,>NM_001180701.1,SHE9
4645,>NM_001180702.3,RPT3
4647,>NM_001180703.3,SXM1
4649,>NM_001180705.1,NCB2
4651,>NM_001180706.1,UTP5
4653,>NM_001180707.3,HPT1
4655,>NM_001180708.3,URH1
4657,>NM_001180710.1,DIT2
4659,>NM_001180711.1,DIT1
4661,>NM_001180712.3,RPB7
4663,>NM_001180713.3,MRP20
4665,>NM_001180714.1,PDR15
4667,>NM_001180715.1,TRS120
4669,>NM_001180716.3,ADE8
4671,>NM_001180717.3,SIZ1
4673,>NM_001180718.1,STE14
4675,>NM_001180719.1,DFM1
4677,>NM_001180720.3,RRP17
4679,>NM_001180722.4,ERD1
4681,>NM_001180723.1,YDR415C
4683,>NM_001180724.1,SYF1
4685,>NM_001180726.3,RPL12B
4687,>NM_001180727.3,RAD30
4689,>NM_001180728.1,HKR1
4691,>NM_001180729.1,ARO80
4693,>NM_001180730.3,SIP1
4695,>NM_001180731.3,CAD1
4697,>NM_001180732.1,DYN2
4699,>NM_001180733.1,SNX41
4701,>NM_001180735.3,RPN9
4703,>NM_001180736.3,BNA7
4705,>NM_001180737.1,TIF35
