,accession,gene
81475,>XM_040695508.2,ADCY2
81477,>XM_040695511.1,LOC770405
81479,>XM_040695512.2,NDUFS6
81481,>XM_040695513.2,NDUFS6
81483,>XM_040695515.2,DLGAP1
81485,>XM_040695516.2,DLGAP1
81487,>XM_040695517.2,DLGAP1
81489,>XM_040695518.2,MYL12B
81491,>XM_040695519.2,CUBN
81493,>XM_040695520.2,CUBN
81495,>XM_040695521.2,PTER
81497,>XM_040695523.2,OBSCN
81499,>XM_040695524.2,OBSCN
81501,>XM_040695525.2,OBSCN
81503,>XM_040695526.2,OBSCN
81505,>XM_040695527.2,OBSCN
81507,>XM_040695528.2,OBSCN
81509,>XM_040695529.2,OBSCN
81511,>XM_040695530.1,LRIG3
81513,>XM_040695531.2,OBSCN
81515,>XM_040695532.2,OBSCN
81517,>XM_040695533.2,OBSCN
81519,>XM_040695534.2,OBSCN
81521,>XM_040695535.2,OBSCN
81523,>XM_040695536.2,OBSCN
81525,>XM_040695537.2,OBSCN
81527,>XM_040695538.2,OBSCN
81529,>XM_040695539.2,OBSCN
81531,>XM_040695540.2,OBSCN
81533,>XM_040695541.2,OBSCN
81535,>XM_040695542.2,OBSCN
81537,>XM_040695543.2,OBSCN
81539,>XM_040695544.2,OBSCN
81541,>XM_040695545.2,OBSCN
81543,>XM_040695546.2,OBSCN
81545,>XM_040695547.2,OBSCN
81547,>XM_040695548.2,NACAD
81549,>XM_040695549.2,NACAD
81551,>XM_040695550.2,NACAD
81553,>XM_040695551.2,TBRG4
81555,>XM_040695552.2,DLEC1
81557,>XM_040695553.2,DLEC1
81559,>XM_040695554.2,VILL
81561,>XM_040695556.2,SLC16A7
81563,>XM_040695557.2,FAM134B
81565,>XM_040695558.2,CREB5
81567,>XM_040695559.2,LOC107052602
81569,>XM_040695560.2,LOC107052602
81571,>XM_040695561.2,LOC107052602
81573,>XM_040695562.2,LOC107052602
81575,>XM_040695563.2,LOC420965
81577,>XM_040695564.2,LOC420965
81579,>XM_040695565.2,LOC420965
81581,>XM_040695566.2,LOC420965
81583,>XM_040695567.2,LOC420965
81585,>XM_040695568.2,LOC420965
81587,>XM_040695569.2,LOC420965
81589,>XM_040695570.2,LOC420965
81591,>XM_040695571.2,LOC420965
81593,>XM_040695572.2,LOC420965
81595,>XM_040695573.2,LOC420965
81597,>XM_040695574.2,LOC420965
81599,>XM_040695580.2,LOC420965
81601,>XM_040695582.2,LOC420965
81603,>XM_040695585.2,SLC6A18
81605,>XM_040695586.2,PTPRM
81607,>XM_040695587.2,PTPRM
81609,>XM_040695588.1,PTPRM
81611,>XM_040695591.2,CTNND2
81613,>XM_040695594.2,LOC112531790
81615,>XM_040695595.2,C2H5ORF22
81617,>XM_040695596.1,C2H5ORF22
81619,>XM_040695597.2,MYO10
81621,>XM_040695598.2,HEPACAM2
81623,>XM_040695599.2,ZCCHC2
81625,>XM_040695600.2,ZCCHC2
81627,>XM_040695601.2,ZCCHC2
81629,>XM_040695602.2,SRGAP1
81631,>XM_040695603.1,LOC121109564
81633,>XM_040695604.2,FHOD3
81635,>XM_040695605.2,FHOD3
81637,>XM_040695606.2,FHOD3
81639,>XM_040695607.2,FHOD3
81641,>XM_040695608.2,FHOD3
81643,>XM_040695609.2,FHOD3
81645,>XM_040695610.2,FHOD3
81647,>XM_040695611.2,FHOD3
81649,>XM_040695612.2,FHOD3
81651,>XM_040695613.2,FHOD3
81653,>XM_040695614.2,FHOD3
81655,>XM_040695615.1,LOC121113065
81657,>XM_040695616.1,RNF32
81659,>XM_040695617.2,XPOT
81661,>XM_040695618.2,NCAPG2
81663,>XM_040695619.1,LOC121113066
81665,>XM_040695620.2,LOC121109775
81667,>XM_040695621.2,XPOT
81669,>XM_040695622.2,LOC121109775
81671,>XM_040695623.2,LOC121109775
81673,>XM_040695624.2,LOC121109775
81675,>XM_040695625.2,LOC121109775
81677,>XM_040695626.2,LOC121109775
81679,>XM_040695627.1,LOC121109775
81681,>XM_040695628.2,LOC121109775
81683,>XM_040695629.2,LOC121109775
81685,>XM_040695630.2,LOC121109775
81687,>XM_040695631.2,LOC121109775
81689,>XM_040695632.2,LOC121109775
81691,>XM_040695633.2,LOC121109775
81693,>XM_040695634.2,LOC121109775
81695,>XM_040695635.2,LOC121109775
81697,>XM_040695636.2,LOC121109775
81699,>XM_040695637.2,LOC121109775
81701,>XM_040695638.2,LOC121109775
81703,>XM_040695639.1,LOC121109837
81705,>XM_040695640.1,LOC121113067
81707,>XM_040695642.2,EXOG
81709,>XM_040695643.2,EXOG
81711,>XM_040695644.2,ARHGAP28
81713,>XM_040695645.2,ARHGAP28
81715,>XM_040695646.2,CD226
81717,>XM_040695647.2,CCDC102B
81719,>XM_040695648.2,DSEL
81721,>XM_040695649.2,RASSF3
81723,>XM_040695650.2,LOC121113070
81725,>XM_040695652.2,EPB41L3
81727,>XM_040695653.2,RASSF3
81729,>XM_040695654.2,EPB41L3
81731,>XM_040695655.2,EPB41L3
81733,>XM_040695656.2,EPB41L3
81735,>XM_040695657.2,EPB41L3
81737,>XM_040695658.2,EPB41L3
81739,>XM_040695659.1,LOC395944
81741,>XM_040695660.2,TSHZ1
81743,>XM_040695661.2,ZNF407
81745,>XM_040695662.2,ZNF407
81747,>XM_040695663.2,ZNF407
81749,>XM_040695664.2,ZNF407
81751,>XM_040695665.1,LOC112531825
81753,>XM_040695668.2,CNDP1
81755,>XM_040695671.2,C18orf63
81757,>XM_040695672.2,C18orf63
81759,>XM_040695673.1,C18orf63
81761,>XM_040695674.2,FBXO15
81763,>XM_040695675.2,FBXO15
81765,>XM_040695676.2,FBXO15
81767,>XM_040695677.1,MSRB3
81769,>XM_040695678.2,TRAPPC8
81771,>XM_040695679.2,RNF138
81773,>XM_040695680.1,MSRB3
81775,>XM_040695682.2,GAREM1
81777,>XM_040695684.2,MSRB3
81779,>XM_040695685.2,OLAH
81781,>XM_040695686.2,ACBD7
81783,>XM_040695687.2,ABCB1LA
81785,>XM_040695688.2,ABCB1LA
81787,>XM_040695689.2,ABCB1LA
81789,>XM_040695690.2,ABCB1LA
81791,>XM_040695691.2,DBF4
81793,>XM_040695692.2,DBF4
81795,>XM_040695693.2,DBF4
81797,>XM_040695694.2,DBF4
81799,>XM_040695695.2,DBF4
81801,>XM_040695696.2,DBF4
81803,>XM_040695697.2,DBF4
81805,>XM_040695698.2,DBF4
81807,>XM_040695699.2,CROT
81809,>XM_040695700.2,SLC25A40
81811,>XM_040695701.2,SLC25A40
81813,>XM_040695702.2,SLC25A40
81815,>XM_040695703.2,SLC25A40
81817,>XM_040695704.2,SLC25A40
81819,>XM_040695705.2,SLC25A40
81821,>XM_040695706.2,SLC25A40
81823,>XM_040695707.2,SLC25A40
81825,>XM_040695708.2,SLC25A40
81827,>XM_040695709.1,LOC121109793
81829,>XM_040695711.2,LOC121109939
81831,>XM_040695712.1,LOC121109864
81833,>XM_040695713.2,ISPD
81835,>XM_040695714.2,MDM1
81837,>XM_040695715.2,LRRC72
81839,>XM_040695716.2,LRRC72
81841,>XM_040695717.2,LRRC72
81843,>XM_040695718.2,LRRC72
81845,>XM_040695719.2,LRRC72
81847,>XM_040695720.2,LRRC72
81849,>XM_040695721.2,MDM1
81851,>XM_040695722.2,ANKRD33B
81853,>XM_040695723.2,MARCH6
81855,>XM_040695724.2,MARCH6
81857,>XM_040695725.2,SNRNP48
81859,>XM_040695726.2,ROPN1L
81861,>XM_040695727.2,ROPN1L
81863,>XM_040695728.1,SBK2
81865,>XM_040695729.2,FAM173B
81867,>XM_040695730.2,FAM173B
81869,>XM_040695731.2,FAM173B
81871,>XM_040695732.2,SEMA5A
81873,>XM_040695733.2,SEMA5A
81875,>XM_040695734.2,SEMA5A
81877,>XM_040695735.2,SEMA5A
81879,>XM_040695736.2,SEMA5A
81881,>XM_040695737.2,SEMA5A
81883,>XM_040695738.2,SEMA5A
81885,>XM_040695739.2,ANLN
81887,>XM_040695743.2,DIP2C
81889,>XM_040695744.2,DIP2C
81891,>XM_040695747.2,LARP4B
81893,>XM_040695749.2,WDR37
81895,>XM_040695750.2,CPSF6
81897,>XM_040695751.2,FAM105B
81899,>XM_040695752.2,FAM105B
81901,>XM_040695753.2,LOC121113073
81903,>XM_040695754.2,CPSF6
81905,>XM_040695755.1,LOC121109614
81907,>XM_040695756.2,LOC121113074
81909,>XM_040695757.2,TRIO
81911,>XM_040695758.2,CPSF6
81913,>XM_040695759.2,TRIO
81915,>XM_040695760.2,LOC101751325
81917,>XM_040695761.2,DNAH5
81919,>XM_040695764.2,SEC22C
81921,>XM_040695766.1,LOC107055896
81923,>XM_040695767.2,LOC121110124
81925,>XM_040695769.2,KIAA1217
81927,>XM_040695772.2,KIAA1217
81929,>XM_040695773.2,KIAA1217
81931,>XM_040695774.2,KIAA1217
81933,>XM_040695776.2,KIAA1217
81935,>XM_040695777.2,KIAA1217
81937,>XM_040695778.2,KIAA1217
81939,>XM_040695780.2,CCT2
81941,>XM_040695781.2,THNSL1
81943,>XM_040695782.2,THNSL1
81945,>XM_040695783.2,THNSL1
81947,>XM_040695784.1,LOC101749067
81949,>XM_040695785.2,ZC2HC1A
81951,>XM_040695786.2,ZC2HC1A
81953,>XM_040695787.2,ZC2HC1A
81955,>XM_040695788.2,ZC2HC1A
81957,>XM_040695789.2,ZC2HC1A
81959,>XM_040695790.2,ZC2HC1A
81961,>XM_040695791.2,ZC2HC1A
81963,>XM_040695792.2,ZC2HC1A
81965,>XM_040695793.2,LOC107050168
81967,>XM_040695794.2,LOC101750761
81969,>XM_040695795.2,LOC101750761
81971,>XM_040695796.2,LOC101751416
81973,>XM_040695797.2,LOC101751416
81975,>XM_040695799.2,ZNF704
81977,>XM_040695800.2,PAG1
81979,>XM_040695801.2,PAG1
81981,>XM_040695802.2,LRRCC1
81983,>XM_040695803.2,LRRCC1
81985,>XM_040695804.2,SLC7A13
81987,>XM_040695807.2,OSGIN2
81989,>XM_040695808.2,OSGIN2
81991,>XM_040695809.2,C8orf88
81993,>XM_040695810.2,SLC26A7
81995,>XM_040695811.2,SLC26A7
81997,>XM_040695813.2,TRIQK
81999,>XM_040695814.2,TMEM67
82001,>XM_040695815.2,TMEM67
82003,>XM_040695816.2,FAM92A
82005,>XM_040695817.2,LOC121109803
82007,>XM_040695818.2,GLIPR1L
82009,>XM_040695819.2,NME8
82011,>XM_040695820.2,NME8
82013,>XM_040695821.2,NME8
82015,>XM_040695822.2,NME8
82017,>XM_040695823.2,GPR141
82019,>XM_040695824.2,GPR141
82021,>XM_040695825.2,GPR141
82023,>XM_040695826.2,GPR141
82025,>XM_040695827.2,GPR141
82027,>XM_040695830.2,FAM188A
82029,>XM_040695832.2,RNF182
82031,>XM_040695833.2,RNF182
82033,>XM_040695834.2,RNF182
82035,>XM_040695837.1,AGMO
82037,>XM_040695841.2,AGMO
82039,>XM_040695842.2,CSMD3
82041,>XM_040695843.2,CSMD3
82043,>XM_040695844.2,CSMD3
82045,>XM_040695845.2,CSMD3
82047,>XM_040695846.2,CSMD3
82049,>XM_040695847.2,FBXL7
82051,>XM_040695848.2,FBXL7
82053,>XM_040695849.2,LOC428505
82055,>XM_040695850.2,LOC121109782
82057,>XM_040695851.1,COBL
82059,>XM_040695852.1,COBL
82061,>XM_040695853.2,COBL
82063,>XM_040695854.2,CSRNP1
82065,>XM_040695857.2,NAV3
82067,>XM_040695858.2,NAV3
82069,>XM_040695859.1,FAM84B
82071,>XM_040695861.1,LOC121109599
82073,>XM_040695862.2,NAV3
82075,>XM_040695865.2,NAV3
82077,>XM_040695867.1,LOC121109795
82079,>XM_040695869.2,NRSN1
82081,>XM_040695870.1,C7orf72
82083,>XM_040695871.2,C7orf72
82085,>XM_040695872.2,C7orf72
82087,>XM_040695873.2,NAV3
82089,>XM_040695874.2,FAM135B
82091,>XM_040695875.2,FAM135B
82093,>XM_040695876.2,NAV3
82095,>XM_040695877.2,LOC769510
82097,>XM_040695878.2,LOC769510
82099,>XM_040695879.2,LOC769510
82101,>XM_040695882.2,TMEM108
82103,>XM_040695883.2,TMEM108
82105,>XM_040695885.1,LOC121113077
82107,>XM_040695886.2,MKX
82109,>XM_040695887.2,MYO3A
82111,>XM_040695889.1,LOC121113078
82113,>XM_040695891.2,DPY19L4
82115,>XM_040695892.2,DPY19L4
82117,>XM_040695893.2,DPY19L4
82119,>XM_040695894.2,DPY19L4
82121,>XM_040695895.2,NDUFAF6
82123,>XM_040695896.2,NDUFAF6
82125,>XM_040695897.2,NDUFAF6
82127,>XM_040695898.2,C8orf37
82129,>XM_040695899.2,C8orf37
82131,>XM_040695900.2,C8orf37
82133,>XM_040695901.2,C8orf37
82135,>XM_040695902.2,MATN2
82137,>XM_040695903.2,MATN2
82139,>XM_040695904.2,MATN2
82141,>XM_040695906.1,MATN2
82143,>XM_040695907.2,POP1
82145,>XM_040695908.2,NIPAL2
82147,>XM_040695909.2,NIPAL2
82149,>XM_040695911.2,ERICH5
82151,>XM_040695914.2,KCNS2
82153,>XM_040695915.2,KCNS2
82155,>XM_040695916.2,VPS13B
82157,>XM_040695917.2,VPS13B
82159,>XM_040695918.2,VPS13B
82161,>XM_040695919.2,VPS13B
82163,>XM_040695920.2,RGS22
82165,>XM_040695921.2,RGS22
82167,>XM_040695922.2,RGS22
82169,>XM_040695923.2,RGS22
82171,>XM_040695924.2,RGS22
82173,>XM_040695925.2,RGS22
82175,>XM_040695926.2,NEUROD6
82177,>XM_040695927.2,ASB10
82179,>XM_040695928.2,TMEM200C
82181,>XM_040695929.2,LOC121109836
82183,>XM_040695931.2,SLC39A12
82185,>XM_040695932.2,CRADD
82187,>XM_040695933.2,SLC39A12
82189,>XM_040695934.2,CRADD
82191,>XM_040695936.2,CRADD
82193,>XM_040695937.2,LOC121109870
82195,>XM_040695938.2,CRADD
82197,>XM_040695939.2,SLC30A8
82199,>XM_040695940.1,SLC30A8
82201,>XM_040695941.2,LOC121109903
82203,>XM_040695942.1,SAMD12
82205,>XM_040695943.2,MTBP
82207,>XM_040695944.2,MTBP
82209,>XM_040695945.2,MTBP
82211,>XM_040695946.2,MTBP
82213,>XM_040695947.2,ZHX2
82215,>XM_040695949.2,TBC1D31
82217,>XM_040695951.2,C2H8ORF76
82219,>XM_040695953.2,C2H8ORF76
82221,>XM_040695954.2,C2H8ORF76
82223,>XM_040695959.2,WDYHV1
82225,>XM_040695960.2,WDYHV1
82227,>XM_040695961.2,FER1L6
82229,>XM_040695962.2,FER1L6
82231,>XM_040695963.2,NEDD1
82233,>XM_040695964.2,TATDN1
82235,>XM_040695965.2,TATDN1
82237,>XM_040695966.2,TRIB1
82239,>XM_040695967.2,NEDD1
82241,>XM_040695968.2,LOC421108
82243,>XM_040695969.2,NEDD1
82245,>XM_040695970.2,ST18
82247,>XM_040695972.2,ST18
82249,>XM_040695973.2,NEDD1
82251,>XM_040695976.2,LOC121109895
82253,>XM_040695977.1,LOC121113084
82255,>XM_040695978.2,NEDD1
82257,>XM_040695981.2,CHCHD7
82259,>XM_040695982.2,CHCHD7
82261,>XM_040695983.2,CHCHD7
82263,>XM_040695984.2,CHCHD7
82265,>XM_040695985.2,CHCHD7
82267,>XM_040695986.2,CHCHD7
82269,>XM_040695987.2,CHCHD7
82271,>XM_040695988.2,CHCHD7
82273,>XM_040695989.2,CHCHD7
82275,>XM_040695990.2,CHCHD7
82277,>XM_040695991.2,CHCHD7
82279,>XM_040695992.2,CHCHD7
82281,>XM_040695993.2,CHCHD7
82283,>XM_040695994.2,NSMAF
82285,>XM_040695995.2,TMPO
82287,>XM_040695996.1,LOC121113086
82289,>XM_040695997.1,LOC121113087
82291,>XM_040695998.1,LOC101750511
82293,>XM_040695999.2,COL6A6
82295,>XM_040696000.2,LOC121109843
82297,>XM_040696002.1,LOC112531800
82299,>XM_040696004.1,LOC112531949
82301,>XM_040696005.1,LOC121113089
82303,>XM_040696006.2,LOC121109847
82305,>XM_040696007.2,LOC121113090
82307,>XM_040696008.1,ABCA13
82309,>XM_040696010.2,LOC107052005
82311,>XM_040696011.2,LOC425647
82313,>XM_040696012.2,LOC121109857
82315,>XM_040696013.2,LOC121109670
82317,>XM_040696016.1,LOC107050495
82319,>XM_040696018.2,LOC101748706
82321,>XM_040696019.2,C2H8orf82
82323,>XM_040696020.1,LOC107052441
82325,>XM_040696021.1,LOC107050437
82327,>XM_040696022.2,LOC121109863
82329,>XM_040696023.2,LOC107050955
82331,>XM_040696024.2,LOC112530987
82333,>XM_040696025.2,OPLAH
82335,>XM_040696026.2,OPLAH
82337,>XM_040696027.1,LOC107055859
82339,>XM_040696028.1,LOC107055859
82341,>XM_040696029.2,ANKS1B
82343,>XM_040696030.1,LOC121109938
82345,>XM_040696032.2,LOC107055860
82347,>XM_040696033.2,ANKS1B
82349,>XM_040696034.2,ZDHHC3
82351,>XM_040696035.2,ZDHHC3
82353,>XM_040696036.2,ANKS1B
82355,>XM_040696037.2,ZDHHC3
82357,>XM_040696039.2,ANKS1B
82359,>XM_040696040.2,TRAK1
82361,>XM_040696041.2,TRAK1
82363,>XM_040696043.2,ANKS1B
82365,>XM_040696044.1,MOBP
82367,>XM_040696048.2,CX3CR1
82369,>XM_040696049.2,FBXL2
82371,>XM_040696050.1,ANKS1B
82373,>XM_040696051.2,ARPP21
82375,>XM_040696052.2,ARPP21
82377,>XM_040696053.2,ARPP21
82379,>XM_040696054.1,ARPP21
82381,>XM_040696055.2,ARPP21
82383,>XM_040696060.2,ARPP21
82385,>XM_040696061.2,ARPP21
82387,>XM_040696062.2,ARPP21
82389,>XM_040696063.2,ARPP21
82391,>XM_040696064.2,ARPP21
82393,>XM_040696065.2,ARPP21
82395,>XM_040696066.2,ARPP21
82397,>XM_040696072.2,ARPP21
82399,>XM_040696073.2,ARPP21
82401,>XM_040696075.2,ARPP21
82403,>XM_040696076.2,ARPP21
82405,>XM_040696079.2,ARPP21
82407,>XM_040696082.2,SCYL2
82409,>XM_040696084.2,LOC121113096
82411,>XM_040696086.2,LOC121110015
82413,>XM_040696089.2,PYCRL
82415,>XM_040696091.2,LOC107052805
82417,>XM_040696092.2,LOC121106476
82419,>XM_040696093.2,LOC121113098
82421,>XM_040696094.2,LOC121110032
82423,>XM_040696095.2,LOC121113099
82425,>XM_040696096.2,LOC121106442
82427,>XM_040696097.2,LOC107052811
82429,>XM_040696098.2,LOC121113100
82431,>XM_040696099.2,LOC121106490
82433,>XM_040696100.2,LOC121113102
82435,>XM_040696101.2,LOC121106490
82437,>XM_040696102.2,LOC107052803
82439,>XM_040696103.1,LOC107052803
82441,>XM_040696104.1,LOC107052803
82443,>XM_040696105.2,LOC107052803
82445,>XM_040696106.1,LOC107052803
82447,>XM_040696107.1,LOC107052803
82449,>XM_040696108.1,LOC107052803
82451,>XM_040696110.1,LOC107052803
82453,>XM_040696111.2,LOC107052814
82455,>XM_040696112.2,LOC107052814
82457,>XM_040696113.2,LOC107052814
82459,>XM_040696114.2,LOC107052814
82461,>XM_040696115.1,LOC121106493
82463,>XM_040696116.1,LOC121106493
82465,>XM_040696117.2,LOC121106490
82467,>XM_040696118.2,LOC107052810
82469,>XM_040696119.1,LOC107052810
82471,>XM_040696120.1,LOC121113103
82473,>XM_040696121.1,LOC420291
82475,>XM_040696123.2,LOC124416948
82477,>XM_040696124.1,LOC100857698
82479,>XM_040696125.1,LOC107052804
82481,>XM_040696126.2,LOC121106490
82483,>XM_040696127.2,LOC121106506
82485,>XM_040696128.2,CNOT4
82487,>XM_040696129.1,LOC121106506
82489,>XM_040696130.2,LOC121112980
82491,>XM_040696131.2,ADCK5
82493,>XM_040696132.2,ADCK5
82495,>XM_040696133.2,CNOT4
82497,>XM_040696134.2,LOC112531190
82499,>XM_040696135.2,LOC112531190
82501,>XM_040696136.2,LOC112531190
82503,>XM_040696138.2,LOC112531190
82505,>XM_040696139.2,LOC112531190
82507,>XM_040696140.2,LOC112531190
82509,>XM_040696141.1,LOC112531190
82511,>XM_040696142.2,LOC112531190
82513,>XM_040696143.2,LOC112531190
82515,>XM_040696144.2,CNOT4
82517,>XM_040696145.2,LOC112531190
82519,>XM_040696146.2,LOC112531190
82521,>XM_040696147.1,LOC112531190
82523,>XM_040696148.1,LOC112531190
82525,>XM_040696149.2,VPS28
82527,>XM_040696150.2,CNOT4
82529,>XM_040696151.2,HGH1
82531,>XM_040696152.2,HGH1
82533,>XM_040696153.2,LOC101751687
82535,>XM_040696154.2,LOC101751687
82537,>XM_040696155.2,LOC101751687
82539,>XM_040696156.2,CNOT4
82541,>XM_040696157.2,LOC101751687
82543,>XM_040696158.2,LOC101751687
82545,>XM_040696159.2,ARHGAP39
82547,>XM_040696160.1,LRRC14
82549,>XM_040696161.1,LOC121113107
82551,>XM_040696162.2,CNOT4
82553,>XM_040696163.1,LOC121113107
82555,>XM_040696164.1,LOC121113107
82557,>XM_040696165.2,LOC121113107
82559,>XM_040696166.1,LOC121113107
82561,>XM_040696168.2,MAPK15
82563,>XM_040696169.2,MAPK15
82565,>XM_040696170.2,MAPK15
82567,>XM_040696171.2,MAPK15
82569,>XM_040696172.2,SCRIB
82571,>XM_040696173.2,SCRIB
82573,>XM_040696174.2,SCRIB
82575,>XM_040696175.2,SCRIB
82577,>XM_040696176.2,SCRIB
82579,>XM_040696177.2,SCRIB
82581,>XM_040696178.2,SCRIB
82583,>XM_040696179.2,SCRIB
82585,>XM_040696180.2,SCRIB
82587,>XM_040696181.2,CNOT4
82589,>XM_040696182.2,SCRIB
82591,>XM_040696183.2,SCRIB
82593,>XM_040696184.2,SCRIB
82595,>XM_040696185.2,SCRIB
82597,>XM_040696186.2,SCRIB
82599,>XM_040696187.2,SCRIB
82601,>XM_040696188.2,SCRIB
82603,>XM_040696189.2,SCRIB
82605,>XM_040696190.2,SCRIB
82607,>XM_040696191.2,SCRIB
82609,>XM_040696192.2,CNOT4
82611,>XM_040696193.2,SCRIB
82613,>XM_040696194.2,SCRIB
82615,>XM_040696195.2,SCRIB
82617,>XM_040696196.2,SCRIB
82619,>XM_040696197.2,SCRIB
82621,>XM_040696198.2,SCRIB
82623,>XM_040696199.2,SCRIB
82625,>XM_040696200.2,SCRIB
82627,>XM_040696201.2,SCRIB
82629,>XM_040696202.2,SCRIB
82631,>XM_040696203.2,SCRIB
82633,>XM_040696204.2,SCRIB
82635,>XM_040696205.2,SCRIB
82637,>XM_040696206.2,SCRIB
82639,>XM_040696207.2,SCRIB
82641,>XM_040696209.2,SCRIB
82643,>XM_040696210.2,SCRIB
82645,>XM_040696211.2,SCRIB
82647,>XM_040696212.2,SCRIB
82649,>XM_040696213.2,SCRIB
82651,>XM_040696214.2,SCRIB
82653,>XM_040696215.2,SCRIB
82655,>XM_040696216.2,SCRIB
82657,>XM_040696217.2,SCRIB
82659,>XM_040696218.2,SCRIB
82661,>XM_040696219.2,SCRIB
82663,>XM_040696220.2,SCRIB
82665,>XM_040696221.2,SCRIB
82667,>XM_040696222.2,SCRIB
82669,>XM_040696223.2,SCRIB
82671,>XM_040696224.2,NRBP2
82673,>XM_040696226.2,CNOT4
82675,>XM_040696227.2,KCNH8
82677,>XM_040696228.2,LOC121109992
82679,>XM_040696229.2,LOC121109992
82681,>XM_040696230.2,LOC121109982
82683,>XM_040696231.2,LOC121109981
82685,>XM_040696232.2,LOC121109981
82687,>XM_040696233.2,LOC121109980
82689,>XM_040696234.2,LOC121109980
82691,>XM_040696235.2,PP2D1
82693,>XM_040696236.2,PP2D1
82695,>XM_040696237.2,PP2D1
82697,>XM_040696238.2,PP2D1
82699,>XM_040696239.2,PP2D1
82701,>XM_040696240.2,PP2D1
82703,>XM_040696241.2,PP2D1
82705,>XM_040696242.2,PP2D1
82707,>XM_040696243.2,PP2D1
82709,>XM_040696244.2,PP2D1
82711,>XM_040696245.2,PP2D1
82713,>XM_040696247.2,ZNF385D
82715,>XM_040696248.2,ZNF385D
82717,>XM_040696250.2,UBE2E2
82719,>XM_040696252.2,UBE2E1
82721,>XM_040696253.2,UBE2E1
82723,>XM_040696256.2,NKIRAS1
82725,>XM_040696257.2,NKIRAS1
82727,>XM_040696259.2,OXSM
82729,>XM_040696260.2,ARHGDIB
82731,>XM_040696261.2,SLC4A7
82733,>XM_040696263.2,SLC4A7
82735,>XM_040696265.2,SLC4A7
82737,>XM_040696266.2,SLC4A7
82739,>XM_040696267.2,SLC4A7
82741,>XM_040696268.2,SLC4A7
82743,>XM_040696270.2,SLC4A7
82745,>XM_040696271.2,SLC4A7
82747,>XM_040696272.2,NEK10
82749,>XM_040696273.2,NEK10
82751,>XM_040696274.2,NEK10
82753,>XM_040696275.2,NEK10
82755,>XM_040696276.1,LRRC3B
82757,>XM_040696277.2,RBMS3
82759,>XM_040696278.2,RIOK1
82761,>XM_040696279.2,RIOK1
82763,>XM_040696280.2,FARS2
82765,>XM_040696281.2,FARS2
82767,>XM_040696282.2,FARS2
82769,>XM_040696283.2,FARS2
82771,>XM_040696284.2,FARS2
82773,>XM_040696285.2,FARS2
82775,>XM_040696286.2,FARS2
82777,>XM_040696287.2,FARS2
82779,>XM_040696289.2,FARS2
82781,>XM_040696290.2,FARS2
82783,>XM_040696291.2,FARS2
82785,>XM_040696292.2,FARS2
82787,>XM_040696293.2,FARS2
82789,>XM_040696294.2,FARS2
82791,>XM_040696295.2,FARS2
82793,>XM_040696298.2,FARS2
82795,>XM_040696299.2,FARS2
82797,>XM_040696300.2,CDYL
82799,>XM_040696302.2,BPHL
82801,>XM_040696304.2,GPD1L
82803,>XM_040696305.2,LOC121106513
82805,>XM_040696306.2,LOC121106513
82807,>XM_040696313.2,ANO10
82809,>XM_040696314.2,ANO10
82811,>XM_040696315.2,NFX1
82813,>XM_040696316.2,NFX1
82815,>XM_040696317.2,HUS1
82817,>XM_040696318.2,BRD9
82819,>XM_040696319.1,LOC100857341
82821,>XM_040696320.2,ATF7IP
82823,>XM_040696321.2,SLC9A3
82825,>XM_040696322.2,SLC9A3
82827,>XM_040696324.2,ATF7IP
82829,>XM_040696325.2,ADNP2
82831,>XM_040696326.2,ATF7IP
82833,>XM_040696327.2,RECK
82835,>XM_040696329.2,LOC420807
82837,>XM_040696330.2,LOC420807
82839,>XM_040696331.2,LOC121113114
82841,>XM_040696332.1,LOC121113115
82843,>XM_040696333.1,LOC121113115
82845,>XM_040696334.2,LOC121109602
82847,>XM_040696335.2,ATF7IP
82849,>XM_040696336.2,LOC121109602
82851,>XM_040696337.2,LOC121109602
82853,>XM_040696338.2,LOC100858664
82855,>XM_040696339.2,LOC100858664
82857,>XM_040696341.2,LOC121109601
82859,>XM_040696342.1,LOC101750341
82861,>XM_040696343.2,ATF7IP
82863,>XM_040696344.1,LOC101750341
82865,>XM_040696345.2,LOC121109603
82867,>XM_040696346.2,LOC121113116
82869,>XM_040696349.2,LOC121106514
82871,>XM_040696350.2,TXNL4A
82873,>XM_040696351.2,LOC121113118
82875,>XM_040696352.2,ATF7IP
82877,>XM_040696356.2,ATF7IP
82879,>XM_040696358.2,LOC121109606
82881,>XM_040696360.1,SPAG1
82883,>XM_040696361.2,RNF19A
82885,>XM_040696362.2,RNF19A
82887,>XM_040696363.2,RNF19A
82889,>XM_040696364.2,RNF19A
82891,>XM_040696365.2,RNF19A
82893,>XM_040696366.2,RNF19A
82895,>XM_040696367.2,RNF19A
82897,>XM_040696368.2,FBXO43
82899,>XM_040696369.2,POLR2K
82901,>XM_040696370.2,ANKRD46
82903,>XM_040696371.2,GRHL2
82905,>XM_040696372.2,LOC121109671
82907,>XM_040696373.2,UBR5
82909,>XM_040696374.2,UBR5
82911,>XM_040696375.2,UBR5
82913,>XM_040696376.2,UBR5
82915,>XM_040696377.2,UBR5
82917,>XM_040696378.2,UBR5
82919,>XM_040696379.2,UBR5
82921,>XM_040696380.2,UBR5
