,total,NM,NR,XM,XR,NM_XM,NR_XR
GALM,3,1,0,2,0,3,0
FAM3D,13,1,0,12,0,13,0
CD200R1,4,4,0,0,0,4,0
CMBL,5,1,0,4,0,5,0
DPPA2,4,1,0,3,0,4,0
SLC7A13,2,1,0,1,0,2,0
HIGD2A,1,1,0,0,0,1,0
TGIF2LX,1,1,0,0,0,1,0
ESAM,1,1,0,0,0,1,0
PROKR1,1,1,0,0,0,1,0
OLIG1,1,1,0,0,0,1,0
SPPL3,4,1,0,3,0,4,0
MAPK15,10,1,0,7,2,8,2
TSPAN32,22,1,0,19,2,20,2
ADAMTS13,11,3,1,7,0,10,1
ADAMTS15,3,1,0,1,1,2,1
ADAMTS16,4,1,1,2,0,3,1
ADAMTS17,24,1,0,20,3,21,3
ARX,1,1,0,0,0,1,0
DNER,1,1,0,0,0,1,0
SPATA3,13,1,0,4,8,5,8
DEFB127,1,1,0,0,0,1,0
TPCN2,1,1,0,0,0,1,0
PPIL4,1,1,0,0,0,1,0
CRB3,4,3,0,1,0,4,0
ABRA,2,1,0,1,0,2,0
TRUB1,1,1,0,0,0,1,0
DNAAF8,3,1,0,2,0,3,0
TMEM190,2,1,0,1,0,2,0
RNF133,1,1,0,0,0,1,0
ALKBH3,1,1,0,0,0,1,0
GRK7,1,1,0,0,0,1,0
TGIF2LY,1,1,0,0,0,1,0
MTFMT,4,1,0,1,2,2,2
TSTD2,1,1,0,0,0,1,0
LIPH,4,1,0,3,0,4,0
MS4A6E,4,1,3,0,0,1,3
CTAG1A,1,1,0,0,0,1,0
EHD4,2,1,0,1,0,2,0
LGI3,1,1,0,0,0,1,0
WDR36,2,1,0,1,0,2,0
RHOXF1,2,1,0,1,0,2,0
PPTC7,4,1,1,2,0,3,1
LGI4,5,1,0,4,0,5,0
GAS2L2,1,1,0,0,0,1,0
CDC26,4,1,0,3,0,4,0
KCNH5,3,2,0,1,0,3,0
CHRFAM7A,5,2,0,3,0,5,0
KNL1,3,2,0,1,0,3,0
RPIA,2,1,0,1,0,2,0
SLC39A3,2,2,0,0,0,2,0
JPT2,1,1,0,0,0,1,0
CAPN13,7,1,0,4,2,5,2
MAPK1IP1L,2,1,0,1,0,2,0
TEX261,1,1,0,0,0,1,0
COMTD1,1,1,0,0,0,1,0
ANKRD22,1,1,0,0,0,1,0
GTSF1,6,1,0,2,3,3,3
C16orf78,1,1,0,0,0,1,0
MBD3L2,1,1,0,0,0,1,0
JSRP1,1,1,0,0,0,1,0
HSPB6,1,1,0,0,0,1,0
DCST2,5,1,0,4,0,5,0
TBC1D20,2,1,1,0,0,1,1
RFTN2,6,1,0,5,0,6,0
KCNH8,6,1,0,5,0,6,0
TMEM42,1,1,0,0,0,1,0
SPATA4,2,1,0,1,0,2,0
JCHAIN,5,1,0,4,0,5,0
ADHFE1,1,1,0,0,0,1,0
PXDNL,10,1,0,8,1,9,1
NACC2,1,1,0,0,0,1,0
DOCK11,6,1,0,5,0,6,0
TCP10L,1,1,0,0,0,1,0
DNHD1,2,2,0,0,0,2,0
TEKT5,1,1,0,0,0,1,0
TMED6,1,1,0,0,0,1,0
SLFN13,13,1,0,12,0,13,0
DHRS13,1,1,0,0,0,1,0
HIPK4,1,1,0,0,0,1,0
KASH5,9,1,0,8,0,9,0
CAPN12,22,1,0,20,1,21,1
AXDND1,24,1,1,20,2,21,3
IL23R,4,1,0,3,0,4,0
LRRC71,18,1,0,16,1,17,1
LSM14B,16,1,0,13,2,14,2
KLHL23,1,1,0,0,0,1,0
IL20RB,5,1,0,4,0,5,0
CCDC13,9,1,0,7,1,8,1
ZMAT2,1,1,0,0,0,1,0
NAXE,1,1,0,0,0,1,0
PROKR2,2,1,0,1,0,2,0
SMCR8,1,1,0,0,0,1,0
ZNF564,1,1,0,0,0,1,0
C6orf118,9,1,0,7,1,8,1
ZFC3H1,1,1,0,0,0,1,0
ANKRD23,1,1,0,0,0,1,0
LRRC45,2,1,0,1,0,2,0
GLYATL2,5,1,0,4,0,5,0
CFAP53,1,1,0,0,0,1,0
DRC1,2,1,0,1,0,2,0
CAVIN3,1,1,0,0,0,1,0
CALR3,1,1,0,0,0,1,0
UBLCP1,1,1,0,0,0,1,0
UBQLNL,1,1,0,0,0,1,0
CDC42EP5,1,1,0,0,0,1,0
RILPL2,4,1,1,2,0,3,1
FCSK,1,1,0,0,0,1,0
NSMCE1,3,1,0,2,0,3,0
FAM200A,2,1,0,1,0,2,0
PIGM,1,1,0,0,0,1,0
SDR42E1,4,1,0,3,0,4,0
SFT2D1,4,1,3,0,0,1,3
GPHB5,1,1,0,0,0,1,0
DIRAS1,4,1,0,3,0,4,0
DNAJB7,1,1,0,0,0,1,0
SLC2A12,3,1,0,2,0,3,0
DHRSX,1,1,0,0,0,1,0
ATOH7,1,1,0,0,0,1,0
CSNK1A1L,1,1,0,0,0,1,0
MRPL30,2,1,1,0,0,1,1
TRIM11,3,1,0,2,0,3,0
CTU1,1,1,0,0,0,1,0
ZNF625,2,1,1,0,0,1,1
B3GNT7,1,1,0,0,0,1,0
OMA1,1,1,0,0,0,1,0
DDIT4L,1,1,0,0,0,1,0
SPACA7,9,1,0,8,0,9,0
IFI27L1,2,2,0,0,0,2,0
ZG16B,1,1,0,0,0,1,0
MRPL10,4,2,1,1,0,3,1
LRRC25,2,1,0,1,0,2,0
OSR1,2,1,0,1,0,2,0
CCDC127,1,1,0,0,0,1,0
SDHAF4,1,1,0,0,0,1,0
SSMEM1,4,1,0,3,0,4,0
PRR35,4,1,0,3,0,4,0
C17orf50,1,1,0,0,0,1,0
MOB3C,2,2,0,0,0,2,0
NKX2-3,3,1,0,2,0,3,0
ZNF519,2,1,1,0,0,1,1
ZNF296,1,1,0,0,0,1,0
ADGRA3,6,1,0,4,1,5,1
GALNTL5,10,1,1,8,0,9,1
WDR90,50,1,0,49,0,50,0
CADM4,4,1,0,3,0,4,0
C7orf33,1,1,0,0,0,1,0
SLC25A43,11,1,0,5,5,6,5
FAM241B,4,1,0,3,0,4,0
SLC15A4,6,1,0,2,3,3,3
SCGB1C1,2,1,0,1,0,2,0
GSX1,1,1,0,0,0,1,0
SPESP1,1,1,0,0,0,1,0
IL27,2,1,0,1,0,2,0
SPANXA2,1,1,0,0,0,1,0
ATPAF2,6,1,0,4,1,5,1
TIGD1,1,1,0,0,0,1,0
TIGD3,1,1,0,0,0,1,0
TIGD4,2,1,0,1,0,2,0
OSBPL7,3,1,0,1,1,2,1
ABTB2,1,1,0,0,0,1,0
ISL2,1,1,0,0,0,1,0
ZNF511,2,1,1,0,0,1,1
NTN5,2,1,0,1,0,2,0
MTPN,1,1,0,0,0,1,0
CRYZL1,1,1,0,0,0,1,0
ANKS4B,1,1,0,0,0,1,0
LTC4S,1,1,0,0,0,1,0
PIDD1,17,2,0,15,0,17,0
SLC5A8,3,1,0,1,1,2,1
ZNRF2,4,1,0,1,2,2,2
SGMS1,10,1,0,8,1,9,1
PPP3R2,1,1,0,0,0,1,0
MMP21,1,1,0,0,0,1,0
WFDC11,2,1,0,1,0,2,0
WFDC9,1,1,0,0,0,1,0
RPP25L,2,2,0,0,0,2,0
BOD1L1,10,1,0,9,0,10,0
NPB,1,1,0,0,0,1,0
SDR9C7,1,1,0,0,0,1,0
HUS1B,1,1,0,0,0,1,0
OTOS,3,1,0,2,0,3,0
OXER1,1,1,0,0,0,1,0
GJD3,1,1,0,0,0,1,0
TAS1R3,4,1,0,3,0,4,0
IPMK,1,1,0,0,0,1,0
TAS1R2,1,1,0,0,0,1,0
CDC42EP1,1,1,0,0,0,1,0
DEFB105A,1,1,0,0,0,1,0
DEFB106A,1,1,0,0,0,1,0
PARS2,1,1,0,0,0,1,0
IFT70A,1,1,0,0,0,1,0
UBTD2,4,1,0,3,0,4,0
ZNF585B,1,1,0,0,0,1,0
SYT11,3,1,0,2,0,3,0
CHMP4C,1,1,0,0,0,1,0
ORAI3,1,1,0,0,0,1,0
TADA2B,1,1,0,0,0,1,0
POGLUT1,6,1,1,4,0,5,1
TRMT61A,1,1,0,0,0,1,0
RMI2,2,1,1,0,0,1,1
PIK3AP1,6,1,0,5,0,6,0
ELOVL3,2,1,0,1,0,2,0
CLRN3,2,1,0,1,0,2,0
ARL14EP,2,1,0,1,0,2,0
NOPCHAP1,1,1,0,0,0,1,0
C12orf54,4,1,0,3,0,4,0
SPIC,2,1,0,1,0,2,0
LRR1,4,2,2,0,0,2,2
ACOT4,1,1,0,0,0,1,0
TARS3,2,1,0,1,0,2,0
TMEM266,4,1,0,3,0,4,0
ZG16,1,1,0,0,0,1,0
SPATA2L,2,1,0,1,0,2,0
CDYL2,4,1,0,3,0,4,0
SPATA32,3,1,0,2,0,3,0
ANKRD13B,11,1,0,10,0,11,0
KRT222,1,1,0,0,0,1,0
CLDND2,6,1,0,5,0,6,0
ZNF441,1,1,0,0,0,1,0
ZNF491,3,1,0,2,0,3,0
ZNF440,4,1,0,3,0,4,0
EID2B,1,1,0,0,0,1,0
KDF1,3,1,0,2,0,3,0
MAB21L3,2,1,0,1,0,2,0
MYOM3,1,1,0,0,0,1,0
ZNF684,1,1,0,0,0,1,0
KLHDC7A,1,1,0,0,0,1,0
UBXN10,3,1,0,2,0,3,0
C1orf87,3,1,0,2,0,3,0
BBS5,1,1,0,0,0,1,0
KLHL40,1,1,0,0,0,1,0
IQCF1,3,1,0,2,0,3,0
FAM241A,1,1,0,0,0,1,0
PDCL2,4,1,0,3,0,4,0
TRAM1L1,1,1,0,0,0,1,0
JMY,1,1,0,0,0,1,0
GRPEL2,1,1,0,0,0,1,0
ZNF786,1,1,0,0,0,1,0
ZNF572,1,1,0,0,0,1,0
GOT1L1,5,1,0,3,1,4,1
BHLHE22,1,1,0,0,0,1,0
DCAF4L2,1,1,0,0,0,1,0
DIPK1B,1,1,0,0,0,1,0
AMER1,1,1,0,0,0,1,0
FGFBP3,1,1,0,0,0,1,0
OR51E1,1,1,0,0,0,1,0
PIWIL4,1,1,0,0,0,1,0
CWF19L2,4,1,0,2,1,3,1
AMDHD1,1,1,0,0,0,1,0
RDH12,3,1,0,2,0,3,0
FAM161B,3,1,0,1,1,2,1
CEP128,16,1,1,14,0,15,1
TERB2,2,1,0,1,0,2,0
FAM81A,14,1,0,13,0,14,0
ZNF597,1,1,0,0,0,1,0
ZNF785,3,1,0,2,0,3,0
SLC35G3,1,1,0,0,0,1,0
TMEM199,1,1,0,0,0,1,0
TMC8,1,1,0,0,0,1,0
ERVV-1,1,1,0,0,0,1,0
C19orf18,1,1,0,0,0,1,0
TTC9B,2,1,0,1,0,2,0
FAM187B,1,1,0,0,0,1,0
C19orf25,2,1,0,1,0,2,0
C1orf74,1,1,0,0,0,1,0
PM20D1,2,1,1,0,0,1,1
CCDC27,1,1,0,0,0,1,0
MROH8,3,3,0,0,0,3,0
ENTHD1,8,1,0,7,0,8,0
MEI1,31,1,0,27,3,28,3
IFT70B,1,1,0,0,0,1,0
SLC16A14,6,1,0,5,0,6,0
C3orf22,6,1,1,4,0,5,1
TEX55,1,1,0,0,0,1,0
SCFD2,8,1,0,7,0,8,0
PPM1K,9,1,0,8,0,9,0
SPMIP2,5,1,0,4,0,5,0
SRFBP1,2,1,0,1,0,2,0
FAM81B,8,1,0,7,0,8,0
SH3RF2,5,1,0,4,0,5,0
SNRNP48,3,1,0,2,0,3,0
BMT2,1,1,0,0,0,1,0
METTL27,4,1,0,2,1,3,1
ATP6V0D2,1,1,0,0,0,1,0
LINGO2,25,1,0,22,2,23,2
RASEF,4,1,0,3,0,4,0
CBLL2,1,1,0,0,0,1,0
FMR1NB,1,1,0,0,0,1,0
CT45A2,3,1,0,2,0,3,0
SPRED1,4,1,0,3,0,4,0
PGBD4,1,1,0,0,0,1,0
MFSD6L,1,1,0,0,0,1,0
ZNF579,2,1,0,1,0,2,0
ZNF709,1,1,0,0,0,1,0
SDE2,1,1,0,0,0,1,0
CCDC185,1,1,0,0,0,1,0
LRRN4,1,1,0,0,0,1,0
WBP2NL,8,1,0,7,0,8,0
TEX44,1,1,0,0,0,1,0
TRIM42,2,1,0,1,0,2,0
RNF168,1,1,0,0,0,1,0
ZNF366,1,1,0,0,0,1,0
CDC14C,1,1,0,0,0,1,0
FAM47B,1,1,0,0,0,1,0
OIT3,2,1,1,0,0,1,1
TMT1B,1,1,0,0,0,1,0
CCER1,2,1,1,0,0,1,1
DAND5,1,1,0,0,0,1,0
GGN,3,1,0,2,0,3,0
DYNLT5,5,1,0,4,0,5,0
NANP,1,1,0,0,0,1,0
SPMIP9,4,1,0,3,0,4,0
SLC51A,2,1,0,1,0,2,0
DENND6A,5,1,0,2,2,3,2
SLC10A4,1,1,0,0,0,1,0
TMEM154,3,1,0,1,1,2,1
DNAJC18,1,1,0,0,0,1,0
RTL3,1,1,0,0,0,1,0
ZNF449,4,1,0,3,0,4,0
ABCA13,30,1,0,24,5,25,5
AMER2,5,2,0,3,0,5,0
TEX47,1,1,0,0,0,1,0
PATL1,1,1,0,0,0,1,0
VWCE,13,1,0,12,0,13,0
DOK6,3,1,0,2,0,3,0
CCDC89,1,1,0,0,0,1,0
MICU2,5,1,0,4,0,5,0
CPNE2,1,1,0,0,0,1,0
NT5DC1,2,1,0,1,0,2,0
ZBTB9,2,1,0,1,0,2,0
HOXA9,1,1,0,0,0,1,0
HIBADH,2,1,0,1,0,2,0
GPC2,1,1,0,0,0,1,0
NXPH1,1,1,0,0,0,1,0
CNPY4,1,1,0,0,0,1,0
SNX32,1,1,0,0,0,1,0
AKNAD1,2,1,1,0,0,1,1
VXN,1,1,0,0,0,1,0
TMEM256,1,1,0,0,0,1,0
CATSPERD,13,1,0,12,0,13,0
ASPRV1,11,1,10,0,0,1,10
MTURN,2,1,0,1,0,2,0
COL22A1,13,1,0,11,1,12,1
CHST13,1,1,0,0,0,1,0
UHRF2,12,1,1,5,5,6,6
FERD3L,1,1,0,0,0,1,0
PYDC1,1,1,0,0,0,1,0
KBTBD6,1,1,0,0,0,1,0
PAOX,7,3,4,0,0,3,4
NATD1,1,1,0,0,0,1,0
PXT1,2,1,0,1,0,2,0
FDCSP,1,1,0,0,0,1,0
APCDD1,1,1,0,0,0,1,0
NAGS,3,1,0,2,0,3,0
TMEM74,2,1,1,0,0,1,1
ZFP3,1,1,0,0,0,1,0
N4BP1,3,1,0,1,1,2,1
TCEANC2,2,1,1,0,0,1,1
TDRD9,12,1,0,11,0,12,0
KIF19,9,1,0,8,0,9,0
GJB4,2,1,0,1,0,2,0
ARHGEF19,3,1,0,1,1,2,1
POU5F2,1,1,0,0,0,1,0
TMEM174,1,1,0,0,0,1,0
ZNF524,2,1,0,1,0,2,0
CILP2,1,1,0,0,0,1,0
SBSPON,5,1,0,3,1,4,1
FBXO39,1,1,0,0,0,1,0
EID2,1,1,0,0,0,1,0
LIX1,1,1,0,0,0,1,0
TXLNB,9,1,0,3,5,4,5
GIMAP7,2,1,0,1,0,2,0
TMEM252,1,1,0,0,0,1,0
NPHP3,1,1,0,0,0,1,0
BRWD3,5,1,0,4,0,5,0
PROSER2,5,1,0,4,0,5,0
LRRC57,4,1,0,3,0,4,0
TMEM151A,1,1,0,0,0,1,0
KLHL34,1,1,0,0,0,1,0
BEST4,3,1,0,2,0,3,0
DEFB123,2,1,1,0,0,1,1
DEFB125,1,1,0,0,0,1,0
DNAJB8,1,1,0,0,0,1,0
SCARF2,4,2,0,2,0,4,0
ENPP6,1,1,0,0,0,1,0
TMEM86A,1,1,0,0,0,1,0
FBXL16,1,1,0,0,0,1,0
ZNF791,1,1,0,0,0,1,0
NIM1K,2,1,1,0,0,1,1
ZNF679,2,1,0,1,0,2,0
GARIN6,1,1,0,0,0,1,0
TAPT1,10,1,0,9,0,10,0
SVEP1,1,1,0,0,0,1,0
ZCCHC24,3,1,0,2,0,3,0
GJD4,1,1,0,0,0,1,0
MFSD4B,1,1,0,0,0,1,0
LNX2,10,1,0,9,0,10,0
CCDC96,1,1,0,0,0,1,0
GPR26,1,1,0,0,0,1,0
KIR3DL3,1,1,0,0,0,1,0
OR5P2,1,1,0,0,0,1,0
OR5P3,1,1,0,0,0,1,0
NLRP5,1,1,0,0,0,1,0
ESX1,1,1,0,0,0,1,0
LTO1,2,1,0,1,0,2,0
VGLL2,3,2,0,1,0,3,0
HS6ST3,1,1,0,0,0,1,0
LDHD,2,2,0,0,0,2,0
MDGA1,6,1,0,4,1,5,1
COG7,2,1,0,1,0,2,0
CRYBG3,3,1,0,2,0,3,0
GARIN4,1,1,0,0,0,1,0
CMYA5,4,1,0,2,1,3,1
LPCAT4,5,1,0,2,2,3,2
CPNE8,6,1,0,4,1,5,1
IKBIP,3,3,0,0,0,3,0
C2orf69,1,1,0,0,0,1,0
FAM43A,1,1,0,0,0,1,0
HTRA4,3,1,0,2,0,3,0
ZNF367,1,1,0,0,0,1,0
PRXL2C,4,1,0,3,0,4,0
GSTA5,2,1,0,1,0,2,0
STRC,1,1,0,0,0,1,0
ELMOD2,6,1,0,5,0,6,0
RTP1,1,1,0,0,0,1,0
STKLD1,2,1,1,0,0,1,1
CALHM5,1,1,0,0,0,1,0
LIX1L,1,1,0,0,0,1,0
NAP1L5,1,1,0,0,0,1,0
TAF1L,1,1,0,0,0,1,0
CACUL1,1,1,0,0,0,1,0
PHF13,2,1,0,1,0,2,0
ZFPM1,6,1,0,5,0,6,0
ADGRG4,3,1,0,2,0,3,0
CREG2,3,1,0,2,0,3,0
KMT2C,1,1,0,0,0,1,0
MLX,3,3,0,0,0,3,0
H2BC1,1,1,0,0,0,1,0
IFNLR1,6,3,0,3,0,6,0
H2AC1,1,1,0,0,0,1,0
PGBD3,1,1,0,0,0,1,0
RAB39B,1,1,0,0,0,1,0
SALL3,1,1,0,0,0,1,0
TEDDM1,1,1,0,0,0,1,0
WFDC13,1,1,0,0,0,1,0
WFDC10B,2,2,0,0,0,2,0
RDH10,1,1,0,0,0,1,0
PLEKHH2,10,1,0,7,2,8,2
UBR3,1,1,0,0,0,1,0
TNFSF12-TNFSF13,1,1,0,0,0,1,0
IFNL2,1,1,0,0,0,1,0
IFNL1,1,1,0,0,0,1,0
KLHDC1,2,1,0,1,0,2,0
KCNE2,1,1,0,0,0,1,0
SUGP1,2,1,0,1,0,2,0
TFAP2D,1,1,0,0,0,1,0
CTAGE1,1,1,0,0,0,1,0
MRPL54,1,1,0,0,0,1,0
KCNG4,1,1,0,0,0,1,0
CACNA2D4,5,1,0,4,0,5,0
PPP1R36,7,1,0,6,0,7,0
TRARG1,1,1,0,0,0,1,0
SCUBE1,1,1,0,0,0,1,0
CPO,2,1,0,1,0,2,0
SPRR4,2,1,0,1,0,2,0
TRIM59,1,1,0,0,0,1,0
KRT6C,1,1,0,0,0,1,0
FAM149B1,8,1,0,7,0,8,0
OR6B3,1,1,0,0,0,1,0
TPH2,2,1,0,1,0,2,0
SIK1,3,1,0,2,0,3,0
SSX7,1,1,0,0,0,1,0
COL23A1,11,1,0,10,0,11,0
DCUN1D3,1,1,0,0,0,1,0
WDR88,6,1,1,3,1,4,2
MISP,4,1,1,2,0,3,1
TEKTL1,1,1,0,0,0,1,0
CYP4F22,3,1,0,2,0,3,0
KLF17,6,1,0,5,0,6,0
MROH2B,3,1,0,2,0,3,0
LSM11,1,1,0,0,0,1,0
PASD1,2,1,0,1,0,2,0
PTCHD1,2,1,0,1,0,2,0
TTBK2,10,1,0,9,0,10,0
FAM117B,1,1,0,0,0,1,0
CLVS1,4,1,0,3,0,4,0
MAGEB6,1,1,0,0,0,1,0
C11orf42,1,1,0,0,0,1,0
REM2,8,1,0,7,0,8,0
GABRG1,2,1,0,1,0,2,0
CNBD1,4,1,0,3,0,4,0
APLF,1,1,0,0,0,1,0
KLHDC8B,7,1,0,6,0,7,0
ANKS6,1,1,0,0,0,1,0
RNF152,6,1,0,5,0,6,0
FGD2,8,1,0,6,1,7,1
RFX6,3,1,0,2,0,3,0
UNC5CL,1,1,0,0,0,1,0
FAM217A,12,1,0,11,0,12,0
NYAP1,1,1,0,0,0,1,0
RSPH10B,12,1,0,11,0,12,0
PRR14L,1,1,0,0,0,1,0
EPHX4,1,1,0,0,0,1,0
UBN2,7,1,0,6,0,7,0
CT47A11,1,1,0,0,0,1,0
LMNTD2,10,1,0,9,0,10,0
PGM2L1,2,1,0,1,0,2,0
IGSF22,3,1,1,1,0,2,1
B4GALNT3,1,1,0,0,0,1,0
ANKRD52,3,1,0,2,0,3,0
KSR2,8,1,0,7,0,8,0
MUC19,1,1,0,0,0,1,0
DIP2B,1,1,0,0,0,1,0
KCNRG,2,2,0,0,0,2,0
FAM98B,1,1,0,0,0,1,0
VWA3A,7,1,0,6,0,7,0
CLEC18C,6,1,0,5,0,6,0
DNAH17,5,1,0,4,0,5,0
ZNF547,1,1,0,0,0,1,0
RIMKLA,3,1,0,2,0,3,0
RNF149,8,1,0,4,3,5,3
FSIP2,6,1,0,5,0,6,0
SLC9A9,5,1,0,4,0,5,0
ZNF660,1,1,0,0,0,1,0
RNF175,8,1,0,7,0,8,0
ZNF775,6,1,0,5,0,6,0
XKR6,7,1,3,2,1,3,4
CRB2,7,1,1,5,0,6,1
MAGEB18,1,1,0,0,0,1,0
PDZD8,6,1,0,4,1,5,1
FUNDC1,1,1,0,0,0,1,0
TIGIT,4,1,0,3,0,4,0
LVRN,7,1,0,6,0,7,0
OOSP2,1,1,0,0,0,1,0
NEGR1,4,1,0,3,0,4,0
HARBI1,10,1,0,9,0,10,0
DPY19L2,25,1,0,24,0,25,0
PRTG,1,1,0,0,0,1,0
RTP5,1,1,0,0,0,1,0
C3orf38,2,1,0,1,0,2,0
SREK1IP1,1,1,0,0,0,1,0
TPPP2,7,1,0,6,0,7,0
GSC,1,1,0,0,0,1,0
KRTCAP2,1,1,0,0,0,1,0
SLC41A1,2,1,0,1,0,2,0
VN1R2,1,1,0,0,0,1,0
VN1R4,1,1,0,0,0,1,0
VN1R5,1,1,0,0,0,1,0
HOXC12,1,1,0,0,0,1,0
NDUFAF2,1,1,0,0,0,1,0
CD300LB,2,1,0,1,0,2,0
BPIFB6,2,1,0,1,0,2,0
FBXO36,2,1,0,1,0,2,0
FAM9C,3,1,0,2,0,3,0
CCDC50,3,2,0,1,0,3,0
TMEM167A,1,1,0,0,0,1,0
DYNLT2,4,1,1,2,0,3,1
LRATD2,4,1,1,1,1,2,2
UBR1,1,1,0,0,0,1,0
MCEMP1,1,1,0,0,0,1,0
ADCK5,7,1,0,6,0,7,0
PDILT,5,1,0,3,1,4,1
BPIFC,6,1,0,5,0,6,0
TCERG1L,3,1,0,2,0,3,0
STPG2,8,1,0,7,0,8,0
C14orf39,12,1,0,10,1,11,1
POTED,3,1,0,2,0,3,0
ST6GALNAC4,2,2,0,0,0,2,0
KRT74,1,1,0,0,0,1,0
H4C16,1,1,0,0,0,1,0
H2BC26,1,1,0,0,0,1,0
TAAR9,1,1,0,0,0,1,0
CLEC14A,1,1,0,0,0,1,0
JAZF1,5,1,0,4,0,5,0
RASGEF1C,1,1,0,0,0,1,0
EMC10,2,2,0,0,0,2,0
H2AC21,1,1,0,0,0,1,0
DDX51,2,1,0,1,0,2,0
TAAR6,1,1,0,0,0,1,0
KRT73,2,1,0,1,0,2,0
KRT77,3,1,0,2,0,3,0
GIMAP8,2,1,0,1,0,2,0
ZAR1,3,1,0,2,0,3,0
CR1L,1,1,0,0,0,1,0
SYT9,10,1,0,9,0,10,0
SPEM2,2,1,0,1,0,2,0
LYG2,2,1,0,1,0,2,0
KLB,1,1,0,0,0,1,0
OLIG3,1,1,0,0,0,1,0
UBR7,2,1,1,0,0,1,1
TCF23,2,1,0,1,0,2,0
KRT79,1,1,0,0,0,1,0
PAN3,13,1,0,11,1,12,1
CHSY3,8,1,0,7,0,8,0
KRTAP8-1,1,1,0,0,0,1,0
KRTAP11-1,1,1,0,0,0,1,0
SWSAP1,1,1,0,0,0,1,0
ZNF792,1,1,0,0,0,1,0
SOWAHA,1,1,0,0,0,1,0
C12orf60,6,1,0,5,0,6,0
SIX5,1,1,0,0,0,1,0
EXOC8,1,1,0,0,0,1,0
CIMAP1C,2,1,0,1,0,2,0
SPPL2C,1,1,0,0,0,1,0
CCDC71L,1,1,0,0,0,1,0
FAM181B,1,1,0,0,0,1,0
PRPS1L1,1,1,0,0,0,1,0
C16orf54,4,1,0,3,0,4,0
RIMOC1,4,1,0,3,0,4,0
PRR18,1,1,0,0,0,1,0
FAM151A,2,1,0,1,0,2,0
CHMP4B,1,1,0,0,0,1,0
AGR3,3,1,0,2,0,3,0
ZNF800,15,1,0,14,0,15,0
TAS2R38,1,1,0,0,0,1,0
GATC,2,1,1,0,0,1,1
NLRP9,1,1,0,0,0,1,0
NLRP14,3,1,0,2,0,3,0
S100A7A,1,1,0,0,0,1,0
MT1M,1,1,0,0,0,1,0
TAS2R39,1,1,0,0,0,1,0
TAS2R40,1,1,0,0,0,1,0
TAS2R41,1,1,0,0,0,1,0
TAS2R31,1,1,0,0,0,1,0
TAS2R45,1,1,0,0,0,1,0
TAS2R46,1,1,0,0,0,1,0
TAS2R19,1,1,0,0,0,1,0
TAS2R20,1,1,0,0,0,1,0
TAS2R50,1,1,0,0,0,1,0
IFNE,1,1,0,0,0,1,0
P2RY13,2,1,0,1,0,2,0
NKX6-2,2,1,0,1,0,2,0
KLC3,1,1,0,0,0,1,0
STX12,1,1,0,0,0,1,0
TAS2R60,1,1,0,0,0,1,0
FAM171B,1,1,0,0,0,1,0
BHLHA15,1,1,0,0,0,1,0
FTMT,1,1,0,0,0,1,0
PKHD1L1,7,1,0,6,0,7,0
HCAR2,1,1,0,0,0,1,0
SULT1A3,1,1,0,0,0,1,0
H2AJ,2,1,1,0,0,1,1
P4HTM,5,2,0,2,1,4,1
PPM1G,1,1,0,0,0,1,0
OTOP1,1,1,0,0,0,1,0
LRRTM3,2,1,1,0,0,1,1
TUBB2B,1,1,0,0,0,1,0
PRIMA1,3,1,0,2,0,3,0
CATSPER3,1,1,0,0,0,1,0
PLA2G4D,2,1,0,1,0,2,0
SESTD1,6,1,0,4,1,5,1
RETREG3,3,1,1,1,0,2,1
ANGPTL5,3,1,0,2,0,3,0
FADS6,4,1,0,3,0,4,0
CYP4Z1,2,1,0,1,0,2,0
PDZD2,8,1,0,7,0,8,0
OTOP2,2,1,0,1,0,2,0
PTF1A,1,1,0,0,0,1,0
OR10A5,1,1,0,0,0,1,0
RASSF3,6,1,1,4,0,5,1
NEK8,1,1,0,0,0,1,0
GSDMA,4,1,0,3,0,4,0
LHFPL1,6,1,0,5,0,6,0
IQGAP3,10,1,0,9,0,10,0
SNAI3,1,1,0,0,0,1,0
GGTLC1,9,2,0,7,0,9,0
LCE1A,1,1,0,0,0,1,0
LCE1B,1,1,0,0,0,1,0
LCE1D,1,1,0,0,0,1,0
LCE1E,1,1,0,0,0,1,0
LCE1F,1,1,0,0,0,1,0
PAQR7,3,1,0,2,0,3,0
LCE2A,1,1,0,0,0,1,0
LCE2C,1,1,0,0,0,1,0
LCE2D,1,1,0,0,0,1,0
LCE3A,1,1,0,0,0,1,0
LCE3B,1,1,0,0,0,1,0
LCE3C,1,1,0,0,0,1,0
LCE3E,1,1,0,0,0,1,0
LCE5A,1,1,0,0,0,1,0
GMCL1,6,1,0,4,1,5,1
SAPCD2,1,1,0,0,0,1,0
PTH2,1,1,0,0,0,1,0
MARCHF3,3,1,0,2,0,3,0
SPINT4,1,1,0,0,0,1,0
CIMIP1,1,1,0,0,0,1,0
FAM83C,2,1,0,1,0,2,0
DCAF12L1,1,1,0,0,0,1,0
GPR119,1,1,0,0,0,1,0
SCP2D1,1,1,0,0,0,1,0
R3HDML,1,1,0,0,0,1,0
NOTUM,1,1,0,0,0,1,0
MB21D2,1,1,0,0,0,1,0
